,category,company,details,experience,industry,location,salary,title
166,Science,"Health Services Advisory Group, Inc.","

Are you passionate about improving the quality of healthcare? 
Are you interested in exploring a rapidly expanding universe of clinical data? 
Are you ready to leverage your talents to make healthcare better for everyone? 
Are you fascinated by the growing field of data science?
Then join the new Data Science & Advanced Analytics team at Health Services Advisory Group (HSAG) that is transforming the delivery of healthcare in the United States!
HSAG has been a pioneer in the field of healthcare quality improvement for over three decades, serving approximately:

25 percent of the nation’s Medicare population
46 percent of the nation’s Medicaid population
20 percent of the nation’s dialysis population

HSAG is nationally recognized as an industry leader in the areas of data analysis, measure development, and patient satisfaction surveys. We are in search of talented individuals that are interested in a career in analytics as an Analyst in HSAG’s Data Science & Advanced Analytics division. Together we can spread positive change to make healthcare better.  
UNIQUE BENEFITS
The Analyst also benefits from HSAG’s desire to grow its staff into the future leaders of healthcare quality improvement in the nation. New HSAG analysts are provided formal training in statistics, clinical epidemiology, SAS, healthcare data, and an assortment of healthcare-related topics. 
HSAG offers:

A comfortable work-life balance, including half-day Fridays and flexible work schedules.
Three weeks of paid time off and 13 company-paid holidays where staff leave two hours early prior to each holiday just to get a “jump start” on holiday festivities.

HSAG offers a competitive benefit package which includes, medical, dental, vision, tuition reimbursement, 401(k) and an employee stock ownership plan. 
DESCRIPTION
The Analyst is a key contributor to cutting edge analytic work that spans the broad spectrum of healthcare data projects at HSAG. Driven by intellectual curiosity and a passion for healthcare quality, the Analyst develops and executes innovative analytic plans that are intended to provide healthcare decision and policy makers with the necessary information to transform healthcare. The Analyst will also assist in designing a wide array of analytic studies and participate in all phases of the research design process. The Analyst will have at his or her fingertips a wide array of data types to facilitate data exploration, including:

survey
case review
medical and prescription drug claims
eligibility
clinical
electronic health record
operational

Details regarding potential project assignments will be discussed with potential candidates during the interview process.
ESSENTIAL COMPETENCIES, DUTIES, AND RESPONSIBILITIES

Serve as an integral part of HSAG Data Science & Advanced Analytics division.
Understand primary types of healthcare data and methods for approaching data assessments.
Evaluate a wide array of data types.


Conduct and interpret analyses, develop appropriate statistical models, manipulate complex databases, and track and evaluate patterns of care and outcomes.
Perform data validation, conduct analysis plans, and cross reference data.
Attend and participates in team training meetings.
Present and communicate project results to nonanalytic staff members and customers. 
Represent HSAG in a professional manner at all times.


",NA,Healthcare - Health Services,"Phoenix, AZ",NA,Statistician
167,NA,Joule,"
Scientific Programmer Must Haves: Bachelor's or Master's Degree (preferred) in Computer Science, Statistics, Applied Mathematics, Life Sciences, Engineering; BA/BS plus 5-9 years or MA/MS plus 3-7 years SAS programming experience in a clinical trial environment; Knowledge and experience in developing analysis and reporting statistical programming deliverables (datasets, statistical analyses, report tables, and graphics) Significant expertise in SAS and clinical trial programming including data steps, procedures, SAS/MACRO, SAS/GRAPH Qualifications: • Bachelor's or Master's Degree (preferred) in Computer Science, Statistics, Applied Mathematics, Life Sciences, Engineering; • BA/BS plus 5-9 years or MA/MS plus 3-7 years SAS programming experience in a clinical trial environment; • Good communication skills enabling effective participation in cross-funcational environment; Demonstrated history of teamwork and collaboration; • Knowledge and experience in developing analysis and reporting statistical programming deliverables (datasets, statistical analyses, report tables, and graphics) • Significant expertise in SAS and clinical trial programming including data steps, procedures, SAS/MACRO, SAS/GRAPH; • Completes programming tasks independently at a project level; delivers on time with high quality; ability to collaborate with key stakeholders • Familiarity with pharmacokinetics datasets and analyses is strongly preferred setting   Responsibilities:  Individual will serve as a senior SAS programmer to provide high quality statistical programming analysis and reporting deliverables for global PK/PD modeling and simulation stakeholders. The individual will gather and interpret user requirements, transform the data into modeling-ready analysis datasets, and develop tables and figures according to the modeling analysis plans. The individual will ensure programmatic traceability from data source to analysis result. CAN BE RAHWAY NJ or UG PA work location. 
",5-9 years,Pharmaceutical,"North Wales, PA 19454",NA,Statistician
168,Other,Volt,"
Our client is looking for a qualified R&D Engineer to work at their office location in Atlanta, GA.  This is an exciting opportunity to work with an industry leader in the medical device industry.Job Description: Working under general supervision, supports product development efforts by performing clinical-systems and human factors engineering tasks such as investigating, defining, analyzing, documenting and testing activities associated with the development of specific projects. Performs additional analysis and/or interviews to determine the requirements and constraints on the assigned portion of the system. Work requires the application of theoretical principles, evaluation, ingenuity and creative/analytical techniques typically acquired in a recognized four-year or more academic course of study. Has the ability to apply technical, clinical and marketing understanding of issues to bring tasks to resolution within assigned projects. Applies engineering and scientific principles to the evaluation and solution of technical problems. Exercises appropriate level of technical judgment in planning, organizing, performing and coordinating clinical-systems engineering assignments. Routinely uses the most effective, cost efficient and best practices to execute processes.    • Perform sustaining engineering activities for existing medical products. • Document and implement design and manufacturing change activities per Design Control process • Outlines and performs design verification and validation activities working closely with cross-functional team members • Evaluate changes requested by supplier related to component improvement and obsolescence • Performs troubleshooting and evaluation activities on manufacturing process capabilities • Conducts measurements specified in design verification and validation plans, documents and tabulates results, and provides engineering test reports. • Support all Company initiatives as identified by management and in support of Quality Management Systems (QMS), Environmental Management Systems (EMS), and other regulatory requirements. • Complies with U.S. Food and Drug Administration (FDA) regulations, other regulatory requirements, Company policies, operating procedures, processes, and task assignments. Maintains positive and cooperative communications and collaboration with all levels of employees, customers, contractors, and vendors. • Performs other related duties and responsibilities, on occasion, as assigned.  General Qualifications: • Bachelor of Science in mechanical, electrical, chemical, biomedical or related engineering field. • A minimum of three years of relevant work experience in R&D, manufacturing, or quality engineering. • Demonstrated ability to generate and maintain quality documentations • Demonstrated ability to understand and comply with applicable FDA regulations and Company operating procedures, processes, policies and tasks. • Advanced personal computer skills, including spreadsheet, word processing, database management, and specialized applications. • Ability to work within a team and as an individual contributor in a fast-paced, changing environment. • Ability to leverage and/or engage others to accomplish projects. • Strong verbal and written communication skills. • Multitasks, prioritizes and meets deadlines in timely manner. • Ability to travel approximately 10%, including internationally. • Ability to maintain regular and predictable attendance. Volt is an equal opportunity employer. 
",NA,Other Great Industries,"Atlanta, GA 30313",$21.70 - $35.46 /Hour,Statistician
169,Business Development,IQVIA,"
IMS RWEIMS Health is a leading independent provider of outcomes research, economic modeling, Real-World Evidence (RWE), and market access and value communications solutions leveraging IMS and other non-IMS proprietary data assets.Largest multi-disciplinary team of experts, based in 20 countries worldwideCredible scientific voice and deep therapy area knowledge, captured in over 3000 publicationsMarket leadership in developing and adapting robust economic modelsMost advanced capabilities in real-world evidence management and analysisProven expertise in generating and communicating real-world evidence to advance stakeholder engagement at all levelsOur health economics and outcomes research (HEOR) team includes 250 highly qualified multi-disciplinary experts. They are based in 13 geographies (Belgium - Brussels, Germany - Munich, France - Paris, Spain - Barcelona, Switzerland - Basel, Italy – Milan, Sweden – Stockholm, Denmark – Copenhagen, Netherlands, US, Canada, Mexico, Singapore) and have delivered projects in over 50 countries.Position DescriptionThe HEOR practice is looking for a talented Consultant to help develop, design, and deliver health economic modeling projects. Consultants work with Analysts, Engagement Managers and Principals on each project. Occasional travel may be required. Responsibilities include: Design of modeling studies to quantify clinical and/or economic impacts of healthcare technologies or interventionsHelp develop compelling proposals for new projectsContribute to development of project deliverables, including models, reports, abstracts, manuscripts, and slide decks, as appropriateProvide coaching and direction to more junior HEOR professionals assigned to engagement(s), especially regarding decision modeling and excel modeling technical expertiseConsultants work across clients, therapy areas and projects, ensuring a cohesive professional environment and a deep and thorough understanding at all levels of the broad discipline of HEOR. In addition, Consultants will experience the following:Flexible and diverse work environment with a multidisciplinary team of researchers/consultants with backgrounds in medicine, pharmacy, health economics, health policy, health services research, outcomes research, pricing and market accessOpportunity to engage in Center of Excellence to promote global best practices, collaboration and thought leadership in core offeringsFormal and informal training opportunities in leading client engagements, statistical analyses, economic modeling, and scientific communicationsA dedicated development coach and mentor to advise on career goals and personal objectivesQualificationsThe ideal candidate MUST have:Knowledge of health economic modeling techniques, including decision analysisGood interpersonal and communication skills in team environmentAcademic or work experience in a related area such as economics, health economics, statistics, engineering, or scienceStrong organizational skills and proven ability to manage personal responsibilities on multiple priorities and/or projects at onceThe successful candidate should also have:Graduate degree in relevant scientific or technical field (e.g., Medical Doctor, Pharmacy, Statistics, Economics, Mathematics, Engineering, Health Policy)At least 2-3 years experience in applied research or consulting environmentProven ability to write and publish for medical or scientific audiencesExpert-level proficiency in Microsoft Excel (including Visual Basic)Command of Microsoft Office, TreeAge, statistical software (e.g. SAS or STATA)#LI-LG1Job ID: R999006
",2-3 years,Other Great Industries,"San Francisco, CA",NA,Statistician
170,Finance,NA,"
Our client, a Fortune 500 company, is looking for a Financial Analyst to join their team. 
The core duties include:

Prepare Annual Budgets and quarterly Forecasts
Monitor monthly variances of actual expenses against Budgets
Track vendor monthly scheduled payments against P.O.s issued
Review invoices for payment
Prepare accruals for monthly costs approved
Track expenses and commitments against the MDF (liability account)
Coordinate with Marketing, and other divisions, regarding MDF expenses
Monitor Marketing spending against P.O. issued
Monitor Revenue Share credits, including re-allocation entries in PeopleSoft
Coordinate with Financial Planning team to budget Revenue Share credits
MDF Management reporting as determined
Track expenses and hours incurred
Submit monthly reports to Budget team to support JRN invoicing
Prepare Job Completion report for each JRN
JRN Management reporting as determined



Requirements:

Strong focus on detail and quality
Exceptional ability with Excel, including pivot tables and vLOOKUPs
Experience with Hyperion preferred
Strong understanding of accounting concepts, including accruals and budgeting
Ability to collaborate with team members and managers to meet deadlines
Ability to multitask and work in a fast-paced environment
Strong written and verbal communication skills, including a collaborative mentality
Familiarity with contracts to obtain relevant data, such as amounts and due dates
Ability to interpret information from multiple data sources and people

",NA,"Automotive - Motor Vehicles - Parts, Accounting - Finance, Manufacturing","Plano, TX",$35.00 - $38.00 /Hour,Statistician
171,Consultant,Nationwide,"
Job ID: 51355#marketingQualified candidates will have the following skills:+ Ability to write clean and concise code, especially in R or Python+ Solid understanding of statistics+ Keen eye for detail and thoughtful inquiry of data before using it+ Intuition for data science best practices based off of experience+ Ability to work with dashboarding software such as Tableau or Google Analytics+ In-depth knowledge of computer coding/programming languages and software development concepts in a large IT environment+ Proven professional experience with could capabilities (e.g.: AWS, Azure, or Google Cloud Services)+ Understanding of version control systems, particularly GIT+ In-depth knowledge of data structures, data management practices, system interaction patterns and interfaces JOB SUMMARY: Responsible for leading small to medium sized business analytics projects. Consults with business partners to define, structure, and execute analytic projects. Analyzes trends and patterns in structured and unstructured data and synthesizes and communicates meaningful insights to partners. May lead small teams and multiple concurrent projects. Committed to learning, development, skill maintenance, and personal improvement. RELATIONSHIP: Reports to Manager/Director/AVP. May have direct reports based on organizational structure. May be responsible for virtual/project teams. JOB RESPONSIBILITIES: + Responsible for creating, packaging, and communicating analytic work (synthesis) using appropriate medium for relevant insights, including impactful story line and applicable data visualizations. + Responsible for effectively synthesizing own project work and the work of team members. Work may span more than one project or focus area. + Participates in the delivery of analytic work that supports business objectives and priorities. + Plans and manages execution of own work, participates in planning, and delivers on commitments + Consults with business partners to understand, align, and deliver analytic work to support business objectives and priorities. + Consults with business partners to understand, align, and deliver analytic work to support business objectives and priorities. + Applies appropriate quantitative techniques and methods to solve business problems. Directs the application of appropriate quantitative techniques to facilitate repeatable research. + Responsible for building analytic applications using statistical, database, and/or general programming languages and tools. + Performs other duties as assigned.JOB REQUIREMENTS: Education: Post graduate studies preferred. Licenses/Designations: N/A Experience: Typically 5 or more years experience in data warehousing, statistical analysis and marketing/customer data models and queries. Detailed experience with problem solving in a business environment; working with large customer and/or prospect databases; working with product, geographic, demographic data to identify trends and opportunities. Knowledge: Experience with financial services or related industry. Consulting experience, knowledgeable and experienced with the core functions of an organization (call center, billing, finance, sales, marketing, product, pricing, etc), experience with process design and mapping and continuous improvement. Skills/Competencies: Possesses core statistics skills including an understanding of probability and its application to the analysis of data. Able to evaluate sources of variation and identify influential factors/features. Experienced with statistical process control, process monitoring and diagnostics. Modeling and Machine Learning: Experienced with advanced mathematical modeling techniques including both supervised and unsupervised learning algorithms. Proven experience building practical solutions using predictive modeling. Demonstrated knowledge of and experience with design of experiments. Ability to understand business systems (processes) and the data produced by them – (how did the data get produced and is it a valid representation of the outcome being studied). Demonstrated experience structuring and solving complex business problems. Ability to translate analytic findings into actionable communications. Ability to communicate effectively in a variety of mediums with any audience. Capable of developing compelling stories and distinctive data visualizations Working knowledge of statistical software including R, SAS, SPSS, MatLab, etc. as well as Teradata, Oracle, DB2, SQL Server, Netezza, etc. Understands data structures operational vs analytical data structures, normalization, etc. and SQL Assistant, WinSQL, and Toad, etc. Knowledge of general purpose programming languages (Python, Java, C++, etc)including domain specific languages, static and dynamic languages, application design and development, test driven development, and agile practices. Values: Regularly and consistently demonstrates the Nationwide Values and Guiding Behaviors. Staffing Exceptions to the above minimum job requirements must be approved by the: VP and HR VP. JOB CONDITIONS:  Overtime Eligibility: Not Eligible (Exempt)Working Conditions: Normal office environment. Extended and non-standard work hours based on project and customer deliverables.ADA: The above statements cover what are generally believed to be principal and essential functions of this job. Specific circumstances may allow or require some people assigned to the job to perform a somewhat different combination of duties. Job Evaluation Activity: 11/2012 CB, PYCJob Function/Family: MKT/DSC
",NA,Other Great Industries,"Columbus, OH",NA,Statistician
172,Other,Nationwide,"
Job ID: 50610#nationwide#diversity#veteran*The corporate title for this position is ""Consultant, PC Act Rsch Analyt""Please note that this job may be filled at either the Consultant or Specialist level, depending on the qualifications and related experience of the chosen applicant. This is a Predictive Modeler role on the team, and the selected individual will be a senior-level individual contributor. On top of regular modeling responsibilities, we expect this person to think outside of the box and apply advanced modeling techniques, including but not limited to Machine Learning, to provide insights and solve business problems. The selected candidate must have curiosity, be self-driven, creative and a problem-solver. Required experience, education, and skills: + Strong preference for in-depth knowledge and working experience with Generalized Linear Models (GLM) and Machine Learning. + A minimum of 3 years' experience with large data bases (at least 5 years' for Consultant level). + Expert-level SQL skills. + Experience in leading a statistical/actuarial based analytical project. + A degree in actuarial science, mathematics, statistics, or a related field. Post graduate degree strongly preferred. + Experience with statistical modeling software (Emblem, SAS, R, etc).Must have curiosity and be a problem solver. Post graduate degree strongly preferred. JOB SUMMARY: Performs the most complex statistical analysis to determine pricing and market segmentation opportunities needed to create business strategies for pricing and underwriting. Works independently on complex multivariate statistical analyses (e.g. Generalized Linear Models). May lead team(s) of less experienced researchers with full accountability for completion of large and complex projects in the planning, design, and/or analysis phases. Uses existing data warehouse and pricing databases or creates databases by sourcing additional data or combining multiple sources in order to complete the analysis. Identifies research projects and builds case for completion. Reviews, validates, quality checks and provides guidance to the work of others. REPORTING RELATIONSHIPS: Reports to Manager or Director; responsible for management of research project management and/or statistical staff. Typically no direct reports. DUTIES AND RESPONSIBILITIES: Research: Consults with business customers to identify scope and specifications for largest most complex project requests and may initiate research/investigation of observed needs. Researches competitive industry trends, methodologies, and data sources to complete the project. Incorporates established best practices into research projects and final product. Planning: Creates project plans based on customer input, data availability and best practices. May require planning and integration of work conducted by others. Establishes criteria, assumptions, data sets and parameters for robust and fully encapsulated analysis. Negotiates timelines, priority and format of final deliverables. Analysis: Performs analysis of complex multivariate data and business scenarios based on experience and established department methodologies. Provides portfolio and trends analysis, vintage analysis, comparative analysis of markets/territories, actuarial judgment/ quantitative risk management judgment, and any additional assessment as indicated by project plan or ongoing identification of issues. Evaluates deliverables for accuracy, quality and relevance based on statistical and actuarial expertise. Decision Making: Prepares written reports of findings for discussion and or presentation to business partner and department leadership. Interprets findings, provides options for consideration and recommendations for resolution of original issue/request. Consulting: Provides guidance, information and support for regulatory review of work product. Provides ongoing consulting for Pricing and/or Product use of work product. Provides assistance for measuring the rate / profitability impact of work product.Design/Development: Designs and develops standard reporting packages and monitors results of product performance. Validates and updates models periodically and provides validation reports. Other: Contributes expert/actuarial opinion on the structure of analysis, interpretation of findings, and usefulness of results. Responsible for the development and maintenance of models and best practices to provide the functionality necessary to drive business objectives. May lead core studies or portions of the studies that require extended timelines, extensive data collection, leveraging associate knowledge, identifying root cause and associated influence. Initiates or leverages competitive research findings. Reviews, validates and quality checks the work of others. Provides guidance to other associates. Performs other related duties as assigned. MINIMUM JOB REQUIREMENTS: Experience: Minimum of six years related experience with large data bases, analytical problem solving in a business environment, and with programming models and queries. Experience with SAS, SQL and other statistical software building models and manipulation of data. Experience working with insurance data other comparable industry data experience to identify trends and opportunities. Experience in conceptualizing and designing models to address business needs. Experience in leading a statistical/actuarial based analytical project. Education: Undergraduate studies in mathematics, actuarial analysis, marketing research or related fields. Postgraduate degree strongly preferred. Knowledge: Detailed knowledge of data management, project management and complex data/actuarial analysis. Prefer some industry knowledge. Skills and Competencies: Excellent verbal and written communication skills for interaction with business unit leadership and team members. Proven excellence in problem solving, analytical, research and quantitative analysis skills, and analytical working techniques including: regression, decision trees, multivariate analysis, etc. Proficiency in developing ad hoc queries using SQL and SAS. Values: Regularly and consistently demonstrates the Nationwide Values and Guiding Behaviors. Staffing Exceptions: Staffing exceptions to the above minimum job requirements must be approved by the Officer/Executive and Human Resources Consultant. JOB CONDITIONS:Overtime Eligibility: Not Eligible (exempt)Working Conditions: Normal office environment; extended and/or non-standard work hours based on project and service delivery needs. Travel as needed.ADA: The above statements cover what are generally believed to the principal and essential functions of this job. Specific circumstances may allow or require some associates assigned to the job to perform a somewhat different combination of duties. Job Evaluation Activity: Evaluated September 2009 JDCJob Function/Family: ACT/RSCH             
",3 years,Other Great Industries,"Scottsdale, AZ",NA,Statistician
173,"Accounting, Finance",Robert Half Finance & Accounting,"
Ref ID: 00390-9501092857Classification: Sr. Financial AnalystCompensation: $70,000.00 to $85,000.00 per yearRobert Half Finance Accounting is looking for an outstanding Senior Financial Analyst to join a fast-growing company. Please reach out to Melissa Painter for consideration: [Click Here to Email Your Resumé]. In this position, you will conduct financial modeling on various financial products as well as measure, analyze and forecast performance in conjunction with operating plans. Additional duties include be responsible for advising management on the allocation of resources to best accomplish objectives and preparing reports for management. You will be a part of a dynamic team being a key business partner in areas such as forecasting, performance reporting, and expense management.

 BA/BS degree  3+ years of experience  Ability to simplify complex problems and build solutions  Strong Microsoft Excel and computer skills (prior experience programming a big plus)Robert Half Finance & Accounting, the world's leader in specialized financial staffing, provides exciting full-time opportunities in the areas of accounting, bookkeeping, finance, audit, taxation and more. We pioneered the professional staffing industry, and we've been successfully matching professionals with employers since 1948. Our proven proprietary processes, along with our relationships in 325 locations worldwide, allow us to provide you unparalleled access to exciting career opportunities. But don't take our word for it. Our company has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998, and 9 out of 10 of our customers would recommend our service to a colleague.Apply for this job now or contact our nearest office at 844.539.2523 for additional information.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Finance & Accounting. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",3+ years,"Accounting - Finance, Banking - Financial Services","Rancho Cordova, CA 95670","$70,000.00 - $85,000.00 /Year",Statistician
174,"Accounting, Finance",Robert Half Finance & Accounting,"
Ref ID: 00310-0010365728Classification: Financial AnalystCompensation: $50,000.00 to $65,000.00 per yearLarge agriculture/food processing company in Tulare County is looking for a Financial Analyst to join their growing team. They have an excellent reputation and a top-notch benefits plan with 4% match 401k, 2 weeks starting vacation, low cost medical/vision/dental and lunch provided free daily. This position is open due to growth and will have advancement opportunities in the future. The job duties would include analyzing financial data, cost reduction analysis, variance analysis, creating financial/operational models, budgeting/forecasting and requires advanced Excel skills (some pivots, v lookups, etc). A Bachelor's degree in Finance, Accounting or a related field is required. For more information contact Tyler Houk at [Click Here to Email Your Resumé] or send me a message on LinkedIn!

- Skilled in the construction and delivery of effective presentations to audiences with wide-ranging backgrounds - Spreadsheet and ERP system experience suggested - Experience in problem solving through statistical analysis or with large data sets highly preferable (such as in derivatives, structured finance, or business analytics or in a similarly demanding and analytical role) - BA/BS degree in finance or a related field - Financial planning analysis (go-to-market experience preferential) - Critical thinking, problem solving, ability to work independently - Skills in problem solving through statistical analysis or with large data sets highly desired (such as in derivatives, structured finance, or business analytics or in a similarly demanding and analytical role) - Familiarity with Business Intelligence (BI) reporting tools required - Excellent communication skills (written and verbal) - Foundational knowledge in financial reporting - Financial analysis experience - Proficiency in budget forecasting - Variance analysis experience requiredRobert Half Finance & Accounting, the world's leader in specialized financial staffing, provides exciting full-time opportunities in the areas of accounting, bookkeeping, finance, audit, taxation and more. We pioneered the professional staffing industry, and we've been successfully matching professionals with employers since 1948. Our proven proprietary processes, along with our relationships in 325 locations worldwide, allow us to provide you unparalleled access to exciting career opportunities. But don't take our word for it. Our company has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998, and 9 out of 10 of our customers would recommend our service to a colleague.Apply for this job now or contact our nearest office at 844.539.2523 for additional information.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Finance & Accounting. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",NA,"Accounting - Finance, Banking - Financial Services","Corcoran, CA 93212","$50,000.00 - $65,000.00 /Year",Statistician
175,"Information Technology, Engineering, Professional Services",CyberCoders,"
This position is open as of 4/22/2018.Computer Vision Engineer - 3D/VRIf you are a Computer Vision Engineer with experience, please read on! Note that if you do not fill out the 5 minute questionnaire, you are unlikely to be considered and are 3X less likely to be interviewed. We are hiring a Computer Vision Engineer to work with and lead a team of engineers working on a web-based, augmented reality advertising platform. We are focusing on turning common digital ads into an immersive and engaging experience for millions of ad viewers. Projects range from building 3D AR experiences, facial masks, and virtual try-ons that are built in C++ and ported to the web. We are looking for a hacker who can solve problems quickly and effectively.Top Reasons to Work with UsYou can help create something special! We are the leading augmented and virtual reality advertising platform enabling marketers to captivate and engage audiences with immersive media at scale. We need the next wave of great people to help us dominate and reinvigorate the market.What You Will Be DoingResponsibilities:Work with a team talented software engineers to build immersive 3D augmented reality experiencesBuild tools and libraries that further enable the creative team to build uniquely engaging AR experiences with our proprietary platformCreate innovative and powerful computer vision technologies for use on webWhat You Need for this PositionWhat we're looking for:5+ years of software development experience with C++, Python, or JavaScriptExperience with any: LLVMs, Emscripten, Embind, WebIDL, ASM, WebAssemblyExperience implementing and optimizing 3D experiences based on DirectX, OpenGL, or WebGLBS degree in Computer Science or related technical field, or equivalent experience in the industryAn understanding of 3D multiview geometry, bundle adjustment, and SLAMAn understanding of sensor fusion, utilizing camera data and sensor data such as inertial or depthExperience with image feature extraction, tracking, and matchingAn understanding of 3D reconstruction from camera images and depth sensorsExperience classifying objects, matching templates, or using other machine learning methods for computer visionExperience with real-time monocular and/or multi-camera computer vision systemsStrong algorithmic and code-level optimization skillBonus:-Master's degree or PhD with a focus on computer vision or machine learning-Deep understanding of the web and web based applications-Knowledge of common web frameworks (ThreeJS, A-Frame, React)What's In It for You$110K-120K BaseDifference making equityAll the benefits and perks of an innovative and established 3D/AR companyLocated in the beautiful city of Santa Monica!So, if you are a Computer Vision Engineer with experience, please apply today!Required SkillsC++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGLIf you are a good fit for the Computer Vision Engineer - 3D/VR position, and have a background that includes:C++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGL and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Computer SoftwareOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. CyberCoders will consider for Employment in the City of Los Angeles qualified Applicants with Criminal Histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring (Ban the Box) Ordinance.

C++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGL
",5+ years,Computer Software,"Los Angeles, CA 90001","$110,000.00 - $120,000.00 /Year",Statistician
176,"Information Technology, Engineering, Professional Services",CyberCoders,"
This position is open as of 4/22/2018.Senior Computer Vision Engineer - 3D/VRIf you are a Lead Computer Vision Engineer with experience, please read on! Note that if you do not fill out the 5 minute questionnaire, you are unlikely to be considered and are 3X less likely to be interviewed. We are hiring a Senior Computer Vision Engineer to work with and lead a team of engineers working on a web-based, augmented reality advertising platform. We are focusing on turning common digital ads into an immersive and engaging experience for millions of ad viewers. Projects range from building 3D AR experiences, facial masks, and virtual try-ons that are built in C++ and ported to the web. We are looking for a hacker who can solve problems quickly and effectively.Top Reasons to Work with UsYou can help create something special! We are the leading augmented and virtual reality advertising platform enabling marketers to captivate and engage audiences with immersive media at scale. We need the next wave of great people to help us dominate and reinvigorate the market.What You Will Be DoingResponsibilities:Work with a team talented software engineers to build immersive 3D augmented reality experiencesBuild tools and libraries that further enable the creative team to build uniquely engaging AR experiences with our proprietary platformCreate innovative and powerful computer vision technologies for use on webWhat You Need for this PositionWhat we're looking for:5+ years of software development experience with C++, Python, or JavaScriptExperience with any: LLVMs, Emscripten, Embind, WebIDL, ASM, WebAssemblyExperience implementing and optimizing 3D experiences based on DirectX, OpenGL, or WebGLBS degree in Computer Science or related technical field, or equivalent experience in the industryAn understanding of 3D multiview geometry, bundle adjustment, and SLAMAn understanding of sensor fusion, utilizing camera data and sensor data such as inertial or depthExperience with image feature extraction, tracking, and matchingAn understanding of 3D reconstruction from camera images and depth sensorsExperience classifying objects, matching templates, or using other machine learning methods for computer visionExperience with real-time monocular and/or multi-camera computer vision systemsStrong algorithmic and code-level optimization skillBonus:-Master's degree or PhD with a focus on computer vision or machine learning-Deep understanding of the web and web based applications-Knowledge of common web frameworks (ThreeJS, A-Frame, React)What's In It for You$120K-140K BaseDifference making equityAll the benefits and perks of an innovative and established 3D/AR companyLocated in the beautiful city of Santa Monica!So, if you are a Lead Computer Vision Engineer with experience, please apply today!Required SkillsC++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGLIf you are a good fit for the Lead Computer Vision Engineer - 3D/VR position, and have a background that includes:C++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGL and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Computer SoftwareOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. CyberCoders will consider for Employment in the City of Los Angeles qualified Applicants with Criminal Histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring (Ban the Box) Ordinance.

C++, Python, 3D Modeling, 3D Reconstruction, JavaScript, LLVMs, Emscripten, ASM, DirectX, OpenGL
",5+ years,Computer Software,"Santa Monica, CA 90401","$120,000.00 - $140,000.00 /Year",Statistician
