,category,company,details,experience,industry,location,salary,title
105,Information Technology,MDI Group - IT Workforce Solutions for What's Next,"
Power BI Developer Atlanta, GA Contract to Hire MDI Group is seeking a Power BI Developer for our Client in Atlanta. This position will work with a team to analyze, design, develop, deploy, and support Power BI requirements to meet business and technical requirements. The ideal candidate will be an experienced Power BI developer with experience in the design, development, and unit testing of Reports and Dashboard. Required Skills:   Undergraduate degree in computer science or related area of study At least 7 years of experience developing Reports and Dashboard of which at least 2 years in PowerBI Strong knowledge of relational and multi-dimensional database architectures Technical skills must include SQLServer, SSRS, SSAS and SSIS Good oral and written communication skills  Reach out to MDI Group today to learn more about this excellent opportunity. 
",7 years,Other Great Industries,"Atlanta, GA",NA,Business Intelligence
106,Information Technology,Apple Leisure Group,"

Position Summary

The Business Intelligence Analyst reports to the Director of Business Intelligence and will use Alteryx to source, prep and blend data for use in Qlikview applications. This teammate will provide direct end user support for our Alteryx environment users and will be responsible for gathering requirements, designing and implementing enhancements for our Alteryx workflows. 


Essential Duties & Responsibilities: 


Act as Alteryx knowledge expert within the Business Intelligence team.

Provides direct end user support for our Alteryx & Qlik environment users.

Troubleshoots and drives successful resolutions of Alteryx environment issues.
Gathers and documents requirements for new Alteryx & Qlik initiatives. 
Creates and maintains automated workflows to prep, blend and export data with Alteryx
Accounts for the accuracy of the data presented to users through the execution of validation processes and testing procedures.
Maintains Alteryx environment and workflow documentation 
Assists with the development of complex ad hoc analyses
Learn market-leading business discovery platform, Qlikview





A successful candidate will possess the following skills and attributes



Ability to work in a fast-paced environment


Strong analytical and problem-solving skills


Effective communication skills


Ability to work independently as well as a part of a team


Detail oriented 


Fundamental Awareness of Business intelligence processes and technologies


Advanced level knowledge of designing and creating Alteryx workflows
Required Experience:





2 years of hands on experience in designing and creating Alteryx workflows


Gathering and documenting user requirements


Change and Release Management


Qlikview, Crystal Reports, Birst, Tableau, or Business Objects experience a plus


Hotel, Airline or Tour Industry experience a plus




Additional Requirements:

Candidate must be authorized to work in the US. 


",2 years,Travel,"7 Campus BoulevardNewtown Square, PA 19073",NA,Business Intelligence
107,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 04080-0010386714Classification: Software EngineerCompensation: $40.00 to $45.00 per hourRESPONSIBILITIES Planning Execution  Identify, troubleshoot, and resolve performance issues at the code and database layers  Define and track progress toward long-term plans for acquiring and enabling efficient and cost-effective information processing and communication technologies.  Program design, coding, testing, debugging, documentation and support of Dynamics AX customizations ( for all business areas Finance, Sales, Retail, Purchasing, Manufacturing and Distribution), including AIF document services and x++  Expert level knowledge required assisting organizations in architecting, planning, testing and deploying Dynamics AX solutions.  Participate with the business departments in requirements gathering, analysis, and specification, providing technical expertise and recommendations  Cross-train of development staff on AX/TFS use and X++  Utilize proper source control practices through TFS (Team Foundation Services)  Participate in system upgrade, scoping and code migrations  Evaluate Upgrade Paths and continued implementation of business areas into the AX environment TECHNICAL POSITION REQUIREMENTS Formal Education Certification  Bachelor's degree in Computer Science and/or Evidence of Exceptional Ability  MCP AX technical certification Knowledge Experience  5+ years of AX development experience in x++, custom AIF document service creation and modification, and unit testing with at least 2 year on AX 2012  3+ years' experience with Microsoft SQL Server T-SQL  2+ years' experience with Microsoft Team Foundation Server  Development for at least 2 AX implementations that achieved go-live  Experience in troubleshooting performance issues  Experience in installation/configuration upgrades  Experience with AIF document services  General business process, and development knowledge in one or more areas of: o Finance including GL, AP and AR o Sales and Marketing o Inventory and Warehouse Management (Blue Horseshoe Warehousing for AX add in) o Retail POS o Manufacturing  Proven record delivering software from inception to deployment using structured development practices and methodologies.  Strong diagnostic skills and ability to quickly diagnose problems in complex systems.  Detail oriented with an ability to produce high quality solutions and learn new technologies quickly in a dynamic environment.  Preferred skills and experience: o X++ development experience o Work experience at a Microsoft Dynamics partner o TFS source control experience with AX o TFS Model Store Deployment experience Considered a strong plus:  Bi-lingual (Spanish). Personal Attributes  Have strong leadership skills that are displayed through leading by example, with respect and empathy for co-workers, their team and the company.  Excellent written, oral, and interpersonal communication skills.  Highly self-motivated, self-directed, and attentive to detail.  Ability to effectively prioritize and execute tasks in a high-pressure environment, while maintaining a professional demeanor.  Successful working in a team-oriented, collaborative environment.  On-call availability.  Limited travel, but must be able to travel when needed.

MS SQL Server, T-SQL - Transact-SQL, ERP - Enterprise Resource PlanningTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",5+ years,"Computer Hardware, Computer Software","San Antonio, TX 78224",$40.00 - $45.00 /Hour,Business Intelligence
108,Information Technology,Frank Recruitment Group,"
Data Engineer - Chicago, IL - $155k - Remote FlexibilityRequirements*Extensive hands-on experience with programming languages like Python, R and Java.*Experience with Apache Spark.*Very hands-on with development and implementations.*Must have hands-on experience with AWS EC2, S3, EMR, RDS, etc. *Real-time streaming experience is a major plus.*Excellent communication and collaboration skills.*Available and ready to start a new position asap is highly preferred.Benefits * Competitive bonus * Medical/Dental/Vision Insurance  * Generous Paid Time Off  * Chance for technological growth and upward mobilityIf interested in this position, please send your resume to [Click Here to Email Your Resumé]Contact: Judy KimEmail: [Click Here to Email Your Resumé]FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space. I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 1-212-731-8282.Data Engineer / Big Data Engineer / Hadoop / Scala / Spark / Kafka / Hive / Data Lake / Java / Python / AWS / Redshift / EMR / S3 / EC2 / RDS / ETL / SQL / Azure / Chicago / Illinois
",NA,Computer Software,"Chicago, IL","$120,000.00 - $155,000.00 /Year",Business Intelligence
109,"Information Technology, Engineering, Professional Services",CyberCoders,"
This position is open as of 4/22/2018.Salesforce DeveloperIf you are a Salesforce Developer or Senior Software Engineer with Saleforce Sales Cloud, Service Cloud or Marketing Cloud experience, please read on!What You Will Be DoingAs a Senior Developer for our Salesforce platform you will work on a variety of projects related to our growing business. In addition to Apex you will also work extensively with SQL, HTML and JavaScript.Our system utilizes Skuid and JavaScript to provide an effective user experience for all staff including Sales, Customer Service Marketing and Operations. On the backend our solution integrates in real time with our website, booking system and Business Intelligence systems. We have built out many advanced features such as real time lead scoring and distribution as well as advanced ownership rules and notification mechanisms.What You Need for this Position- 5+ years of software development experience- 2+ years of experience Salesforce platform development - Previous experience working with Salesforce Sales Cloud / Service Cloud or Marketing Cloud is preferred- APEX and at least one other OO programming language (C# is ideal)- SQL, SOQL, & SOSL- Front End development using HMTL, CSS and JavaScript- Passionate about writing clean and maintainable codeNice to haves;- Experience from systems integrations & RESTful APIs- Experience with git, the Salesforce Metadata API, sandboxes & deployment toolsWhat's In It for YouGenerous compensationThree weeks paid vacation your first year, increases to four weeks your second yearAll expenses paid international travelOn-site restaurant and barTravel discountsMarket-leading benefits package including top of the line health coverage, 401k with company match, and moreSo, if you are a Salesforce Developer or Senior Software Engineer with Saleforce Sales Cloud, Service Cloud or Marketing Cloud experience, please apply today!Required SkillsSalesforce Sales Cloud / Service Cloud, Apex, SQL, JavaScript, HTMLIf you are a good fit for the Salesforce Developer position, and have a background that includes:Salesforce Sales Cloud / Service Cloud, Apex, SQL, JavaScript, HTML and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Internet - eCommerceOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

Salesforce Sales Cloud / Service Cloud, Apex, SQL, JavaScript, HTML
",5+ years,Internet - ECommerce,"Cambridge, MA 02138","$90,000.00 - $130,000.00 /Year",Business Intelligence
110,Information Technology,Experis,"
We are seeking a BI Engineer to dive deep, analyze data and provide decision support to minimize fulfillment costs while continuing to increase the speed at which we deliver customer orders. An ideal candidate will have strong depth and breadth knowledge in data mining, and statistics. Further, the candidate should be able to quickly analyze large data sets to identify complex patterns and relationships resulting in operational insights and actionable projects. Required skills:
Bachelor's degree in Engineering, Math, Statistics, Finance, Computer Science, Supply Chain or related industry experience.
3+ years' experience as a business analyst, data scientist or similar job function
1+ years of quantitative experience in Logistics/Supply Chain, Transportation, Engineering or related Businesses
1+ years' experience with statistical tools (e.g. R) and analysis, regression modeling and forecasting, time series analysis.
Ability to write SQL scripts for analysis and reporting (SQL, MySQL).
Experience using one or more programming languages (e.g. Python, Java, C++, C#, Ruby)
Experience with big data: processing, filtering, and presenting large quantities (100K to Millions of rows) of data.
Strong attention to detail, excellent organizational skills, and ability to manage multiple projects and responsibilities.
Preferred skills:
Ability to quickly adapt to changing priorities and generate innovative solutions in an extremely fast-paced environment.
Demonstrated ability to frame complex analytical problems and extract insights that led to tangible business results.
Proven written and verbal communication skills Experience reporting compelling and concise data insights to leadership
Experis is an Equal Opportunity Employer (EOE/AA)
",3+ years,Consulting,"Seattle, WA",NA,Business Intelligence
111,Health Care,Continuum Health,"
Continuum Health Alliance is developing a best-in-class Healthcare Platform to enable our clients to achieve the Triple Aim. This individual will work closely with Executive Leaders across multiple domains, including clinical operations, IT, & Analytics. The Senior Healthcare Analyst plays a key role as a conduit between the Informatics and Integrated Care Solutions (ICS) teams. In this capacity, the Senior Analyst ensures all key Informatics deliverables are being met, communicating report definitions to the internal PHM teams, and presenting reports and data to customers. This role needs to understand, prioritize, and plan key reporting and analytics customer needs; with the responsibility for meeting the analytic and reporting needs of internal and external clients. This individual will play a pivotal role in the designing and developing dashboards used in customer presentations of reports and drill-down in real time to share key findings. The position reports directly to the VP of Analytics and requires an analytic and end-to-end solution mindset as well as a hands-on approach to get the job done via applied critical thinking.


General:

Subject matter expert in healthcare data; including Clinical and Commercial & Medicare payor claims
Acts as a PHM Reporting subject matter expert and is responsible for educating internal and external customers on report and analysis understanding
Ability to analyze and understand healthcare related data files, data layouts and data dictionaries for the purpose of reporting and analysis; files include eligibility/roster, account/plan, medical claims, pharmacy claims, clinical extracts from EHR systems
Partnering with the IT Informatics team to coordinate the definition and delivery of client’s various analytics, reporting, and actuarial needs
Responsible for working with multiple cross-functional teams consisting of clinical, IT, sales and marketing, and administrative experts in support of implementations & informatics operations
Ad-hoc assignment and Project Management duties upon request


Analysis and Data Related Responsibilities:

Assist with implementation & design of data warehouse for reporting, analysis, & applications – internal & external
Analyzing key trends and performance related to clinical and network performance of programs, practices, and providers of health care; identify opportunities related to costs, utilization, and quality with the ability to report findings to senior leadership via a standard Executive Summary and supporting Conversational Analysis
Ability to analyze data & report findings to be used for strategy; presents analytic trends and recommendations with the ability to field questions with minimal support
Responsible for providing weekly status updates on (ICS) Key Performance Indicators as established by leadership
Data discovery and application of deep drill-down of data & understanding of epidemiology, with the ability to adapt to emerging healthcare trends in support of performance-based quantitative & qualitative measurement.
Develops key dashboards to be used in data discovery and analysis with internal and external customers.


 
Informatics and Project Management Responsibilities:

Serves as the liaison between the IT Informatics team and related IT functions and the Integrated Care Solutions team to ensure all customer-facing deliverables are being met (internal and external)
Works in conjunction with the Informatics team to create valid methodologies to measure and monitor program, practice and provider performance; items include the design of schemas/cubes, monitoring development and testing quality of output, and ensuring production needs and goals are met
Responsible for working with the Informatics to develop documentation for Standard Report Packages provided to internal and external customers
Supports in the design and development of the Enterprise Data Warehouse; specifically for healthcare related cost of care, utilization, and HEDIS/PQRS supported quality measurement and related data/measure dictionaries
Collaborates with IT and ICS teams to understand, document, and quality assure all required data elements used for reporting and analysis; execute test cases to validate source data has been accurately loaded, mapped, and transformed for accurate analytic and reporting purposes
Participates in customer/partner facing activities related to data to ensure a comprehensive understanding of data provided, data logic, and data use & limitations; ensures findings are communicated to key stakeholders for validation and sign-off as necessary
Develop and maintain knowledge of Continuum’s PHM platform, data warehouse design, data definitions, system capabilities, and data integrity issues.
Develop project plans as applicable and coordinate development of reporting and analytic initiatives


Required:

Bachelor’s Degree
A self-starter with 7+ years’ experience in a healthcare analytics role and an understanding of Value-Based Healthcare initiatives.
Ability to understand and interpret IT Reporting/Informatics output and communicate to internal/external customers.
Experience working with CMS and Commercial claims and clinical data
Demonstrable thought leadership with the ability to understand the big picture of clinical, technical, and analytical operations
Customer-centric focus with the drive to meet the client needs.
Team player with the ability to collaborate and communicate with diverse cross-functional teams
Advanced computer skills, specifically MS applications; experience using MS BI Stack, Excel, Access, SQL,
Content expertise in HEDIS, PQRS, and other quality performance standards
Willingness to support needs across teams to meet common goals
Professional and courteous manners and speaking style, both in person and telephonic.
Proven ability to divide personal perspectives from process management ensuring information based outcomes
Demonstrated experience directly serving physician executives
Ability to respond promptly problem-solving requests and pursuing self-directed analysis


Preferred:

Knowledge of the healthcare industry and healthcare experience working with medical claims and big data elements
Strong written and verbal communications skills to present findings and recommendations
Detail oriented, strong problem-solving skills, and data quality assurance acumen


Performance Standards/ Code of Conduct
Each employee accepts responsibility for accountability, compassion, communication, etiquette, privacy, teamwork, and safety.
Performance Standards – Each member of the team plays an important role in providing consistent service to all customers: patients, visitors, employees, physicians, and others with whom we interact. These Performance Standards and behaviors define what is expected of you as an employee and what you can expect from others. 
Accountability – Accepts Responsibility for all aspects of performance and actions.
Compassion – Is sensitive to and displays empathy for the needs of our customers.
Communication – Uses appropriate interpersonal skills, styles, and techniques to keep customers
informed, and provides necessary information.
Confidentiality – Maintains strict patient confidentiality in compliance with HIPAA at all times.
Etiquette – Demonstrates courteous, polite, friendly and cooperative behavior towards others.
Privacy – Creates and maintains a trusting relationship with every patient.
Teamwork – Demonstrates the ability to work well with others.
Safety – Creates and maintains a safe working environment.
",7+ years,Healthcare - Health Services,"402 Lippincott DriveEvesham Township, NJ 08053",NA,Business Intelligence
112,Strategy - Planning,OPTOMI,"
Business Analyst (Black Belt)  
Optomi, in partnership with a Global Investment company in the Baltimore, MD area supporting over 800 billion dollars in assets is seeking, a Business Analyst that will put an emphasis on requirements gathering and bridging communications between the financial services and technology groups. 



The Business Analyst will be responsible for communicating with key system users and the other teams to translate business needs into project requirements. They will need a solid understanding of end-to-end business process, ability to learn financial services if they don’t have the experience, and utilize project tools so they can track the progress. 
 

What The Right Professional Will Enjoy! 

Be a part of an organization that is implementing Agile methodologies and SAFe implementations.
Fast growing company with the opportunity to pave your career path within the organization.
Have the opportunity to build out your own Lean Six Sigma process and work with budgets from 5-50 million dollars.
Have the opportunity to work with other top fortune 100 companies and a large integration between two companies.

 

Apply today if your background includes: 

5+ years of experience as a Business Analyst or Project Manager.
5+ years of experience interpreting customer and internal business needs and translate them into requirements.
3 years of experience implementing Six Sigma Black Belt methodologies.

 

Responsibilities: 

Strong analytical and management skills required, including a thorough understanding of how to interpret customer business needs and translate them into the application and operational requirements.
Intermediate level of proficiency with Microsoft Office, Word, Excel, and PowerPoint.
Functional knowledge of internal operating systems and the SDLC.
Communicate with key system users and the IT development team to translate business needs into project requirements documentation.
Use a solid understanding of end-to-end business processes, existing business applications, and business intelligence tools to evaluate how new project requirements impact those processes and ensure integrity throughout the entire process.




5+ years of experience as a Business Analyst or Project Manager.
5+ years of experience interpreting customer and internal business needs and translate them into requirements.
3 years of experience implementing Six Sigma Black Belt methodologies.

",5+ years,Banking - Financial Services,"Baltimore, MD","$80,000.00 - $105,000.00 /Year",Business Intelligence
113,Information Technology,Strategic IT Staffing,"
Sr. Data EngineerContract: 6+ monthsHartford, CTCOMPANY PROFILE:
Leading investment and financial services firm 
Has been in business for more than 100 years 
Leaders in financial technology - their financial simulators are multiple award winning technology platforms 
THE ROLE YOU WILL PLAY:The Data Engineer will work closely with the IT teams to architect, design, build and upkeep solutions associated with analytical data. The Data Engineer will be responsible for building products that will help to advance BI and data science. BACKGROUND PROFILE: 
Bachelor's Degree in Computer Science or equivalent experience
A strong understanding of enterprise data design and architecture with significant experience using SQL on traditional databases (e.g. Oracle, MS SQL Server, PostgreSQL)
Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload management. This is usually paired with experience using an ETL tool (Extract, Transform and Load)
Experience working with large data sets
Knowledge of at least one or more enterprise languages (C/C++/C#/Java) and scripting languages (Python, Ruby, Perl)
Experience with data visualization tools (e.g. Tableau, PowerBi)
Strong knowledge about data modeling, data access, and data storage techniques
Experience of building high level data pipelines.
Experience with Agile development
High level of expertise with cloud platforms - Microsoft Azure ideally.
About Strategic IT Staffing With over 20 years of staffing experience in the technical information field, Strategic IT Staffing knows the industry well from the most rewarding jobs available to the hottest career choices to make. In addition, we are owned and operated by industry experts who have worked in the information arena for over two decades. When you choose to work through Strategic IT Staffing, you choose a team approach to employment. We match your career choice and skills with an employer who needs your knowledge and expertise. We make sure you are in control of your career. Strategic IT Staffing is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.
",NA,Computer Software,"Hartford, CT","$102,000.00 - $114,000.00 /Year",Business Intelligence
114,Information Technology,Eliassen Group,"
Python Developer 
 
Job #: 305256
 
The pay rate is in the $70 to $80/hour range per w-2 or $80 - $90/hr. for an independent corp.  We are not able to work with Third Parties for this position. This project is a 9-month + contract position.  The location is New York, NY (Manhattan - Midtown area).   The interview process is a phone and a face to face interview.  We are seeking local candidates only for this position. 
 
Job Description:
Our client, a leader in their industry, as excellent opportunity available for Python Developer to work on a 9-month contract position in New York, NY.  This consultant will be responsible for providing backend Python development to create automated data quality control software.  You will develop software and APIs to intake, manipulate, and streamline data sets for a DW/BI platform to support revenue analytics business initiatives.   
 
Key Responsibilities:
•    Write Python software to automate data quality control
•    Utilize vendor APIs to build automated checks for the in-house data warehouse datasets 
•    Build processes to identify data misclassifications
•    Become a subject matter expert on our clients’ data pipeline
•    Perform periodic data audits to identify vendor gaps and garbage data, as well as provide recommendations on improvements
•    Build release management software to perform automated regression testing

Must Have Skills and Experience:
•    3-5 years of development experience in Python (backend and API development)
•    Strong understanding of  dataset manipulation, JSON file formats, as well as other industry standards
•    Extensive experience utilizing APIs and building automated processes
•    Experience pulling data using SQL statements
•    Solid Linux or Unix experience
•    Educational background in software development, engineering, or an equivalent quantitative field
 
Preferred Skills:
•    Experience building Quality control software products and processes
•    Prior experience with Looker, AWS, Presto, or Qubole is a plus
•    Prior experience and understanding of media business a plus
 
As a w-2 contract employee of Eliassen Group, you are eligible for our benefit plan that includes medical, dental, vision, life and prescription drug coverage through Blue Cross Blue Shield. We also offer a 401(k) plan with matching, direct deposit, and a referral bonus plan.  
 
Please send your MS Word resume to [Click Here to Email Your Resumé] for immediate consideration.  
 
Also, please connect with me on LinkedIn at www.linkedin.com/in/bencrosby/
 
Direct w-2 or independent corps only – No 3rd Parties – Position not eligible for Visa Sponsorship
",3-5 years,Other Great Industries,"New York, NY (Manhattan - Midtown), NY",$70.00 - $90.00 /Hour,Business Intelligence
115,"Health Care, Information Technology",Brooksource,"
SSIS Developer  Chicago, IL  3-6-month contract-to-hire As the SSIS Developer, you will be assisting in Northwestern Medicine's Enterprise Data Warehouse Modernization Project. The SSIS Developer will be generating SQL queries to enhance and manipulate sensitive Healthcare patient data based on requirements gathered by business units and architecture teams. The SSIS Developer will be responsible for working cross functionally within the Business Intelligence and Advanced Analytics departments to drive ETL initiatives and improve overall Data integrity. Qualifications: • Bachelor's Degree in Information Systems, Computer Science, or related discipline required  • 3-5 years of SSIS development experience  • Experience working on large-scale projects in an Agile Methodology  • Ability to work closely with Business Analysts and SMEs to understand business requirements  • Knowledge of end to end SDLC from project inception to deployment  • Experience defining new interface layouts using XML \ APIs for external data transfer\export and integrating into the Data warehouse  • Experience doing data profiling and analysis of structured and unstructured data  • Ability to create source to target mappings and ETL design for integration of new/modified data streams into the data warehouse/operational data store/data marts  • Validation of the ETL design, solutions, and transformation logic and ensure that technical specifications are complete, consistent, concise, and achievable  • Performance tuning of SSIS ETL processes  • Ability to work and deliver in a very high paced environment with limited information at times to support business needs  • Proactive and diligent in identifying and communicating scope, design, development issues and recommending potential solutions About Eight Eleven: At Eight Eleven, our business is people. Relationships are at the center of what we do. A successful partnership is only as strong as the relationship built. We're your trusted partner for IT hiring, recruiting and staffing needs.  For over 16 years, Eight Eleven has established and maintained relationships that are designed to meet your IT staffing needs. Whether it's contract, contract-to-hire, or permanent placement work, we customize our search based upon your company's unique initiatives, culture and technologies. With our national team of recruiters placed at 21 major hubs around the nation, Eight Eleven finds the people best-suited for your business. When you work with us, we work with you. That's the Eight Eleven promise.  Eight Eleven Group provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, national origin, age, sex, citizenship, disability, genetic information, gender, sexual orientation, gender identity, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws. Eight Eleven Group provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, national origin, age, sex, citizenship, disability, genetic information, gender, sexual orientation, gender identity, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws.
",3-5 years,Healthcare - Health Services,"Chicago, IL","$70,000.00 - $90,000.00 /Year",Business Intelligence
116,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 00320-9501190164Classification: Business AnalystCompensation: $70,000.00 to $95,000.00 per yearSeeking a Business Applications Analyst for a prominent property firm in the greater Glendale area. In this role, the Business Applications Analyst will work as the primary liaison between the project sponsors, project manager, business customer, and the project team and should, furthermore, be an exceptional problem solver. More specifically, this Business Applications Analyst will be responsible for the ongoing support of JD Edwards including training, issues resolution, enhancements, and upgrades. Excellent company with opportunity for growth, competitive compensation, and exceptional benefits. For Immediate Consideration please send your resume to Reid Gormly [Click Here to Email Your Resumé] Connect with me on LinkedIN https://www.linkedin.com/in/reidgormlyrht/

Top Requirements -Bachelor's in related discipline -3+ years of professional experience with JD Edwards -SDLC Experience -MS Dynamics or Power BI preferred This is a full time position (not contract) For Immediate Consideration please send your resume to Reid Gormly [Click Here to Email Your Resumé] Connect with me on LinkedIN https://www.linkedin.com/in/reidgormlyrht/ NOTE- if you do not live in Los Angeles at present, you will not be considered.Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",#NAME?,"Computer Hardware, Computer Software","Glendale, CA 91204","$70,000.00 - $95,000.00 /Year",Business Intelligence
117,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 00900-9501188778Classification: Application Development MgrCompensation: $130,000.00 to $170,000.00 per yearOur client is seeking a full time permanent Software Development Lead to join their innovative team in Buckhead Atlanta for $130,000-$170,000! They are the largest independent customer experience agency with 450 employees across 10 offices nationwide. They serve more than 250 Fortune 1,000 companies with strategy, site design and development, content, CRM, commerce, BI and cloud infrastructure. They offer a supportive environment with plenty of opportunities to work on interesting projects, grow your career, and have fun while doing it. Benefits and Perks:  PTO + Paid Holidays  Casual Dress (when in the office; when at a client site, we need to mirror their dress code)  Flexible Work Schedule  Great Health Coverage  Flexible Spending (Dependent Healthcare)  Transportation/Parking Pre-Tax Benefits  401k with Company Matching  Company provided snacks and soft drinks  Regular social events including volunteering, lunch outings, XBox One, golf outings, Whirlyball, and daily table tennis matches  Open Office Environment  Continuous Training, Certifications, and Learning Opportunities

Minimum Requirements:  Bachelor's Degree in Business/Computer Science (preferred) or related field  Experience in implementing Commerce solutions in multiple technologies such as Sitecore, Episerver or custom solutions  have at least 2-5 implementations of transactional Commerce sites.  5+ years of development in client-side scripting (JavaScript, CSS, HTML, Ajax, JSON)  5+ years of web application and web site development in C# (Commerce sites, portals, mobile sites)  Proven track record understanding client requirements and translating them into actionable development deliverables  Experience developing complex Integration Solutions is considered a plus (middle-tier applications)  Experience in working with junior resources to ensure knowledge transfer and expertise buildup.  Experience working with geographically dispersed highly motivated and innovative teams.  Excellent verbal and written communication skills between both the customer and all levels within the organization are required  3 or more years of Commerce development responsibilities specifically in a lead or Senior Development role of managing and delivering application development projects.  Willingness to travel periodically It is important that the Software Development Lead have a strong and diverse background in not only software development projects but can also bring to bear the requisite client-facing soft skills that foster positive communications and trust with clients. Qualified candidates please apply and email resume to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",5+ years,"Computer Hardware, Computer Software","Atlanta, GA 30326","$130,000.00 - $170,000.00 /Year",Business Intelligence
