,category,company,details,experience,industry,location,salary,title
169,Information Technology,Roc Search Inc,"
Programmer, Developer, Python, Ruby, Ruby on Rails, JavaScript, GO, Node.js- Contract to hire - Austin, TXRoc Search are currently in the process of recruiting for a Software Engineer for a 6 month contract to hire position based in Austin, TX. We are specifically looking for talent with modern tech stack experience such as Python, Ruby on Rails, GO, Node.js, JavaScript etc.My client is a market leader and are paving the way in technology within their industry. This is a long term opportunity that will offer growth and the chance to further your career within an innovative and exciting organization. They are a highly collaborative team who have identified a major gap within their market which has propelled them to become one of the fastest growing companies in Austin, TX.
Python/Ruby on Rails/JavaScript/Node.js/GO etc.
Duration - 6 months contract to hire
Location - Austin, TX
Please reach out to Donal Roughneen on 512-649-1070 or on [Click Here to Email Your Resumé] for more information

Python/Ruby on Rails/JavaScript/Node.js/GO etc.
",NA,Computer Software,"Austin, TX",NA,Statistical Programmer
170,Information Technology,"Pinnacle Partners, Inc","

DevOps Engineer

Up to $120K per year


Pinnacle Partners is assisting our client in their search for a full-time DevOps Engineer.  Our client is open to considering Sr. level resources, all the way down to less experienced candidates, who have a strong foundation and are ready to grow and learn in a fast paced environment.  There is a strong preference for a person from a development background vs. an infrastructure background.  This DevOps Engineer will work in an Agile environment and work with Cloud development and deployment (Azure) and working with Application Lifecycle Management.  Our client offers a casual wok environment, flexible time, as well as employing the latest cloud infrastructure, cutting-edge technology, and best practices to build world-class software.

 

RESPONSIBILITIES: 



Embody the core values of Agile to deliver quality software to our users.


Be involved with the vision, strategy, and execution to spread the DevOps culture throughout the organization.


Build fully automated and complex continuous delivery pipelines.  


Administer all aspects of the ALM platform: source control, work items, users, permissions, etc.  


Research, evaluate, and develop new tools to improve product development efficiency. 


Build and manage Azure cloud platform services (PaaS)


Plan for performance, uptime, disaster recovery, and capacity growth.





REQUIREMENTS:



Agile DevOps experience


Experience with large, complex and highly scalable systems


Experience with application lifecycle management and Visual Studio Team Services preferred


Programming and scripting experience, Process Automation


PowerShell experience.


Git and GitFlow, Source code strategy


Continuous integration and delivery experience 


Automated Testing (Unit, Integration, Functional)


Cloud Development and Deployment 



 

TERMS: This is a Direct Hire opportunity with a salary up to 120K based on experience.  

",NA,Other Great Industries,"Indianapolis, IN","$0.00 - $120,000.00 /Year",Statistical Programmer
171,"Information Technology, Other",HireStrategy,"
A Hirestrategy/Addison Group Client is looking for a DevOps Engineer to support a growing production support team. 
·         Mentor others through pairing, code reviews, and regular knowledge transfer.
·         Rotating on-call duties with other team members.
·         Work well and effectively in a remote capacity and with a remote team.
·         Eager to learn; able to understand and apply new things relatively quickly.
·         You know when to dig deep to figure things out, but also when to ask for help.
·         Available for occasional off-hours work as necessary.
·         Occasional Travel
·         Location: Remote

·         Able to manage Ubuntu or CentOS/RedHat based systems in production AWS environments.
·         Extremely proficient with configuration management and infrastructure provisioning tools such as Chef, Ansible & Terraform.
·         Deployed & supported production applications in: Ruby, Java or Python.
·         Strong Git experience
·         Experience with CI tools such as Jenkins or Gitlab.
·         Familiarity with Docker, Kubernetes or Docker Swarm a huge plus.
·         Can lead and support production environments across various platforms: remote (VMs/physical), cloud (AWS), and on-site vendor products
·         Proven experience supporting SaaS or appliance based solutions.
·         Has experience with many of the open-source databases like MySQL, MariaDB, and PostgreSQL Experience
·         7-10 years of experience as a: operations engineer, system administrator, developer or architect supporting online services
",NA,"Security, Computer Software, Other Great Industries","Washington, DC",$50.00 - $55.00 /Hour,Statistical Programmer
172,Information Technology,"Pinnacle Partners, Inc","

.Net Developer




Up to $90K


Pinnacle Partners is assisting their client in their search of a software developer to join their growing team. It’s an excellent opportunity for a successful developer who has over 3 years’ experience with .Net development or another software language that has a strong desire to learn .Net development. The company offers 100% family paid medical benefits and paid downtown parking.

Responsibilities 

Develop web applications using C# and SQL Server.  
Applications range from mid-sized to large with projects.
Work with other development team members, BA’s, PM’s, and QA to complete tasks.
Work with full SDLC development.
Build new applications, and support existing applications.
Provide ideas on technologies, methodologies and better ways of creating applications efficiently.








Required Skills 

3-5 years of development experience, preferably .Net C# but open to others.
3-5 years of SQL development.
Nice to have experience with Web API’s.  
Nice to have Entity Framework experience and ORM experience.
Experience with Service Stack would be a big plus, but not required
Nice to have JavaScript and/or AngularJS 
Nice to have Bachelors or associates Degree 


Terms
This is a direct hire opportunity with a salary up to 90K. 

",3 years,Other Great Industries,"Indianapolis, IN","$0.00 - $90,000.00 /Year",Statistical Programmer
173,Telecommunications,aap3 inc,"



Bachelor’s degree or directly applicable work experience on data network technology and standards


Extensive knowledge of data network technology and solutions in a Cisco infrastructure


Experience with Cisco ACI (Application Centric Integration) technology implementation


Experience with data center technology planning, design, and support


Good analytical, problem solving, decision-making, attention to detail, customer service, interpersonal and communication skills


Experience with project and/or team management


Effectively supports team and others through knowledge sharing and collaboration


Successfully serves as point of authority and/or source of technical knowledge


Must have Strong verbal and written communication skills, time management discipline, and problem solving skills


Must be self motivated and able to work independently while also coordinating project work and support functions with other team members  


Networking Engineering Skills



Experience with network design, implementation and support of network routers, switches, firewalls, load balancers, proxy servers and wireless infrastructure


Extensive knowledge of data center technologies, infrastructure and methodologies


Extensive knowledge of Cisco routers and switches and related network hardware


Enterprise knowledge of wireless technology, standards and industry trends.


In-depth knowledge of IP routing and routing protocols (OSPF, BGP preferred)


Strong background with LAN and WAN protocols (Spanning Tree, HSRP, MPLS, Frame Relay, DSL, Ethernet, 802.1q)


Knowledge of ACL's


Extensive experience with network management platforms and protocols such as SNMP, RMON, Solar Winds, NetFlow


Possess the ability and demonstrated experience to proactively monitor and manage Networks for faults and performance exceptions


Be able to properly manage capacity and make recommendations for upgrades


Be able to resolve problems with technical skills, and internal tools


Highly Skilled abilities to implement and support Wide Area Network services from public carriers and experience or skills to troubleshoot network connections consisting of GeoMax, DS3, DSL, Point to Point T1s, MPLS, Frame Relay service


Familiar with standard concepts, practices, and procedures relating to Internal IP networks, using WAN and LAN technology and with Dedicated Public Internet services


Expert level knowledge of services running on IP networks such as routing protocols (EIGRP, BGP), WINS, DNS, DHCP and IP sub netting and QoS


Possess working knowledge of Cisco based firewall solutions, intrusion detection and prevention systems and Internet access administration (ASA)


Possess working knowledge of Public Internet Domain Name registration and the functions provided by Public DNS (ARIN IP address registration, assignment and SWIP processes). Including Public and Private Windows based DNS administration


Ability to design, propose, implement and document maintenance processes and train team members on the processes and technologies


Experience supporting IP Telephony systems infrastructure (Routers, switches and public carrier circuits)


Experience with Load balancing technology platforms



",NA,Wireless,"Minneapolis, MN",NA,Statistical Programmer
174,Human Resources,ConsultNet,"
Title: Sr. DevOps EngineerLocation: NYC (midtown)Duration: 6 Month Contract to Hire w/ClientJob Description: As a Sr. DevOps Engineer, you will be part of a cross-matrixed team responsible as an individual contributor, bridging the gap between application development and IT operations teams by owning and driving cloud infrastructure, code deployments, continuous integration, and production support in an Agile Method.Critical Functions• Identify areas of opportunities and drive solutions with application development product teams.• Design, deploy and own automation tools needed to provide an outstanding customer experience.• Assist in software architecture design and deployment methodologies within the client's cloud framework.• Keep abreast of new technologies.• Engage with IT operations to ensure cost efficiency and operational alignment with the business strategy for product delivery.• Collaborate with development teams and support organizations to create sustainable product architectures, software deployment methods, new metric and reporting techniques, and accurate capacity plans.Required Experience/Skills:• Amazon Web Services – Five plus years of experience – Design, implementation and support.• Puppet Automation – Five plus years of experience – Design, implementation and support.• JIRA – Five plus years of experience – Design, implementation and support.• Confluence – Three plus years of experience – Design, implementation and support.• Github – Three plus years of experience – Design, implementation and support.• Jenkins – Five plus years of experience – Design, implementation and support.• Linux (specifically CentOS and RHEL 5.5 and higher) – Seven plus years of experience.• Apache – Five plus years of experience.• RDS Replication Techniques – Five plus years of experience.• Redis and Memcached Caching Technologies – Three plus years of experience.• Ruby and Python Scripting – Three plus years of experience.• PHP – Three plus years of experience.• Software release process best practices.• Software development lifecycle experience (especially with Java based software).• Extremely detailed oriented.• Excellent planning skills.• Excellent communication skills.• Excellent documentation skills. Be a part of the ConsultNet difference. As a leading national provider of IT staffing and solutions, ConsultNet delivers exceptional services to startup, midmarket and Fortune 1000 companies across North America. Since 1996, we've partnered with clients to create rewarding opportunities for our consultants, successfully building teams that have surefire results. In the past two years alone, we have placed more than 1,500 consultants in contract, contract-to-hire, or direct placement opportunities. We understand communication is key to finding the right job that matches your skills and career goals. For us, it's not just the work that we do; it's how we do the work. Our breadth of offerings extends to multiple IT positions in major markets throughout the country, see more at www.consultnet.com. 
",NA,Computer Software,"New York, NY 10121",NA,Statistical Programmer
175,Other,AppleOne,"
We are looking for a Sr. AS400 RPG Programmer Analyst for our client located in Irving, TX! The successful candidate will have: Soft Skills ? The RPG Developer will design, develop and test business applications using RPG with embedded SQL. Able to manage multiple project priorities in delivering high quality solutions for our business customers. An excellent communicator and listener with the ability to explain complex concepts and solutions in an easy to understand manner A quick and independent learner with solid analytical ability A positive team member who develops creative business and technical solutions Required Skills • This position will troubleshoot, debug and support business applications as well as interpret business needs. • The RPG Developer will work with the business in order to developer system requirements. • Experience with RPG III, RPG IV/ILE, RPG Free techniques (embedded SQL, modules, service programs and sub procedures) • Familiarity with IBM WebSphere MQ, Agile/Scrum development methodology, Object Oriented (OO) concepts and Service Oriented Architecture (SOA) desired Requirement: RPG and i-series Exposure to the following technologies is a plus but not needed. Web technologies (HTML, JavaScript, CSS, XML / JSON, Web Services) (optional)Apply for this exciting opportunity today! We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability.

, ,
",NA,Other Great Industries,"Irving, TX 75038","$135,000.00 /Year",Statistical Programmer
176,Other,Mastech Digital,"
Mastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for leading American Corporations. We are currently seeking a Software Engineer for our client in the Banking and Financial Services domain. We value our professionals, providing comprehensive benefits, exciting challenges, and the opportunity for growth. This is a Contract position and the client is looking for someone to start immediately.

Duration: 12 Months Contract
Location: Coppell, Texas
Compensation: Best Market Rates

Role: Software Engineer

Primary Skill: System Administration

Role Description: The Software Engineer would need to have at least 5 years of experience. As a Senior Software Application Engineer, you will be responsible for providing technical support leadership of all the application suites within the organization, including Global Trade Repository (GTR) application suite and all ITP applications. 

In this role, you will be executing all aspects of the operating procedures/runbooks within a predefined shift pattern. In this role, you are expected to work closely with the required development teams, the Enterprise Infrastructure partners and internal business clients to resolve and escalate technical support incidents where necessary.

Specific Responsibilities:

- Support the organization’s applications by providing monitoring, application, and system support for the organization’s production application services client facing environments.
- Provide 24x7 support for event monitoring, incident triage and escalation.
- Provide support to all jurisdictions on a shift basis, handling any activity for any region within the local time zone coverage
- Identify and implement efficiencies and improvements to standard processes and procedures such as automation through scripting, programming, etc.
- Assist with key projects by executing task deliverables and ensuring permit-to-operate (PTO) guidelines are met.
- Provide support for change management approval, execution for organization’s production application services
- Client support team engagement to assist with application related incidents, client testing and integrations
- Disaster recovery test planning and execution - application environment review, shutdown, start, verification, troubleshooting
- Access administration for application access to organization's production application services
- Support management of resources that are involved in maintaining the host operating system on UNIX, VMware and Windows servers as well as software subsystems such as databases, web server software, LDAP, and security subsystems.
- Aligns risk and control processes into day to day responsibilities to monitor and mitigate risk; escalates appropriately Leadership Competencies for this level include:
- Accountability: Demonstrates reliability by taking necessary actions to continuously meet required deadlines and goals.
- Global Collaboration: Applies global perspective when working within a team by being aware of own style and ensuring all relevant parties are involved in key team tasks and decisions.
- Communication: Articulates information clearly and presents information effectively and confidently when working with others.
- Influencing: Convinces others by making a strong case, bringing others along to their viewpoint; maintains strong, trusting relationships while at the same time is comfortable challenging ideas.
- Innovation and Creativity: Thinks boldly and out of the box, generates new ideas and processes, and confidently pursues challenges as new avenues of opportunity.

Qualifications:

- Minimum of 5 years of related experience
- Bachelor's degree preferred with Masters or equivalent experience

Specific Skills Required:

- Minimum 4 years’ experience in application production support role

- Knowledge of system administration – system configuration management, resource sharing, operating system fundamentals
- Experience with application support – basic programming skills, log reading and analysis
- Experience managing multiple Operating systems, such as UNIX, Linux, Windows, VMWare
- Strong understanding of different technologies and applications. 

Examples include:

- Networking and Storage technologies – TCP/IP, EMC, NetApp, HP, Cisco
- Database – Oracle, Sybase, MS SQL, DB2
- Middleware technologies – WebSphere Application Server, WebSphere MQ, Java, JRE
- Clustering technologies – Veritas, Red Hat, and VMWare vSphere
- Cloud Computing – AWS, CloudWatch, Cloud Formation
- Programming and scripting – ability to establish automation, write scripts (Perl, Python, Chef, Puppet) or implement system solutions

- Programming and debugging skills
- General knowledge of industry principles and new technologies like cloud computing, virtualization, etc.

Required Education, Training &/or Certification:          

- College Degree in Business Administration/IT preferred.
- IT Certifications - CISSP, Linux, CompTia, OCP, etc.
- ITIL certification is a plus but not required.

Education: Bachelor’s degree
Experience: Minimum 5 years
Relocation: No, this position will not cover relocation expenses
Travel: N/A
Local Preferred: Yes

We are looking only for candidates willing to join us directly as W2 employees 

Recruiter Name: Faizan Raza
Recruiter Phone: 877 884 8834 (Ext: 2198)

EOE
",5 years,Other Great Industries,"Coppell, TX",NA,Statistical Programmer
177,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 00420-9501178282Classification: Software EngineerCompensation: DOEPlease send resumes to [Click Here to Email Your Resumé]. A Bachelor's degree or equivalent experience. ??1 to 2 years Microsoft SQL Server TSQL programming and/or SSRS report design. ??1 to 2 years ERP and CRM administration ??Microsoft SQL Server reporting experience a plus. ??SQL Server certifications highly preferred. ??Technical skills to develop and maintain SQL scripts using Microsoft SQL Server ??Knowledge of asp.net and java scripting. ??Strong problem solving, written, and verbal skills. ??Advanced skills with Microsoft PowerPoint, Excel, Word, and Access. ??Experience with Jenzabar, Sybase Infomaker, Liaison, Tableau, and Adaptive Insights are a plus.

??Identify and recommend technological solutions to meet the operational needs and goals of the University. ??Create and design scripts and programs to enhance processes. ??Anticipate, investigate, routinely inspect, and troubleshoot workflow and data integration issues. ??Integrate data from other systems utilizing T-SQL, PowerShell and other scripting languages ??Make customizations to ERP and web-based software as needed. ??Support user requests and implement best practices. ??Develop and document configuration procedures. ??Coach front line staff to ensure accurate/consistent information systems practices, and utilize the system to its fullest capacity. ??Manage, troubleshoot, create, and document workflows ??Perform daily system monitoring, verifying the integrity and availability of all software resources, systems, and processes. ??Create, review, and update documentation for the ERP/CRM systems configuration, setup, changes, and procedures pertaining to ERP/CRM systems. ??Provide documentation and usage training to end users. ??Responsible for accuracy of the data that is entered into and reported from third party vendors and CRM. ??Create, validate, update, organize and manage permissions for reports and dashboards. ??Manage user accounts, profiles, and security. ??Perform updates and upgrades to all ERP/CRM systems, and third party systems. ??Provide overlap coverage for routine reporting and TSQL programming.Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",1 to 2 years,"Computer Hardware, Computer Software","Sunnyvale, CA 94086",NA,Statistical Programmer
178,Other,Lehigh Technical,"
Job Description  Lehigh Technical is looking for a RPG Programmer right now. The job location would be located in Long Island.   Job Qualifications :  This role will be responsible for analysis, planning, design, programming, testing, implementation and documentation of all business software application requests associated with our existing ERP system. This role plays a critical part in maintaining the integrity and accuracy of data used to manage our daily business operations. Will perform support functions when necessary.  Candidates hired for this position will be writing codes to generate reports, writing codes to integrate between different applications, will be involved in development of project upgrades, writing interface to import or export data into the database.  Maintain custom code applications and correct existing software defects. Serves as a liaison between the Finance/Purchasing/Sales/Distribution and the IT department in order to provide technical solutions to meet user needs.  Analyzes all aspects of operations to determine opportunities to automate processes and functions. Assists in the business process redesign and documentation as needed for new technology. Translates high level business requirements into functional specifications for the IT organization and manages changes to such specifications.   Educates the IT department on current software features. Negotiates agreements and commitments by facilitating communication between current software vendor and IT.   Skills and Education :  We prefer candidates that have a minimum of 2 years experience in RPG development (like RPG3,RPG4/ILE). Prior ERP systems experience is a must. Preference will be given to anyone who has worked with Retalix/Client Power Enterprise systems. A Bachelors is preffered for this opening. But not required.  Candidate needs to have excellent communication skill and a strong Finance background 
",2 years,Employment - Recruiting - Staffing,"Farmingdale, NY 11735",NA,Statistical Programmer
179,Information Technology,Morgan Hunter,"
TWO SQL PROGRAMMER CONTRACTORS NEEDED!!!



Morgan Hunter is continuing to assist a valued client as they work on large-scale, fun and exciting data projects within their data warehouse environment!  These contract durations are long term, through at least 2018 and a likelihood to continue through 2019, with possibility for full-time employee status.
In addition to working with fantastic people and a top-tier KC workplace, you will be able to add to your skillset as a data developer, working on industry leading initiatives!


Morgan Hunter offers competitive benefits for its contract employees.




SKILLS REQUIRED

SQL Development skills (2-4 years)
SSIS or SSRS skills and expertise
Ability to work in a fast-paced, high energy environment
A collaborative personality
ETL experience and the ability to support a data warehouse
Understanding of landing customer and transaction-related data


ADDITIONAL SKILLS PREFERRED

Informatica experience a huge plus
Relational modeling experience
Creation of database objects, such as views and stored procedures

Our client is only seeking local, non-C2C resources at this time!
",2-4 years,"Banking - Financial Services, Computer Software, Consulting","Kansas City, MO",NA,Statistical Programmer
180,Information Technology,"Communications Test Design, Inc","
Job Title: Web Developer/Programmer Analyst Summary: As a Programmer you will work both independently, and in a team with other programmers with a focus on developing primarily .NET applications. Work will ensure that the solutions meet the business needs, and are developed and implemented with high quality and attention to detail.  Ideal candidate will have a passion for learning and be able to operate in a fast-paced environment.Responsibilities:
Responsible for design, coding, testing, debugging, documentation, delivery and support of custom web applications.
Take part in design session to evaluate user requests and work out technical implementation.
Participation in a Scrum/Agile process.
Collaborate with architecture teams and leads as well as subject matter experts to produce optimal results
Provides technical support for user issues; troubleshoots problems and takes corrective action on a timely, effective basis.
Motivation to take ownership of tasks and the determination to drive them to completion.
Help drive new proof-of-concepts that showcase the capabilities of our products to provide creative solutions for our customers.

 Qualifications:
Knowledge and understanding of design patterns, web standards, and best practices
Hands on experience with C# and web development
Strong analytical skills and the ability to multi-task.
Excellent oral and written communication skills with the ability to understand others and clearly express thoughts.
Ability to produce high quality work deliverables with high attention to detail.
Ability to effectively work in a team environment.
Self-motivated, resourceful, independent and eager to learn new technologies
 Required Experience:
B.S. Degree in Computer Science or related field.
2+ years recent experience in application development with Microsoft .NET stack
Experience designing, developing, and supporting database systems.
3+ years overall IT software experience with focus in application development with ASP.NET MVC, Entity Framework, C#, Web Forms, Win Forms, Web services (XML, SOAP, WCF), and Oracle (SQL, PL/SQL).
LINQ, SOA, MVVM, Knockout, REST
 Other Functions/Responsibilities:Other duties as assigned
",2+ years,"Computer Hardware, Computer Software, Telecommunications","Flower Mound, TX",NA,Statistical Programmer
181,"Design, Information Technology, Professional Services","Incredible Technologies, Inc.","


Game Programmer



Get In The Game.


Incredible Technologies is growing. Our foundation is built on 32 year roots leading the arcade/amusement game industry with games like Golden Tee® Golf. Today Incredible Technologies has become a national leader in casino gaming and considered one of the hottest new video slot manufacturers in the US and beyond. We are expanding our dynamic team of personnel to support our continued growth and we are seeking talented individuals who share our same passion for innovation, pride of accomplishment and overall love of the games. IT has our corporate office in the Chicago suburb of Vernon Hills, IL but we are now increasing our footprint by opening a satellite office in Las Vegas, NV. Are you looking for a new job? Check out the exciting career opportunities we currently have open for both office locations.


Job Summary 

We are looking for an enthusiastic game programmer to help create slot machine gaming concepts. This software engineer will play a vital role on our development team. This position will be responsible for leading development initiatives for both existing and new game programs. While this role is a development position, it relies on coordination with many of the departments at Incredible Technologies. Applicants must have clear written and verbal communication skills as well as the ability to interact well with others.


Duties & Responsibilities


Implement new game features into slot games per the Team Designer and mathematicians

Work with artists and sound designers to implement art and audio into the slot game through scripts and code

Work with QA testers to solve any regulatory or gameplay issues found in the game

Contribute ideas to the design of new slot games



Abilities


Exercise great communication skills, as well as be organized and helpful

Highly motivated, self-starter, creative thinker

Capable of working in a team environment

Consistently prove to be reliable and flexible

Exhibit strong problem solving skills




Game Programmer

Professional Requirements



Bachelor’s degree in Computer Science or equivalent required

1-5 years of software development experience with a primary focus on Java

Network programming experience is also a plus, but not required



 Required Technical Skills



Must have a flair for the creative. Game players are strongly encouraged

Strong Java skills

Experience in a 3D graphics environment is a plus

Strong knowledge of Object Oriented Programming

Previous experience with asynchronous, event-driven programming

Previous experience with Java and C++

Superb debugging skills

Bash/shell scripting and Linux experience a plus, but not required



 Details



Please submit resumes to Human Resources at [Click Here to Email Your Resumé]


Incredible Technologies offers a tremendously comprehensive benefits package including medical, dental, vision, 401k, life insurance, tuition assistance, flexible work hours and paid time off

Please include salary expectations

Salary to be paid commensurate with experience


",32 year,"Computer Software, Entertainment, Other Great Industries","Las Vegas, NV",NA,Statistical Programmer
182,Information Technology,"Pyramid Consulting, Inc","

Immediate need for a Senior Software Developer (JAVA DEVELOPER) in Beltsville, MDPAY: OPEN NEEDED: 3+ years with BPM (Business Process Managemtn), Spring, Hibernate/JPA, and Restful Web ServicesIf Interested (or if you know someone who may be), please call TJ at 703-349-3610 and/or email [Click Here to Email Your Resumé]DescriptionThe Java Application Developer codes, tests and implements new applications and provides troubleshooting support for existing legacy systems.RequirementsUS Citizen or Green Card (must have held green card for 3+ years)BS Computer Science or directly related field• A minimum of 3 years proven experience in developing applications or subsystems with Spring Framework, Hibernate /JPA, RESTful web servicesJob Duties/Responsibilities• Develop new applications based on legacy systems• Review, analyze, and modify existing software programs.• Code, test, debug and deploy software applications.• Develop applications following agile methodology.• Resolve technical issues related to newly-created or existing code, through debugging and troubleshooting. 
",3+ years,"Computer Hardware, Computer Software, Consulting","Beltsville, MD 20705","$145,000.00 - $185,000.00 /Year",Statistical Programmer
183,Information Technology,Webroot,"
Software EngineerYou are an experienced software engineer looking for a new challenge. You seek an opportunity that will not only use your full range of programming skills and experience in building elegant software solutions, but will also produce software that has a positive impact on the modern technological world. Webroot is looking for a software engineer like you to join a fast-paced, energetic team in our San Diego location to build cutting-edge Internet security applications. Our team uses an eclectic mix of technologies and platforms to build cloud computing and service applications for consumer, business and enterprise customers worldwide. As our software engineer, you will use your current base of technical expertise, and learn and apply fresh technologies to engineer new applications and technology. If this challenging software engineer role sounds like a position where you could add value through your skills, and grow through your capacity and willingness to learn, apply today!In this job you will: Develop the backend systems for Webroot Security platform. Build new features while improving the high availability, low latency, scalability and efficiency of our customer facing systems. Identify performance bottlenecks, failure points and develop innovative technology to enable future scalability. Enhance features and improve performance based on requirements
You bring to the table: 3+ years of experience in software development in C, C++, or C# cross platform on Windows and Linux development environments Experience with scripting languages preferably python
 Experience with SQL Server and MySql schema, stored procedures etc. Experience in API development using REST Experience with cloud-based computing preferably AWS technologies Ability to work within an agile team environment and good verbal and written communication skills Experience in NoSQL and web development is a plus
At Webroot, we do more than secure our customers' personal computers, mobile devices and networks. We also nurture our employees' most critical assets – their talents, experience, and career aspirations. Webroot has the energy of a start-up with the strength and stability of an Internet security market leader. We foster the innovative culture you'd expect of a company that's making a statement. Webroot is a company in which you can invest yourself fully, knowing that you're not only protecting our customers around the world, but also that your talents and innovation will be recognized and rewarded. We encourage you to learn more about us and explore our job openings. Secure your future. Ensure the same for your career. Principals only - no third parties, please. Webroot Inc. is an Equal Opportunity Employer.

In this job you will: Develop the backend systems for Webroot Security platform. Build new features while improving the high availability, low latency, scalability and efficiency of our customer facing systems. Identify performance bottlenecks, failure points and develop innovative technology to enable future scalability. Enhance features and improve performance based on requirements
You bring to the table: 3+ years of experience in software development in C, C++, or C# cross platform on Windows and Linux development environments Experience with scripting languages preferably python
 Experience with SQL Server and MySql schema, stored procedures etc. Experience in API development using REST Experience with cloud-based computing preferably AWS technologies Ability to work within an agile team environment and good verbal and written communication skills Experience in NoSQL and web development is a plus
Related Keywords: ""Software Engineer"", engineer, developer, programmer, C#, C, C++, Windows, Linux, SQL, mySQL, socket, HTTP, DNS, ""cloud computing"", security, malware, threat, AWS, NoSQL
",3+ years,Computer Software,"San Diego, CA",NA,Statistical Programmer
184,Information Technology,NA,"
Software Engineer
Chicago 60606
Perm Role
Salary: $120-150k

Our client is seeking a Senior Software Engineer. This position is a unique opportunity for a skilled and career-minded software engineer with experience in the latest Microsoft technologies to support our proprietary in-house and vendor-licensed applications. The position will support our Securitization Services and Syndicated Loan Administration operations platform. This is a highly versatile role encompassing a number of responsibilities including programming new features, requirements gathering supporting production issues, becoming an expert on both in-house and vendor-based applications and frequent client-facing both with internal users and external clients. Communications skills are emphasized in this role.

The position offers a high degree of autonomy and ownership of responsibilities in a high-performing, team-oriented, collaborative technology culture focused on developing solutions for our fast growing business. We value highly intelligent self-starters that can operate with confidence and little direction. Solid organizational skills are essential in this role.

Experience, Education and Qualifications:


7+ years of professional software development experience; financial technology preferred
Strong oral and written communication skills
Comfortable engaging business uses and clients and ability to lead meetings
Strong academic background and excellent critical thinking skills
Defining product requirements and creating high-level architectural specifications
Experience leading system and software design and development
Highly analytical and strong problem solving skills
Experienced designing and developing efficient, complex modules or programs
Experienced coordinating systems analysis, systems development and implementation activities to ensure customer requirements are met
Bilingual fluency in speaking and reading Mandarin Chinese and English is a plus


Direct experience, knowledge or familiarity with the following is preferred:


C#; ASP.NET/MVC, HTML, Ajax, JQuery, JSON, JavaScript, XML/XSLT, CSS, NET 3.5/4.0/4.5
WPF/MVVM, Windows Forms or similar interface design tools
Entity Framework
SQL Server (Complicated Joins, Stored Procedures, Triggers and Functions)


Our client values intellectually curious professionals who are interested in aggressively learning and sharing new concepts and skills collegially and independently. Salary is based on experience, skill level and education for the target position. Financial Services Industry experience is very important.

",7+ years,Accounting - Finance,"Chicago, IL","$120,000.00 - $150,000.00 /Year",Statistical Programmer
