,category,company,details,experience,industry,location,salary,title
125,"Research, Science",The Judge Group,"
Our client is currently seeking a RESEARCH DATA SCIENTIST (GEOSPATIAL) - INTERMEDIATE  
Job Description:

As a Remote Sensing Data Scientist you will work in a fast-paced R&D team towards applying remote sensing principles and methods to develop new sensor systems, analytical techniques, or new applications for existing systems. 

You will provide scientific analysis and characterizations from the exploitation of remote sensing data. 

You will write scientific codes for radiometric calculations, noise mitigation, image reconstruction, object detection, feature extraction and classification, and machine learning. 

You will prepare reports for educating managers and partners on the capabilities of spectral data and their potential applications. 

You will collaborate closely with data scientists, breeders, other spatial and environmental scientists and developers in building the next generation of phenomics using novel remote sensing solutions at Client. 

Qualifications/Skills: 

Masters degree in Remote Sensing, Geomatics or related field. PhD Preferred. 

Strong theoretical and practical background in remote sensing, image processing and machine learning principles. 

Experience working with UAV images. 

Previous experience in statistical modeling, predictive analysis, and optimization. 

Solid foundation in curating and interpreting data from a multitude of imaging modalities (RGB, thermal, LiDAR, multi/hyperspectral, etc.). 

Experience in at least a few of the tools, environments and languages: Python, R, QGIS, OpenDroneMap, AgiSoft Photoscan, and AWS. 

Additional Info: 

Will work mainly with data scientists and engineers within the team. Will collaborate with other scientists and engineers outside of the team as well. 

Digital Phenomics is a highly dynamic team of statisticians, data scientists, imaging scientists, and modelers. This team works closely with breeders, engineers, and scientists from other groups and organization. This is fairly new team, but there are members who have been with client for years. 

Must Haves: 
Agile, energetic, self-motivated and innovative. Theoretical and practical know-how of remotes sensing principles. 
Nice to Haves: 
Knowledge of optics. PhD in remote sensing or related field. 


",NA,Other Great Industries,"Chesterfield, MO",NA,ML_Scientist
126,Information Technology,Universities Space Research Association,"
USRA's Research Institute for Advanced Computer Science (RIACS) operates a Quantum Artificial Intelligence Lab at NASA's Ames Research Center that conducts strategic multi-disciplinary, integrative research and science that supports NASA's long-term mission requirements. Research focuses on testing and evaluating emerging quantum hardware, investigations of quantum mechanisms that may be used to provide a quantum advantage, development of new algorithms and software for quantum computing, and application of quantum computing to a range of real-world problems involving planning and scheduling, machine learning, and fault diagnostics. The team works in partnership with a number of organizations from academia, industry and the U.S. Government.Position Summary: The Research Scientist for Quantum Computing will design experiments to run on emerging hardware to give insights into quantum approaches to problems of interest to NASA and other partners from the U.S. Government, academia and industry. The researcher explores the robustness of the hardware, develops best practice programming techniques for quantum hardware, and illuminates the inner workings to better understand the mechanisms that can be used to provide a quantum computational advantage. Example research problems include:
Investigate effect of flux noise in the strong coupling regime on the rate of multi-qubit tunneling and performance of quantum algorithm
Develop a numerical model for inductively coupled transmon qubits
Analyze characteristics of multi-qubit chaotic dynamics
Investigate the potential of many-body delocalization phenomena for speed up in quantum annealing and related algorithms
Develop new analytical, or experimental, or numerical techniques to better analyze realistic quantum computational paradigms
Develop, and test applications of quantum computing for specific sponsor problems such as those involving planning and scheduling of unmanned aerial systems and autonomous ground vehicles and mobile robots, data analysis of images for Earth Science and Space Science applications and a number of other partner problems in the domain of optimization and machine learning
 Essential Duties/Responsibilities:
Design, run, and analyze application-specific experiments on near-term quantum hardware, including quantum annealers and gate-model chips, and quantum simulators. Potential applications include optimization for robust network design, resource allocation, planning & scheduling, fault diagnosis, and machine learning
Potential applications include optimization for robust network design, resource allocation, fault diagnosis, and machine learning.
Design appropriate benchmarking approaches with application related problem sets.
Contribute to the development of a software platform that enable the most effective use of near-term quantum hardware, including programming middleware, such as mapping, embedding, circuit compilation, parameter setting, in both quantum annealers and gate-model quantum processors.
Perform experiments and analyses that elucidate quantum mechanisms that can be harnesses for quantum advantage or greater robustness, with an eye to improved quantum algorithm design.
Identify and run appropriate classical (non-quantum) algorithms for comparison.
Contribute technical content to research proposals, research publications, technical briefings, and white papers.
Other job related duties as assignedRequired Qualifications: 
0 to three years of Postdoctoral work and publication experience in the field of Quantum Physics, or Applied Mathematics, or Applied Computer Science 
A strong track record of research success as evidenced by publishing related work in peer reviewed journals, and contributing to obtaining new funding in the areas above.
Excellent organizational and communication skills.
 Education: Ph.D. degree in Physics, Computer Science, Mathematics, or Computer Engineering Desired Experience: 
Experience developing numerical models and algorithms
Experience designing, running and analyzing application-specific experiments on quantum hardware
Experience building tools that enable effective use of near-term quantum hardware
Experience with optimization and/or machine learning methods
 Knowledge, Skills & Abilities: 
Ability to work independently and effectively as part of a multidisciplinary team.
Ability to prioritize tasks, coordinates work of others, and meets multiple deadlines.
 Technology:
Proficiency in Microsoft Office or similar and its applications.
Understanding of the near-term hardware platforms of quantum computing, specifically superconducting-qubit based chips
Working Conditions: This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, etc. This is largely a sedentary role.Travel: Minimal travel.Applicants should apply to the posting at https://usracareers.silkroad.com/ and include a letter of interest, resume, or curriculum vita. Review of candidates will begin immediately. Additional information on USRA can be found at www.usra.edu. USRA is an Equal Opportunity Employer Minorities/Females/Protected Veterans/Disabled/Sexual Orientation/Gender Identity
",NA,"Computer Software, Defense - Aerospace","Mountain View, CA",NA,ML_Scientist
127,Engineering,HireStrong,"
Looking for top Engineering talent.

Essential Duties and Responsibilities:

Develop the project P&ID's and requisition all major equipment and coordinate all other deliverables
Generate the engineered Bill of Material specific to the project
Ensure the quality of technical work and the technical integrity, constructability, functionality, safe operation and reliability of designs
Coordinate and approve all design & drafting deliverables
Work with vendors to size and purchase the correct instrumentation for each package
Support the correct scheduling and monitor the progress of vendor drawings and equipment
Manage, convey and control information to and from each customer
Act as technical interface with shop personnel for all assigned items
Troubleshoot any issues during manufacturing, installation, start up and field issues that may arise
Create monthly budget analysis and other administrative documents for each job
Maintain a strong, personal commitment to the company safety culture
Work as part of a multi-disciplinary team in a lead technical role (non-supervisory)

Qualifications:

Bachelor's degree in the Engineering Field is required
3+ years of experience working as a Project Engineer for equipment packaging is required.
7+ years of experience in Application Engineering, Project Engineering or Project Management working with Oil & Gas related rotating equipment preferred
Experience with packaging design, skid design, ASME VIII pressure vessel design
Must be detail oriented and able to handle multiple priorities and deadlines

",3+ years,Oil Refining - Petroleum - Drilling,"Houston, TX","$60,000.00 - $150,000.00 /Year",ML_Scientist
128,Other,BAE Systems,"
Job Description BAE Systems is looking for a Cognitive Algorithms Research Scientist to join their Cognitive RF research group. The cognitive RF group works on programs and problems that involve machine learning, optimization, detection & estimation, information theory, deep learning, and adaptive decision and control. These technologies are applied to a number of different RF domains, such as cognitive communications, radar, electronic warfare (EW), spectrum sensing, SIGINT, to name a few.The Cognitive RF research group is part of BAE Systems’ FAST Labs division which is heavily involved in advanced research concepts primarily from the various government research labs and organizations, including DARPA and IARPA. Members of the group are involved in the entire cycle of research development, from the initial concept ideation and program shaping with potential customers and new business pursuits through the execution and transition of research concepts to BAE Systems’ business areas and products. Team members are typically involved in multiple simultaneous programs with roles including technical leadership, technical development, customer interaction, program management, or new concept development. Most programs involve small teams of principal engineers and academically strong assistant researchers.This position can be based out of our Merrimack, NH; Burlington, MA; Reston, VA; Arlington, VA; Raleigh, NC; or Columbia, MD facilities, though it will require collaboration with staff across our business areas and facilities in the Northeast. Typical Education & Experience Bachelor's Degree and 8 years work experience or equivalent experienceRequired Skills and Education Strong experience with mathematical model tools and languages; such as MATLAB, Python, etc.Experience in being part of a multi-disciplinary project team in research or developmentStrong and confident communication/presentation skillsAn active US Secret clearance is requiredPreferred Skills and Education The ideal candidate will have a PhD in Electrical Engineering, Applied Math, Machine Learning, or similar field or a Master’s Degree & 5 years of relevant demonstrated technical research.Strength in machine learning, signal processing, optimization detection & estimation, stochastic systems, applied statistics, and/or controlPrior experience working with RF systems: radar, EW, comms, etc. About BAE Systems Electronic Systems BAE Systems is a premier global defense and security company with approximately 90,000 employees delivering a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support and services. BAE Systems is a premier global defense and security company with approximately 90,000 employees delivering a full range of products and services for air, land and naval forces, as well as advanced electronics, security, information technology solutions and customer support and services.The Electronic Systems (ES) sector spans the commercial and defense electronics markets with a broad portfolio of mission-critical electronic systems, including flight and engine controls; electronic warfare and night vision systems; surveillance and reconnaissance sensors; secure networked communications equipment; geospatial imagery intelligence products and systems; mission management; and power-and energy-management systems. Headquartered in Nashua, New Hampshire, ES employs approximately 13,000 people globally, with engineering and manufacturing functions primarily in the United States, United Kingdom, and Israel. Equal Opportunity Employer/Females/Minorities/Veterans/Disabled/Sexual Orientation/Gender Identity/Gender Expression
",8 years,Other Great Industries,"Burlington, MA 01803",NA,ML_Scientist
129,Information Technology,NA,"
IBM i Engineer III - 100 % REMOTE - 6+ Month Contract $50-60/hr W2

Summary 
• Provide IBM i Engineer Tier III support for 24x7x365 Managed Services. Support includes incident management, problem management, and change management for devices and resources monitored by Managed Services. 

Essential Duties and Responsibilities 
• Supports installations, upgrades, configurations, deployments, migrations, and administration of IBM Power Systems hardware with IBM i operating system also including: 
• Hardware Management Console (HMC) 
• Virtual I/O Server (VIOS) 
• IBM i backup and recovery; BRMS 
• Physical and virtual tape library solutions 
• Direct-attached and external storage. 
• Understanding of IBM Power Technology and Power System Configurations 
• Performs management of IBM i customers in partitioned (LPAR) environments. 
• Coordinates IBM i Operating System (OS) version upgrades, PTF(s), CUME(s), and preventative maintenance to minimize risk and service disruptions. Ensures system improvements are successfully implemented and monitored to increase efficiency. 
• Performs and supports system recovery. 
• Provides after-hours and weekend support as needed. 
• Responds and solves customer issues utilizing technology tools, procedures, and training through awareness of services offerings and SLAs. 
• Performs break/fix troubleshooting, server and software updates and feature enhancements to relevant technology infrastructure; implements and troubleshoots complex environments. 
• Responds and solves client issues utilizing technology tools, procedures, and training through awareness of service offerings and Service Level Agreements (SLAs). 
• Understands Information Technology Infrastructure Library (ITIL) and follows predefined ITIL incident, problem and change management processes in place for each client when working to resolve client requests or outages. 
• Maintains current knowledge of core service offerings and SLAs. Have deep understanding of all service offerings to better support client as well as expanding any service offering to current clients. 
• Supports escalated issues; coordinates communications between operations staff; supports staff to resolve complex issues. 
• Participates in managing client change requests and problem ticket resolution. 
• Works with Sales teams and Service Delivery Managers (SDMs) to propose enhancements to client environments. 
• Collects statistical information to monitor growth and reports to management. 
• Acts as escalation point for Tier I and Tier II technical teams. Directs team members in incident, problem and change request resolution and guidance on projects. 
• Follows change management process. 
• Interacts with other support departments to provide resilient computing environments for clients. 
• Documents environments, processes and procedures to enable support of environments by other team members. 
• Provides periodic environment review and suggests enhancements of services or resiliency of environments. 
• Creates, uses, and maintains technical and process documentation. 
• Remains current on technical and company related literature/correspondence and regularly reviews administrative procedures. 
• Coordinates service outages with Service Delivery Managers as required. 
• Documents post-incident response and root cause analysis. 
• Participates in client sales engagements and performs regular environment Service Delivery Reviews (SDRs). 
• Sets course for repeatable processes and auditing  processes against service descriptions. 
• Provides technical leadership and acts as technical resource and mentor to team members. 
• Demonstrates and actively promotes an understanding and commitment to the mission of through performing behaviors consistent with the organization's values. 
• Maintains a working knowledge of applicable Federal, State, and Local laws and regulations as well as policies and procedures of in order to ensure adherence in a manner that reflects honest, ethical and professional behaviors. 
• Supports and conducts self in a manner consistent with customer service expectations. 



Qualifications 
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. 

Education/Experience/Technical Requirements/Certifications 
• High School Diploma or G.E.D. 
• 10 + years of experience with supporting IBM i Operating System environment: 
• Supporting multiple versions of IBM i Operating System solutions (V5R4, V6R1, V7R1, V7R2, and/or V7R3) 
• Understanding of job flow and application programing concepts. 
• LPAR and virtualization components 
• Hardware Management Console (HMC) 
• Basic network understanding surrounding TCP/IP and SNA 
• Backup and Recovery Media System (BRMS) 
• System recovery / Library refresh / Object restores 
• PTF Updates 
• OS & Software upgrades 
• System troubleshooting / Root cause analysis 
• Remote and local device configurations 
• User account setup 
• System security / Security setups / Audit needs 
• Operations Console (OPS Console) 
• Software-based replication technologies (Mimix HA, iTera HA, Quick-EDD) 
• IBM i Monitoring/Alerting Concepts (Monitoring of Messages, Jobs, System Performance/Stats, Job Queue, Output Queue, ect.) 

• General knowledge in following areas: 
• IBM i Access/IBM i Navigator 
• Physical Tape libraries / Tape drives (IBM TS3***) 
• Virtual Tape Libraries (Data Domain) 
• IBM i Implementation & Migration Methods 
• BRMS documented Skip-the-Release Migration 
• Storwize Full System Flash Copy Manager 
• Science Logic Monitoring Software 
• Network switches and routers 
• Power Systems virtualization (VIOS) 
• Advance System Management Interface (ASMI) 
• Experience working in ITIL-based incident tracking system (Service-Now). 
• Understanding of network and server monitoring tools and technologies. 
• Proficient use of all Microsoft Office applications. 
• May consider an equivalent combination of education and experience. 
Certifications 
• IBM Certified Systems Administrator IBM i V1 or V7R1 

Other Skills and Abilities 
• Strong decision-making and problem solving skills within required technology area. 
• Strong business and technical awareness as it relates to department and corporate goals and objectives. 
• Outstanding oral, written, and technical/business communication skills. 
• Earns client, partner, and employee trust and respect through demonstrating commitment to exceed expectations. 
• Breaks down ideas, problems, or opportunities into components, solve problems, and implement client requests. 
• Eager to evaluate and test new manufacturer products, services, troubleshooting, installation, and configuration techniques. 
• Works effectively under pressure and stressful situations. 
• Stays on leading edge of technology by learning new techniques and methods through continual education. 
• Evaluates, escalates, and exercises good judgment and make decisions based on limited information. 
• Works as stand alone or in team environment. 
• Eager to work pro-actively and to do what is expected at all times. 
• Available for on-call duties that include 24x7 responses on rotating basis within team. 
• Meets deadlines by prioritizing work requests based on sense of urgency. 
• Strong technical and client interaction skills. 
• Self-starter with excellent organizational, administrative and interpersonal skills. 
• Follows through with tasks, projects, and troubleshooting with minimal supervision. 
• Superb customer service skills. 

",NA,Computer Hardware,"Chicago, IL",$50.00 - $60.00 /Hour,ML_Scientist
130,Other,American Tire Distributors,"
We look forward to your application! When applying, please be sure to put your Full Legal First Name and Last Name for legal and processing purposes.Are you looking for an opportunity to turn your ambition and your people skills into a rewarding career with an industry leader? Join our team at American Tire Distributors! As the nation's premier tire distributor, ATD’s coast-to-coast distribution network provides approximately 80,000 customers across the U.S. and Canada with rapid and frequent delivery of high quality tires, custom wheels and shop supplies. Position Description: American Tire Distributors (ATD) is looking for experienced Data Science practitioners to help transform one of the more traditional industries in North America. As critical member of the Center of Excellence, he/she will take a leadership role in ideating and executing a portfolio of high impact analytics initiatives. This individual will serve as a team leader and mentor to junior data scientists, design custom algorithms and simulations, and write production-level code. He/she will partner with cross functional teams from Merchandising, Marketing, Supply chain, Operations, Ecommerce, and Finance for product and process optimization and interface with architects and traditional IT to roll out his projects. The right candidate will be creative in analytical thinking, agile in iterative execution, and adroit in communicating with higher management.Essential Duties & ResponsibilitiesManagement
Leadership role in maturing MVPs and guiding successful solution implementations
Collaborate with cross functional agile team of software engineers, data engineers, ML experts, and SMEs to address challenges head on and negotiate consensus
Champion agile software processes, iterative & measurable development, responsible experimentation
Review, analyse and report on technologies, methods, research and trends
Individual
Translate insights into predictive power through feature engineering in Python
Use dimensionality reduction and variable selection to reduce the size of model input data
Tune ML models in production to optimize out-of-sample performance
Use white-box techniques like LIME and CMM to help business users interpret complex model outputs
Apply unsupervised learning techniques to segment products and customers
Use linear, nonlinear, and integer programming techniques to optimize network flows, inventory placement, and other business processes
Design realistic simulations of business processes to help understand bottlenecks when key metrics are not tracked
Write robust, functionalized, and unit tested code ready to be deployed to production
Individual 
Without exception, brings a high-energy and passionate outlook to the role and has a strong sense of ownership and impact orientation
Articulates complex quantitative analyses in clear and precise terms to technical and non-technical audience
A strong willingness to mentor junior team members breeding a culture of curiosity, honesty, collaboration, and trust ▪ Highly fluent reading, writing and presentation skills
Direct Report Position TitlesData ScientistsRequirements
PhD, M.S. with publications and/or exceptional industry experience, in Operations Research, Computer Science, Applied Mathematics, Statistics, Electrical Engineering, or other computational sciences with a focus on data science / machine learning / Optimization
Strong background in Mathematics (linear algebra and calculus), Statistics and Computational Thinking
5+ years of hands-on experience in data science or machine learning. Deep learning technologies a plus
5+ years of experience visualizing data, engineering features, and building ML pipelines in Python, R, or a similar language
2+ years of experience in a production-level coding environment
2+ years of experience managing small teams
Highly proficient in Python, R or Scala, preferably Python
Skilled at working with ETL technologies (SQL and noSQL) and familiar with Hadoop, MapReduce, Apache Spark and Spark streaming. Experience with one or more cloud-based platforms is a plus.
Strong analytical and problem-solving skills
Build a challenging and rewarding career with us!American Tire Distributors is an Equal Opportunity Employer and Drug Free WorkplaceShift Type: Job ID: R05469
",5+ years,Other Great Industries,"Huntersville, NC 28078",NA,ML_Scientist
131,Engineering,NA,"
Looking for top Engineering talent.

Essential Duties and Responsibilities:

Develop the project P&ID's and requisition all major equipment and coordinate all other deliverables
Generate the engineered Bill of Material specific to the project
Ensure the quality of technical work and the technical integrity, constructability, functionality, safe operation and reliability of designs
Coordinate and approve all design & drafting deliverables
Work with vendors to size and purchase the correct instrumentation for each package
Support the correct scheduling and monitor the progress of vendor drawings and equipment
Manage, convey and control information to and from each customer
Act as technical interface with shop personnel for all assigned items
Troubleshoot any issues during manufacturing, installation, start up and field issues that may arise
Create monthly budget analysis and other administrative documents for each job
Maintain a strong, personal commitment to the company safety culture
Work as part of a multi-disciplinary team in a lead technical role (non-supervisory)

Qualifications:

Bachelor's degree in the Engineering Field is required
3+ years of experience working as a Project Engineer for equipment packaging is required.
7+ years of experience in Application Engineering, Project Engineering or Project Management working with Oil & Gas related rotating equipment preferred
Experience with packaging design, skid design, ASME VIII pressure vessel design
Must be detail oriented and able to handle multiple priorities and deadlines

",3+ years,Oil Refining - Petroleum - Drilling,"Denver, CO",NA,ML_Scientist
132,Engineering,Yoh,"
Project Engineer needed for a Direct Hire opportunity with Yoh's client located in Kansas City, MO.The Big Picture - Top Skills You Should Possess:
Strong communicator
Ability to thrive in a fast paced and demanding environment
Has a strong passion for what you do
What You'll Be Doing:
Will assist Project Managers in the execution of projects by creating layout drawings, performing 3D scanning and updating PIDs.
Produce and maintain 3D layouts containing complete project equipment overview.
Perform 3D scans at customers' sites.
Make and update PIDs.
Specify equipment including documentation and parts lists for engineering centers and PMs.
Follow up with design and engineering departments including verification of equipment.
Provides support during commissioning of projects.
Contacts customers and suppliers in agreement with PMs.
What You Need to Bring to the Table:
A Bachelor's Degree in engineering field of study or equivalent business experience years.
Five years' experience in engineering field.
Proficient in AutoCad Inventor.
An ability and willingness to travel as needed.
What are you waiting for? Apply Now! Recruiter:  Tim McClayYoh makes finding and applying for jobs simple. Partner with Yoh to find the right opportunities across multiple industries in the US and UK. Find out more here!Yoh, a Day & Zimmermann company, is an Equal Opportunity Employer, M/F/D/V. Click here to contact us if you are an individual with a disability and require accommodation in the application process.CB1
",NA,Manufacturing,"Weatherby Lake, MO 64152","$95,000.00 /Year",ML_Scientist
133,Science,ManTech International Corporation,"
Group: 
MCISClearance Level Needed: 
TS/SCIShift: 
DayCategory: 
Scientific / Analytical
Currently, ManTech is seeking a motivated, career and customer oriented Data Scientist to join our team in the Northern VA area to provide unparalleled support to our internal organization and to begin an exciting and rewarding career within ManTech. Description:The Data Scientist shall utilize data science and development skills to automate manual analytic processes, generate analytic models, and enable analysts to exploit DHS and IC data holdings. The contractor shall establish advanced analysis and data visualization methodologies, models, and tools to derive intelligence outcomes and impacts. Technical developer skills required include, but are not limited to: Python, R, Java, JavaScript, PHP, Oracle, AngularJS, .NET, and Hadoop-related technologies. As technology and mission requirements change over the course of this contract, the need for some of these technologies may be lessened and the need for new or different skills may be required. The Contractor shall assist in the establishment of data visualization concepts to better represent insights. The Contractor shall assist in establishing capability to examine voluminous data sources. The Contractor shall assist the Government in applying innovative and big data-driven problem solving skills to analytic and operational elements of the IE. The Contractor shall provide services related to data visualization and communication of complex quantitative concepts to non-technical audiences. The Contractor will assist in mission data projects within DHS and with other US Government partners, as appropriate. The Contractor will apply specialized experience in statistics and machine learning algorithms (how to gather, clean, and appropriately use data in models that address DHS mission needs) as well as coding and data visualization skills. The contractor shall provide tailored communications to innovation stakeholders in meetings, demos, and other customer engagements. The contractor shall support analytic innovation, development, and data analytics activities to DHS customers, as well as forward-deployed full-time support to DHS Intelligence Enterprise Components throughout the National Capital Region. The Contractor shall assist in identifying threats to transportation through big data fusion using Department of Defense systems designed for data integration.Requirements: 
Must possess a Bachelor's Degree and 8 years of experience, years of experience can replace degree requirements.
Handles raw data (e.g. structured, unstructured, and mixed datasets), and analyzes data through the application of various statistical techniques or tools.
Familiar with programming languages such as, but not limited to: R, SAS, Python, MatLab, SQL, Hive, Pig, and Spark.
Experienced in working with and exploiting big data; distributed computing; predictive modeling; mathematics; statistics; machine learning; story-telling; and visualization.
Demonstrates ability to extract meaning from and interpret data using a variety of tools and methods from statistics and machine learning.
Ability to collect, clean, and mung data in a timely manner as part of a cross-functional team in an intelligence, or related, environment.
Possesses strong working knowledge of the Microsoft Office suite, including Access, Excel, PowerPoint, Project, Visio, and Word.
Clearance:Must possess an active TS/SCI

BS in Computer Science, Statistics, Applied Math or equivalent. 7-9 years of relevant work experience. Proficiency in using R, Matlab, Python Scikit-learn or other statistical modeling packages, with a focus on machine learning; experience with NLP a plus. Proficiency in developing production systems for processing large volumes of structured and unstructured data in Java, Python or similar technology stack. Previous experience with Hadoop technology stack (Map reduce, HIVE/PIG, etc). Excellent verbal and written communication skills. Strong team player, capable of working collaboratively in customer teams.
",8 years,Other Great Industries,"Reston, VA",NA,ML_Scientist
134,Science,"OTC Direct, Inc.","
Essential Functions:
Leads a team that leverages data to address key growth challenges, such as predictive LTV, cross-channel spend allocation, and marketing program attribution.
Leads the development and enforcement of the analytic quality control process.
Uses SQL and R, SAS, or Python to retrieve, clean, and model data to provide insight leading to incremental growth

Develops efficient SQL code within the Netezza framework
Develops statistical code as well as algorithmic code
Uses supervised and unsupervised machine learning methods to bring advanced analytics to day-to-day operations

Synthesizes disparate models into action within a robust decision-making process, with specific attention given to compounding statistical error and accompanying process uncertainty
Refines business requests into meaningful business questions and advances current testing practices to multivariate capabilities, thereby substantially increasing the rate of knowledge discovery
Constantly searches for new and better ways to leverage data to drive growth

Works closely with Marketing Database and BI teams to utilize data that are currently collected
Writes code to access APIs
Utilizes web-scraping to gather structured or unstructured external data
Evaluates data from external vendors and identifies the potential utility of those data
Generates insight from text mining customer reviews and social media data sources

Analyzes trends and patterns in customer behavior related to purchasing habits (RFM, product categories, channel usage, etc.)

Utilizes factor-reduction techniques including, but not limited to, stepwise regression, principal component analysis, and the random forest framework to deliver parsimonious models to the organization
Uses unsupervised learning methods to objectively identify new “groups” of customers
Helps to develop a real-time or near-real-time analytics package for integrated marketing

Abide by all policies and procedures of Oriental Trading Company.
Maintain regular, predictable attendance.
Must be able to attend face to face meetings on short or little advance notice.
Work in the Marketing Department office environment requires in-person collaboration among colleagues and contractors.
 Marginal Functions
Produces data visualizations to explain complex topics
Teaches advanced analytical approaches to data scientists and data science analysts
Performs other related duties as assigned
Knowledge, Skills, and Abilities
SQL and R, SAS, or Python programming fluency required
Proficiency with linear modeling, clustering, and classification required
Strong communication skills required
Familiarity with supervised and unsupervised machine learning methods strongly preferred
Knowledge of multivariate data analysis required
Experience with a large (multi-million) customer base preferred  

Education
Here’s what you need to join the fun:
 

Master’s degree in a quantitative field, such as Statistics, Mathematics, Finance, Economics, Management Information Systems, related field or equivalent combination of education and experienceExperience

 

Minimum four years of experience applying advanced analytics to a business setting preferred
Familiarity with Tableau or equivalent
Other Qualifications and Physical Requirements

Advanced understanding of data measurement and data structures
Strong technical writing experience preferred
Ability to receive and contribute constructive criticism in a highly professional manner
 (Externals)To apply in less than ten minutes click the “Apply” button or view a complete list of our current openings at http://www.myotccareer.com (Internals)To apply in less than ten minutes, log in to Ultipro. 
Click on the “Myself” tab
Click on the “My Company” tab
Click on “View Opportunities” from this section
 All work and no play just isn’t our style. Join us today! Oriental Trading Company, a Berkshire Hathaway Company  (http://www.orientaltrading.com) is the nation’s leading direct marketer of value-priced novelties, toys and party supplies andwelcomes talented, motivated people who want to build a meaningful career and Make The World More Fun! Oriental Trading Company is the nation's largest direct retailer of value-priced party supplies, arts and crafts, school supplies, toys and novelties. Recognized as one of the Top 20 Internet Retailers based on customer satisfaction, Oriental Trading offers over 40,000 products to consumers, educators, businesses and non-profit organizations. Oriental Trading employs approximately 1,600 employees and makes the world more fun with items ranging from pink flamingos and wedding favors to holiday decorations, educational games and crafts. In 2013, Oriental Trading acquired MindWare, an award-winning creator and manufacturer of educational toys and in 2014, acquired SmileMakers, the leader in patient giveaways and practice promotion products. Oriental Trading is a Berkshire Hathaway company.  EOE
",NA,Consumer Products,"Omaha, NE",NA,ML_Scientist
