,category,company,details,experience,industry,location,salary,title
121,Information Technology,KellyMitchell,"
KellyMitchell matches the best IT and business talent with premier organizations nationwide. Our clients, ranging from Fortune 500 corporations to rapidly growing high-tech companies, are exceptionally served by our 1500+ IT and business consultants. Our industry is growing rapidly, and now is a great time to launch your career with the KellyMitchell team.Position Title:  Database Administrator IIMust have experience: Installing, maintaining, monitoring Golden Gate General Oracle DBA support AWS data migration.
We are moving to the Cloud, which means we need a combination of: Assistance dealing with day to day requests/maintenance to free time to address top priorities. Knowledge transfer for GoldenGate/ EC2/ data migration as these activities occur.
Required Skills:  Ability to actively participate in technical discussions providing valuable input regarding RDBMS environment Ability to provide accurate and realistic effort estimates, commit and deliver accordingly Ability to work in a fast-paced environment with occasional non-business hours (evenings and weekends) flexibility and able to prioritize and juggle multiple projects. Ability to work productively in a team environment and participate as a positive and cooperative team member. Add automation for database tasks where necessary Implement and maintain physical database designs for pre-production environments Configure and manage Oracle databases (RAC/Standby) for high availability and data synchronization Manage the process to define physical database design changes for production environments, get required approvals, and engage production DBA resources to perform the changes Create and maintain logical and physical data model designs Create database objects (tables, indexes, etc.) in pre-production Manage the process to promote database objects to production Develop database procedures, functions and triggers  Assist developers with database activities  Tune database queries  Monitor application related jobs and data replication activities Remediate database security compliance violations Manage application-level security: create database roles, assign privileges on database objects in pre-production. Manage the process to promote database roles and privileges to production. Monitor and maintain database capacity Technical Skills:  AWS RDS architecture and concepts Oracle RDBMS 11g or higher Oracle Data Guard, Standby Database, RAC Unix OS, AWS EC2 Linux and Windows AWS Data Movement tools  PL/SQL, SQL Plus, SQL Loader, Oracle Enterprise Manager SQL Developer, putty, shell script development Control M Change Management procedures and best practices AWS RDS Database Design, Capacity Planning, and Performance Optimization Familiarity with Identity and Access Management is a plus Microsoft SQL Server DBA experience is a plus Familiarity with MySQL is a plus

",NA,Other Great Industries,"Henrico, VA 23238",NA,Database Administrator
122,"Admin - Clerical, Customer Service",Stivers Staffing Services,"
Administrator with Data Base


Administrator with Data Base


Administrator with Data Base

Close out Administrator with Heavy Data Base Experience

Three month assignment with major Overland Park, KS employer for an individual with experience in various databases such as Quick Base, Oracle/EPS, and Documentum.

Responsibilities will be to provide canned reports to management. Adhere to, supports and enhanced the Divisions Quality Management System. Divisions Environmental, Safety, Health and Security Program. Ensures  that assigned databases are populated with information as needed. Must be able to analytically understand if entries are correct while entering data.

High school diploma or equivalent required with 1 to 2 years relevant database experience, typing, filing, Word Excel Power Point and Outlook (emails, calendar, contacts).

Pay will be $18 to $20/hr  The assignment is to start May7, 2018 and end August 7, 2018.


Send resumes to [Click Here to Email Your Resumé]
Refer to job #52642.

Client will require all applicants to be able to complete pre-employment onboarding requirements(if selected) which may include any/all of the following: criminal/civil background check, drug screen, in compliance with any applicable laws and regulations.

Administrator with Data Base


Administrator with Data Base


High school diploma or equivalent required with 1 to 2 years relevant database experience, typing, filing, Word Excel Power Point and Outlook (emails, calendar, contacts).
 Related terms:  database admin, database administrator, database analyst, database expert, database assistant, administrative assistant,  secretary, secretarial, senior administrative assistant, sr admin asst, exec admin asst, office administrator, administrative support, office support, computer skills, pc skills, Word, Excel, word processor, word processing, spreadsheet.

Administrator with Data Base

",1 to 2 years,Other Great Industries,"Leawood, KS",$18.00 - $20.00 /Hour,Database Administrator
123,Information Technology,The United States Pharmacopeial Convention,"

The Oracle Applications DBA (E-Business Suite (EBS) Applications) understands the technical aspects of Oracle Databases and E-Business Suite in great depth, specifically 11gR2/12c databases and EBS R12.2.x.  The individual provides project and day to day operational support for Oracle 11gR2/12c databases running Oracle Applications on R12.2.x.  This role will monitor and tune databases to optimize stability and performance in standalone or clustered EBS environments. Individual will be a key team member of the ERP team and will be responsible for all aspects Oracle E-business Suite database planning, design, back-up and recovery specifically 11gR2/12c and EBS R12.2.x.

Roles and Responsibilities:

Serves as primary technical expert for Oracle database and Oracle 11i E-business suite management owning accountability for optimization including EBS security, performance tuning, troubleshooting, including leading and coordinating efforts with IT teams as needed for internal and external systems. 
Responsible for identifying root cause for the application and database issues reported while providing production and operational support including pro-active database and application monitoring. Debug and evaluate risks and coordinate issue resolution by successfully deploying into Oracle EBS 12.2.x application and database systems.
Develop and implement the technical procedures, standards and security for Oracle EBS Application databases.
Coordinate with team members to ensure releases are deployed correctly and that all change management processes are followed as per the defined SOP’s.
Patch, install, upgrade and maintain Oracle E-Business Suite R12.2 or higher applications, databases including the e-commerce platform.
Perform Oracle EBS applications and database administration functions (i.e. patching, monitoring and troubleshooting etc.)
Provides DBA support for the Business Intelligence team and applications including Hyperion and OBIEE.
Responsible for evaluating patching requests, communicating constraints, risks, issues and timelines for deployment. 
Collaborates with development team peers to initiate and execute Oracle database and application updates. 
Streamlines cloning or similar activities to build/refresh non-production environments. 
Supports and enforces change management by adhering to SOP’s, including maintenance across multiple environments, code promotion and deploying approved patches. 
Supports IT security Audit Reporting and provide input and recommendations as required. 
Serve sas the primary lead Oracle Application DBA, tasked with successfully recovering systems from Disaster for Deployed systems. 
Perform other duties as assigned. 


 
Basic Qualifications 

A bachelor’s degree in Computer Science, Engineering or a related discipline, or the equivalent knowledge and experience.
Minimum 5 years of experience in providing advanced Application DBA support of Oracle E-Business Suite Release 12.2.x is mandatory
Experience with Oracle Enterprise Manager (OEM) 11g/12c is a must
At least 5 years of experience in database design, administration, or maintenance. 
3+ Experience hands-on experience in managing Oracle database 11g and 12c on Redhat Linux platform
Expertise in all major versions of technology stack including Database, iAS, Forms, Reports, PL/SQL, Java, Enterprise Manager, SOA, WebLogic and JVM. 
Hands-on operational expertise as an Oracle DBA, with technology including RAC, SSO, DataGuard, High Availability and Backup/Recovery. 
Experience with Oracle RMAN backup and recovery with NetBackup
At least 5 years of hands on working knowledge with SQL, PL/SQL, Unix Shell commands and scripting are required.

 
Preferred Qualifications 

Master’s degree is preferred. Must have ability to support customizations, sharing implementation and best practices advice during patching and upgrade cycles.
Solve complex issues using methodical troubleshooting based on expert knowledge of Oracle EBS applications functionality and technology
Requires ability to work on assigned tasks independently with limited direction
Develop and update documentation of all support DBA processes and procedures
Takes accountability for assigned tasks and deliverables and escalates appropriately and in a timely manner as needed
Takes personal responsibility for the quality and timeliness of work, and achieves results with little oversight.
Results driven with demonstrated successful outcomes.
Ability to handle multiple priorities in a fast-paced environment.
Excellent written and verbal communications skills.
Able to work flexible hours when needed.
Strong knowledge of ERP R12 patches inter-dependencies on Oracle modules including AOL, Supply Chain, Financials, etc.
Extensive knowledge of Oracle Applications utilities like adpatch, adclone, adrelink, adadmin, adcrtrl, FNDLOAD, etc
Experience with Workflow, Workflow Mailer, and the Java Notification Mailer
Experience with RAC, Standby database, Dataguard and E-Business failover/recovery and managing DR environments.

 
Supervisory Responsibilities 
None

USP offers an impressive benefits package, including:

Generous paid time off – 13 paid holidays, 10 sick days and 15 vacation days per year to start
An annual 401(k) contribution, beginning after 1 year of service, of 10% of pay (base and bonus) every pay period that vests immediately
Comprehensive individual and family healthcare plans with affordable premiums and low annual deductibles ($250/individual or $500/family)


The U.S. Pharmacopeial Convention (USP) is a scientific nonprofit organization that sets standards for the identity, strength, quality, and purity of medicines, food ingredients, and dietary supplements manufactured, distributed and consumed worldwide. USP’s drug standards are enforceable in the United States by the Food and Drug Administration, and these standards are used in more than 140 countries.

Being a part of USP means belonging to a diverse culture made up of more than 1,000 talented professionals working together at five international locations. We share our expertise in science, IT, human resources, quality assurance, communications, administrative management, and more...all to support an overall mission dedicated to making a difference by providing standards and programs that help improve the quality of medicines, dietary supplements, and foods worldwide.

USP is proud to be an equal employment opportunity employer (EEOE) and affirmative action employer. Employment selection and related decisions are made without regard to sex, race, age, disability, religion, national origin, color, veteran status, sexual orientation, gender identity or any other protected class. We are committed to working with and providing reasonable accommodation to individuals with disabilities.

USP does not accept unsolicited resumes from 3rd party recruitment agencies and is not responsible for fees from recruiters or other agencies except under specific written agreement with USP. 


",5 years,Other Great Industries,"Rockville, MD",NA,Database Administrator
124,Information Technology,NA,"
SQL DBA
* SQL DBA, ideally with powershell experience
* Local candidates only

SQL DBA
* SQL DBA, ideally with powershell experience
* Local candidates only
",NA,Healthcare - Health Services,"Salt Lake City, UT",NA,Database Administrator
125,"Engineering, Information Technology",MultiPlan,"
 JOB SUMMARY: This position is responsible for evaluating existing or proposed systems to structure and access databases.  JOB ROLES AND RESPONSIBILITIES:  Manage database design, creation, and maintenance. Analyze database requirements of the user department, applications programming, and operations. Submit recommendations for solutions that require definition of the physical structure and functional capabilities of databases and require data security and data backup/recovery. Perform performance tuning, capacity planning, and back-up/recovery activities. Coordinate research, planning and implementation of new database installations, upgrades and patches. Control system capacity for existing requirements and plan for future needs. Facilitate root cause analysis on database issues. Maintain technical documentation relating to database management. Provide 24/7 production support on a rotation basis. Review/audit overall system security and data integrity. Define and develop a database monitoring facility. Identify and resolve all database performance issues. Act as a subject matter expert for less experienced team members. Collaborate, coordinate, and communicate across disciplines and departments. Ensure compliance with HIPAA regulations and requirements. Demonstrate commitment to the Company's core values. Please note due to the exposure of PHI sensitive data -- this role is considered to be a High Risk Role. The position responsibilities outlined above are in no way to be construed as all encompassing. Other duties, responsibilities, and qualifications may be required and/or assigned as necessary.
  JOB SCOPE: The incumbent works independently and relies on past experience to complete job responsibilities. The incumbent possesses an extensive range of knowledge of practices and procedures within the field and acts a resource for less experienced team members. Work is varied and complex.

",NA,"Healthcare - Health Services, Insurance","New York, NY 10003",NA,Database Administrator
126,Other,Job Juncture,"
Join a global leader in machine to machine devices and the software that manages them. They are public and growing, both organically and via acquisition. They are an equal opportunity employer that offers a full range of benefits and competitive compensation. Base is $80-105K depending on experience. This is a permanent role. No C2C. Local candidates only. Only candidates with permanent authorization to work in the US without sponsorship will be considered. We’re searching for a passionate Database Administrator who will be responsible for the availability and overall health of multiple databases. The successful candidate will become an integral part of our global IoT engineering team and contribute to building a high quality, distributed software systems for our SaaS platform serving a wide user base. Responsibilities: The Database Administrator role will primarily be working with Oracle 11g and 12c databases to ensure the integrity of enterprise data in a Highly Available environment. Requires a balance of Oracle technical expertise, business, process and communication skills. Work cross functionally with various teams including product management, quality assurance, network, embedded systems and global engineering teams. Continually monitor databases for consistency and ensures proper security measures are in place. Works with application developers to optimize, tune, and provide recommendations on database structures and queries. Collaborate within a team structure, as well as independently. Creates and manages standard operation documentation as well as follows established processes for daily and ad-hoc tasks. Provides expertise and guidance for enhancements and new technology trends. Participation in 24x7 on-call rotation. Required Experience:  Bachelor of Science in an IT related field or equivalent business or technical experience Minimum of 5 years of experience as an Oracle Database Administrator and/or Oracle Database Engineer managing business critical applications Database optimization, performance tuning, backup and restore, space management, troubleshooting Oracle errors and resolving database-related issues Oracle products, specifically:  Oracle Real Application Clusters, Data Guard, Automatic Storage Management, OEM, Partitioning, Tuning and Diagnostics options Experience applying Critical Patch Updates and keeping up to date on latest advisories, security alerts and bulletins Linux, including Unix/Linux shell scripting Defining and creating database tables, schemas, indexes and debugging stored procedures and packages Knowledge of code migration, ability to manage database changes throughout varies stages of development life-cycle Ability to open, work, and manage tickets with vendors including Oracle Support Services Excellent verbal and written communication skills
 Desired Experience  Oracle Engineered Systems including Oracle Data Appliances and ZFS Storage Appliances Oracle GoldenGate, Advanced Security, Spatial and Graph Familiar with multi-TB sized databases with high volume data handling and ingestion and high data rate extraction SOX Audit experience Oracle Licensing Experience with other database products such as MySQL, Postgres, Cassandra, etc. is a plus

",5 years,Other Great Industries,"Utica, NY",NA,Database Administrator
127,Information Technology,NA,"
Immediate need for a Teradata DBA with experience in the Travel Industry. This is a 6 months contract opportunity with long-term potential located in Dallas/Ft Worth, TX. Please review the job description below:

Job ID: 18-10802
 
Key Skills:
·         10+ years Sr Teradata DBA experience 
·         Extensive Teradata Database Administration in Production and Development Environment. Manage and maintain data in production and non-production databases. Support production on-call. 
·         Extensive knowledge in Teradata tools and Utilities, FastLoad, Multiload, Tpump, FastExport 
·         Extensive Performance Tuning experience in Teradata System 
·         Extensive Teradata Resource Management Experience 
·         Extensive Teradata Viewpoint Experience 
·         Working knowledge in Teradata Active System Management (TASM)
·         Create automation to manage deployments and monitor databases 
·         Sound Relational Database knowledge 
·         Basic Unix/Linux and networking skill 
·         Any scripting Language 
·         Exposure to full Application Development Life Cycle and Agile Scrum methodology 
·         Database data modeling and design experience. 
·         Drive database design, implementation and maintenance in the context of Agile team delivery, including modeling, creation, enhancements.
 
Our client is a leading Travel Industry and we are currently interviewing to fill this and other similar contract positions. Qualified candidates should apply NOW for immediate consideration.  
",NA,Travel,"Dallas, TX",NA,Database Administrator
128,Information Technology,ManTech International Corporation,"
Group: 
MCISClearance Level Needed: 
Top SecretShift: 
DayCategory: 
Information Technology
Become an integral part of a diverse team that leads the world in Mission, Cyber, and Technology Solutions. At ManTech International Corporation, you will help protect our national security while working on innovative projects that offer opportunities for advancement. Job Description:As a mid-level Database Specialist/Oracle your duties and experience include the following: • Oracle Database Administration • Database performance tuning• Database upgrades• Database patching to all COTS database products• Database script writing• Database storage management• Database interfaces• External application database interfaces• Systems database interfacing• Tracking and analyzing performance and resource utilization of the assigned systems• Able to recommend changes/upgrades/enhancements based on the analysisJob Requirements: • 4 years Oracle database administration or related experience• RedHat Linux or Unix experience preferredEducational Requirements : Bachelor’s degree in Computer Science, Information Security, or related field preferred; and four - seven years of related experience. Security Requirements: U.S. Citizenship and an Active Top Secret clearance. Key Words : Database Administration, Oracle, Linux, Unix, SQL, PL/SQL 

Requires Bachelors degree or equivalent, and five to seven years of related experience.
",4 years,Other Great Industries,"Clarksburg, WV",NA,Database Administrator
129,Information Technology,Webroot,"
Database AdministratorYou are a database administrator with strong foundations supporting SQL Server in a 24/7 production environment. You are looking for an opportunity to delve deeper into and expand your knowledge of heterogeneous database environments. Webroot is seeking to provide a database administrator with the opportunity to use their current skills and cultivate their desire to grow their expertise. For the motivated database administrator, this is a chance to be part of a Global Database Support team that builds, supports, and maintains infrastructure components in high transactional production and non-production SQL Server, MySQL, and Oracle database environments, along with other applications such as SharePoint Tableau and QlikView. This team is talented, tenured and driven, which means that our database administrator will feel invested in having strong mentorship opportunities, formal training and other chances to develop their skills. If you have the desire to grow your technical expertise in database administration, apply today!In this role you'll support all production and non-production databases with multiple concurrent users, ensuring control, integrity and accessibility of data. This will include ongoing maintenance and troubleshooting of development and production database environments. Our goal is to stabilize the environment and maintain systems with 99.99% uptime. This will involve: Supports all production and non-production databases with multiple concurrent users, ensuring control, integrity and accessibility of data. Responsible for the ongoing maintenance and troubleshooting of development and production database environments. Implement/maintain backup and recovery of database systems, assist in database performance monitoring and tuning of queries. Automate and monitor processing of database systems, ETLs, SSIS and data replication. Work on Quarterly goals to stabilize the environment and maintain systems with 99.99% uptime. Develop and automation of system management tasks. Responsible for standards and design of physical data storage, maintenance, access and security administration. Coordinate with and support QA/IT/Development and other stake-holders as appropriate to ensure successful completion of development/infrastructure projects. Perform installation, configuration, migration, upgrade and administration of Microsoft SQL Server 2008 R2/2012/2016 or later, Oracle 11g/12c, Oracle EBS R12 and MySQL servers. Top-notch communication and problem-solving skills to build and maintain strong, trusting relationships with non-technical users, as well as with technical peers in software development roles. Provide 24/7 On-Call support on a rotational basis.
You will bring to the table: Bachelor’s Degree in Information Systems or related field experience. 4+ years experience with SQL Server administration in Production environment. 3+ years production environment experience with at least one of the following – MySQL, Oracle and Oracle EBS administration. Experience with Database performance tuning, SQL tuning, reporting and data analysis. Strong ability to troubleshoot and resolve DB system issues. Experience working in a team-oriented, collaborative environment. Strong Windows and Linux operating system skills. Ability to write customized scripts using T-SQL stored procedures/scripting languages to monitor server components. Ability to multi-task, prioritize and engage productively on multiple projects simultaneously. Experience with High Availability solutions – AlwaysOn, LogShipping, Transactional/Merge Replication, Mirroring and Failover Clustering technologies. Knowledge of EMC VNX, VMWare technologies and Amazon/Akamai Cloud platform Experience in the following technologies/products a plus: Solarwinds SSIS/SSRS Sharepoint/QlikView Ability to learn new technologies quickly and efficiently. Excellent verbal and written skills are required. Strong interpersonal skills and the ability to work in a fast-paced work environment
At Webroot, we do more than secure our customers' personal computers, mobile devices and networks. We also nurture our employees' most critical assets – their talents, experience, and career aspirations. Webroot has the energy of a start-up with the strength and stability of an Internet security market leader. We foster the innovative culture you'd expect of a company that's making a statement. Webroot is a company in which you can invest yourself fully, knowing that you're not only protecting our customers around the world, but also that your talents and innovation will be recognized and rewarded. We encourage you to learn more about us and explore our job openings. Secure your future. Ensure the same for your career. Principals only - no third parties, please. Webroot Inc. is an Equal Opportunity Employer.

In this role you'll support all production and non-production databases with multiple concurrent users, ensuring control, integrity and accessibility of data. This will include ongoing maintenance and troubleshooting of development and production database environments. Our goal is to stabilize the environment and maintain systems with 99.99% uptime. This will involve: Supports all production and non-production databases with multiple concurrent users, ensuring control, integrity and accessibility of data. Responsible for the ongoing maintenance and troubleshooting of development and production database environments. Implement/maintain backup and recovery of database systems, assist in database performance monitoring and tuning of queries. Automate and monitor processing of database systems, ETLs, SSIS and data replication. Work on Quarterly goals to stabilize the environment and maintain systems with 99.99% uptime. Develop and automation of system management tasks. Responsible for standards and design of physical data storage, maintenance, access and security administration. Coordinate with and support QA/IT/Development and other stake-holders as appropriate to ensure successful completion of development/infrastructure projects. Perform installation, configuration, migration, upgrade and administration of Microsoft SQL Server 2008 R2/2012/2016 or later, Oracle 11g/12c, Oracle EBS R12 and MySQL servers. Top-notch communication and problem-solving skills to build and maintain strong, trusting relationships with non-technical users, as well as with technical peers in software development roles. Provide 24/7 On-Call support on a rotational basis.
You will bring to the table: Bachelor’s Degree in Information Systems or related field experience. 4+ years experience with SQL Server administration in Production environment. 3+ years production environment experience with at least one of the following – MySQL, Oracle and Oracle EBS administration. Experience with Database performance tuning, SQL tuning, reporting and data analysis. Strong ability to troubleshoot and resolve DB system issues. Experience working in a team-oriented, collaborative environment. Strong Windows and Linux operating system skills. Ability to write customized scripts using T-SQL stored procedures/scripting languages to monitor server components. Ability to multi-task, prioritize and engage productively on multiple projects simultaneously. Experience with High Availability solutions – AlwaysOn, LogShipping, Transactional/Merge Replication, Mirroring and Failover Clustering technologies. Knowledge of EMC VNX, VMWare technologies and Amazon/Akamai Cloud platform Experience in the following technologies/products a plus: Solarwinds SSIS/SSRS Sharepoint/QlikView Ability to learn new technologies quickly and efficiently. Excellent verbal and written skills are required. Strong interpersonal skills and the ability to work in a fast-paced work environment
Related Keywords: DBA, Database Administrator, MSSQL, SQL, SQL Server, Oracle, MySQL, T-SQL, SSIS, SSRS, SQL DBA, SQL Server DBA, MySQL DBA, Oracle DBA, Oracle Apps DBA,AlwaysOn,EMC VNX, VMWare, Amazon/Akamai Cloud, Solarwinds,SSIS,SSRSSharepoint,QlikView
",4+ years,Computer Software,"Broomfield, CO",NA,Database Administrator
130,Information Technology,Apex Systems,"


Apex Systems is Seeking a Sr. Oracle DBA who has done a migration to HANA.  This is a contract to hire and will require candidates to work directly on our W2 without sponsorship.  If interested in applying to the Sr. Oracle DBA role, please send a current resume to Matt Miller at [Click Here to Email Your Resumé]
Scope:
95% of their Oracle database environment utilizes SAP and now they will be migrating from Oracle to SAP Hana.  Need a Sr. Oracle DBA that has about a year of HANA DBA experience.
Tech Stack:
-S/4 Hana is the version they are migrating to (version is not a hard requirement)
-at least 1 year of SAP HANA DBA experience
-5+ years of experience as an Oracle DBA
-Oracle 12c exp.
-Virtualization is in VMware and highly preferred
-Versed in Oracle products such as RAC, DataGuard, ASM, RMAN, Exadata

Soft Skills:
-Can hold their own in a group discussion
-Clear communicator
-Leads interact with the business so just need to be team oriented


EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.








EEO EmployerApex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.


",1 year,Other Great Industries,"Orlando, FL",NA,Database Administrator
131,Other,Modis,"
Our Fortune 500 innovative technology client is seeking an onsite Teradata DBA who can work on a temp-to-perm basis in Plano, Texas, for at least one year.  RESPONSIBILITIES:  
 Teradata Database Administration work both in Production and Development data warehouse environment. 
Work with other team members to support all Teradata database DBA related work. 
Act as System Owner. 
Work directly for the client manager as part of the application team. 
Follow work schedule and holidays. 
  QUALIFICATIONS:  
 Extensive Experience as Teradata Production DBA. Minimum 7+ years of experience as Teradata DBA 
Must be a U.S. Citizen or Green Card Holder
Responsible for performing all DBA functions (development, Certification, Production) in 24X7. Support production on-call. This position is for a Teradata DBA who will be System Owner. 
Extensive Performance Tuning experience in Teradata System 
Extensive Experience in Backup / Recovery using TARA and NetBackup 
Extensive Teradata Resource Management Experience 
Extensive Teradata Viewpoint Experience 
Extensive knowledge in Teradata Active System Management (TASM)• 
Extensive knowledge in Teradata tools and Utilities, FastLoad, Multiload, Tpump, FastExport 
Create automation to manage deployments and monitor databases 
Sound Relational Database knowledge 
Basic Unix/Linux and networking skill 
Any scripting Language
Availability to be brought on full-time after 12 months
  If you believe you're a fit for this Teradata DBA role in Plano, Texas, APPLY NOW or call the lead recruiter on this position, Sabrina Fedele, at 303-942-2418. Please note that our client will only consider the applications of Green Card Holders or U.S. Citizens. 
",7+ years,Other Great Industries,"Plano, TX",NA,Database Administrator
132,"Information Technology, Government - Federal",Imagine One Technology,"
magine One is seeking a Microsoft SQL Database Administrator - Lead (NMMES) for a large Navy support contract.  
 
Position Summary
Minimum of 8 years of experience working as an MS SQL database administrator in a production environment.  Excellent performance tuning skills for tuning critical databases and jobs.  Proactively prevent database issues by closely monitoring the databases on a regular basis and implementing the tools and procedures required to maintain a very stable environment.  Responsible for administering, analyzing, recommending, and supporting data structures and data processes required to meet business objectives.
 
Duties and Responsibilities



Manage and support the deployment of builds into different test as well as production environments.

Manage / Configure of batch jobs

Manage purge jobs

Manage database statistics

Tune and resolve database performance problems

Monitor Production database performance and lock contention

Develop scripts for re-organization of database objects, index rebuilds, partition maintenance

Effectively manage and monitor all aspects of MS SQL/Oracle environments (development, test, and production)

Monitor database space usage and work with system DBAs to obtain the necessary space allocated in the databases

Assist in creation of SQL/PLSQL scripts any required database stored procedures, functions and automated jobs

Manage / support data migration activities

Prepare a daily report indicating the database health for support of daily database operations

Assist with the planning and execution of database software upgrades and patching



Skills and Qualifications



Computer Science or Business degree or equivalent working experience

10 years’ experience in the Information Technology field with a minimum of 8 years’ experience specifically supporting MS SQL/Oracle Databases.

Knowledgeable of Datapump utility

Oracle PL/SQL experience is a plus

Oracle OEM GRID experience is a plus

Excellent communication skills and works well with diverse teams or independently



Educational Requirements: 



Must meet Information Assurance Technical (IAT) Level II certification criteria specified in DoD 8570-01M

A computing environment certification such as Microsoft SQL Administered




Security Requirements: U.S. Citizenship required. Candidate must have a secret or the ability to obtain a secret DOD clearance.





Imagine One offers a full package of benefits and competitive salary, excellent group medical, vision and dental programs. 401K savings plan; $4K annual tuition reimbursement ($5K if pursuing Master’s degree); employee training, development and education programs; profit sharing; advancement opportunities; and much more! Imagine One is an Employee Owned Company!
 

EEO/AA Employer. Protected Veterans and individuals with disabilities encouraged to apply.
",8 years,"Defense - Aerospace, Military","5800 Lake Wright DriveNorfolk, VA 23502",NA,Database Administrator
