,category,company,details,experience,industry,location,salary,title
123,Science,General Dynamics Information Technology,"

Job Description

General Dynamics Health Solutions/ARMA would like to meet candidates interested in human performance and behavioral health careers. Schedule a time to talk to us at one of our Virtual Job Fairs, Oct. 24-26. Please schedule a time that works best for you. Interviews can be done from the comfort of your home, car or on a work break. We are excited to talk with you!!Click here to set up your virtual interview.General Dynamics Health Solutions/ ARMA has an opening supporting the DOD Human Performance and Behavioral Health Services. GD Health Solutions/ARMA have an exciting opportunity for individuals who are interested in supporting warriors with increased combat effectiveness, resiliency to show a measurable reduction in down time and create optimal performance on the targets. Additionally, this position will help to support and build stable families and support systems.General Dynamics Health Services / ARMA has an opening for a Data Scientist: The Data Analyst, also referred to as the Data Scientist, shall be proficient at entering, cleaning, and conducting basic data manipulation and analysis. Operating in consultation with program staff and the Government’s biostatistician, the data scientist shall build and disseminate databases and spreadsheets designed to record related programmatic dataThe contractor shall provide consultation and assistance to supported units and staff to identify opportunities and methods for capturing data relating to programs and initiatives. The contractor shall prepare reports and presentations that accurately convey data trends and associated analysis.

Education

Bachelors (BA/BS) in quantitative science, social science or related field

Qualifications



TS/SCI Clearance for Ft. Bragg locations; SECRET for all other locations
The contractor shall possess a bachelor’s degree in quantitative science, social science or related discipline. 
The contractor shall be proficient with the suite of Microsoft Office programs, including Word, Excel and Access. 
The contractor shall have a basic proficiency with commonly used statistical software application (e.g. SPSS, SAS, and R). 
The contractor shall possess excellent communication skills and shall be highly detail oriented and organized.
Proficiency may be demonstrated through work history or a history of publications or a combination thereof.
As a trusted systems integrator for more than 50 years, General Dynamics Information Technology provides information technology (IT), systems engineering, professional services and simulation and training to customers in the defense, federal civilian government, health, homeland security, intelligence, state and local government and commercial sectors. With approximately 32,000 professionals worldwide, the company delivers IT enterprise solutions, manages large-scale, mission-critical IT programs and provides mission support services. GDIT is an Equal Opportunity/Affirmative Action Employer - Minorities/Females/Protected Veterans/Individuals with Disabilities. #CJPOST#DICE#CB
",NA,Computer Software,"8th StreetJoint Base Lewis-McChord, WA",NA,AI_scientist
124,"Engineering, Science",Vencore,"
Overview
Vencore is a proven provider of information solutions, engineering and analytics for the U.S. Government. With more than 40 years of experience working in the defense, civilian and intelligence communities, Vencore designs, develops and delivers high impact, mission-critical services and solutions to overcome its customers most complex problems. Headquartered in Chantilly, Virginia, Vencore employs 3,800 engineers, analysts, IT specialists and other professionals who strive to be the best at everything they do. Vencore is an AA/EEO Employer - Minorities/Women/Veterans/Disabled

Responsibilities

This position calls for a SME to investigate and document the causes, risks, and impacts of sensor data and algorithm anomalies for PIR systems.The investigations shall include in-depth research into the following areas: 
(a) radiometric performance
(b) spatial performance
(c) temporal performance
(d) software and algorithm validation
(e) network/data flow
(f) data/report dissemination
The SME will recommend courses-of-action (COAs) to the Government that address the anomalous behavior, and shall include modifications to current sensor PCPAD tools, validate the capabilities, and implement or transition them into the NASIC architecture.

Qualifications

Requires 5 to 8 years with BS/BA or 3 to 5 years with MS/MA or 0 to 2 years with PhD.Required


Bachelor/Master degree in computer science or data science related area with applicable experience
Strong background in multiple data science areas, such as math/statistics, machine/deep learning, data mining, data management, web technologies, or databases.
At least 5 years’ experience in engineering and machine learning.
Extensive experience with PIR systems
Demonstrated knowledge of ISR data processing, exploitation, and dissemination (PED)
Ability to work independently and in a team environment
Strong technical writing and briefing skills

",5 to 8 years,Other Great Industries,"Dayton, OH 45435",NA,AI_scientist
125,Health Care,BCforward,"
Experience administering large scale on-premise, cloud based and Hybrid Microsoft Exchange Server and Microsoft Skype for Business Server environments. Experience with Exchange 2013 and Exchange 2016 High Availability clustering and site resiliency systems. Proficient with MX Records, DNS services and Active Directory services and how they support Microsoft collaboration based systems. Hands On administration experience with Microsoft Office 365 cloud technologies like Azure, Azure ADFS, OneDrive, Yammer, SharePoint Teams, Delve, Lync Audio Conferencing. PowerShell experience with the ability to create and modify scripts. Migrations from On-Premise Exchange and Skype Server to Office 365 a plus. 1. PowerShell experience with the ability to create and modify scripts 2. Provides trouble resolution on complex problems; serves as an escalation point for the most complex systems issues or resolutions; develops root cause analysis activities that resolve significant system issues 3. Provides trouble resolution and serves as point of technical escalation on complex problems 4. May be assigned to project teams for technical consultation to business partners and developers 5. Oversees enterprise mix of vendor services; recommends changes and updates to strategy; 6. Leads Level 3 and 4 incident recoveries; may organize the efforts of other analysts as part of incident recovery; leads root cause analysis efforts. 7. Experience administering large scale on premise and cloud based Microsoft Exchange Server and Microsoft Skype for Business Server environments. 8. Exchange 2013 and Exchange 2016 High Availability clustering and site resiliency 9. Dell/Quest Email Archiver administration 10. Experience and knowledge of various types of Microsoft Exchange and Microsoft Lync messaging transports, clients and API’s. 11. Proficient with MX Records, DNS services and Active Directory services and how they support Microsoft collaboration based systems. 12. Experience with mixed mode Microsoft Exchange and Lync hybrid environments is a plus. 13. Hands On administration experience with Microsoft Office 365 cloud technologies like Azure, OneDrive, Yammer, SharePoint Teams, Lync Audio Conferencing. 14. Understand and experience with message flow configurations and troubleshooting

Experience administering large scale on-premise, cloud based and Hybrid Microsoft Exchange Server and Microsoft Skype for Business Server environments. Experience with Exchange 2013 and Exchange 2016 High Availability clustering and site resiliency systems. Proficient with MX Records, DNS services and Active Directory services and how they support Microsoft collaboration based systems. Hands On administration experience with Microsoft Office 365 cloud technologies like Azure, Azure ADFS, OneDrive, Yammer, SharePoint Teams, Delve, Lync Audio Conferencing. PowerShell experience with the ability to create and modify scripts. Migrations from On-Premise Exchange and Skype Server to Office 365 a plus. 1. PowerShell experience with the ability to create and modify scripts 2. Provides trouble resolution on complex problems; serves as an escalation point for the most complex systems issues or resolutions; develops root cause analysis activities that resolve significant system issues 3. Provides trouble resolution and serves as point of technical escalation on complex problems 4. May be assigned to project teams for technical consultation to business partners and developers 5. Oversees enterprise mix of vendor services; recommends changes and updates to strategy; 6. Leads Level 3 and 4 incident recoveries; may organize the efforts of other analysts as part of incident recovery; leads root cause analysis efforts. 7. Experience administering large scale on premise and cloud based Microsoft Exchange Server and Microsoft Skype for Business Server environments. 8. Exchange 2013 and Exchange 2016 High Availability clustering and site resiliency 9. Dell/Quest Email Archiver administration 10. Experience and knowledge of various types of Microsoft Exchange and Microsoft Lync messaging transports, clients and API’s. 11. Proficient with MX Records, DNS services and Active Directory services and how they support Microsoft collaboration based systems. 12. Experience with mixed mode Microsoft Exchange and Lync hybrid environments is a plus. 13. Hands On administration experience with Microsoft Office 365 cloud technologies like Azure, OneDrive, Yammer, SharePoint Teams, Lync Audio Conferencing. 14. Understand and experience with message flow configurations and troubleshooting
",NA,Insurance,"Richmond, VA",$50.00 /Hour,AI_scientist
126,Information Technology,The Select Group,"
RELIABILITY ENGINEER SUMMARY

A Reliability Engineer is needed to support software design and development for a long-term program on Redstone Arsenal. 



This effort will be integrating current and future air and missile defense systems


RELIABILITY ENGINEER REQUIREMENTS: 

Active Secret Clearance



2-7 years of experience with Reliability experience



STEM Bachelor's Degree 



Background with Mechanical or Electrical Engineering


RELIABILITY ENGINEER PLUS SKILLS:
Experience on THAAD, Patriot, MDA Programs, working at AMRDEC

RELIABILITY ENGINEER RESPONSIBILITIES:
Support analysis tasks for IBCS
Product Life-Cycle Engineering support 
Develops, coordinates, and conducts technical reliability studies and evaluations of engineering design concepts and design of experiments 
Recommend design or test methods and statistical process control procedures for achieving required levels of product reliability. 
About The Select Group:We are TSG - a fast-growing technical services firm serving the U.S. and Canada. We open doors to diversified prospective employers who respect and value your ambitions, your pursuit of a meaningful career, and your particular skill-set. We offer interview guidance, an impressive referral program, and partner with you to find work that drives you. Learn more about us in our company overview video, or visit us at http://www.selectgroup.com. Sign up to receive weekly job alerts in your inbox by joining the TSG Talent Network.We have the privilege of impacting lives, so let us impact yours.The Select Group provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability, genetic information, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws.
",2-7 years,Other Great Industries,"Huntsville, AL",NA,AI_scientist
127,Engineering,Solvay,"
Novecare develops leading edge technologies that affect the behavior of fluids to give them cleansing, softening, moisturizing, hydrating, gelling, texturizing, penetrating or dispersing properties. Its products are found in shampoos, detergents, paints, lubricants, plant protection, mining and oil extraction. The reliability engineer leads the effort to continually increase the reliability of process and utility equipment.  His/her efforts always include the highest standards with regard to Health, Safety and Environmental (HSE) practices along with cost effective programs and solutions.  HSE RESPONSIBILITIES: 
Fully participate in all plant HSE initiatives including required training to fulfill obligations established by law, corporate policy and site requirements.
Represent Solvay, Inc., through daily actions that reinforce corporate values, demonstrating a personal commitment to a safe, healthy and environmentally sound workplace for employees.  Lead by example.
Maintain the Mechanical Integrity (MI) program and documentation to assure compliance with Solvay and regulatory standards.
Evaluate performance of on-site maintenance contractors, as appropriate
Conduct periodic inspections/audits to assure compliance with existing safety rules and procedures to assess the effectiveness and need for other risk reduction activities
Coordinate investigations of equipment related incident/accidents that may occur in the plant.  Ensure all identified corrective actions are completed.
Develop, maintain and coordinate the administration of a world class PM/PdM maintenance program for the plant including inspection procedures, frequencies, employee training, quality assurance, deficiency mitigation, auditing, and records management, to encompass corporate and legal requirements such as MI and ISO 9002/2000 certification.
Use predictive technologies combined with historical information to identify dominant deterioration and failure modes, causes/effects of deterioration, and corrective actions required (failure analysis and mitigation)
Monitor the work order system to identify opportunities for improvement by eliminating repeat failures.
Develop engineering solutions to maintenance problems, including ways of reducing or eliminating the need for maintenance through equipment replacement or improvement of work practices.
Work with the production and technical departments to develop a critical equipment list, spare parts inventory and reliability strategies for the critical equipment.
Failure analysis and corrective action support for the maintenance technicians
Assist maintenance and operations personnel as needed in day to day equipment trouble-shooting
Work closely with operations department in solving problems required to maximize the OEE of the plant using the resolve maintenance excellence process.
Support the maintenance department in the planning and coordination of PM and MI activities
Identify, scope, and execute small capital projects associated with improving plant reliability.
Support project engineers in the recommendation and specification of equipment for providing the plant with a reliable and robust installation.
Develop and refine plant equipment technical specifications and standards
Support ME initiatives (SOLMAX, SOLWON, 5S, KanBan, TEC, etc.) and champion TPM.
Define and implement equipment filing systems, both electronic (SAP and LAN) and hard copy.
Improve communication between departments at the plant whenever possible.
Continuously upgrade personal technical skill levels to assure application of best available technology and techniques for addressing maintenance/reliability  issues
Serve as the Maintenance Superintendent in his/her absence



Bachelor of Science in Mechanical, Chemical, or Electrical Engineering.
Experience:  Requires 5 years’ experience in an industrial, production environment with 3+ years in maintenance or reliability.
Excellent verbal and written communication skills 
Good computer skills with working knowledge of MS Word and MS Excel (knowledge of MS PowerPoint, Google Apps and general understanding of databases is a plus).
Knowledge of plant reliability practices, preventive/predictive maintenance practices, mechanical integrity, failure analysis, continuous improvement, and efficiency measurement.
Working knowledge of Computer Based Maintenance Management Systems (SAP knowledge a plus)
Working knowledge of manufacturing practices and process optimization (familiarity with batch and continuous processing a plus).
Familiarity with Industrial Hygiene concepts and Personal Protective Equipment.
Understanding of OSHA standards relating to personnel and the impact of mechanical equipment and instruments on process safety. 
General awareness of air, waste, wastewater, and storm water environmental regulations.
#LI-KG1
Bachelor of Science in Mechanical, Chemical, or Electrical Engineering.
Experience:  Requires 5 years’ experience in an industrial, production environment with 3+ years in maintenance or reliability.
Excellent verbal and written communication skills 
Good computer skills with working knowledge of MS Word and MS Excel (knowledge of MS PowerPoint, Google Apps and general understanding of databases is a plus).
Knowledge of plant reliability practices, preventive/predictive maintenance practices, mechanical integrity, failure analysis, continuous improvement, and efficiency measurement.
Working knowledge of Computer Based Maintenance Management Systems (SAP knowledge a plus)
Working knowledge of manufacturing practices and process optimization (familiarity with batch and continuous processing a plus).
Familiarity with Industrial Hygiene concepts and Personal Protective Equipment.
Understanding of OSHA standards relating to personnel and the impact of mechanical equipment and instruments on process safety. 
General awareness of air, waste, wastewater, and storm water environmental regulations.
#LI-KG1
",5 years,Other Great Industries,"Spartanburg, SC",NA,AI_scientist
128,"Engineering, Manufacturing",Magnum Staffing,"
Software Engineer

The Software Engineer develop comprehensive drilling products and services, as well as upgrading key technologies for the oil services industry operations.  The mission is to create and improve the integrated data delivery and control platform that our customers rely on for running their high performance operations, to facilitate real-time critical decisions, drive automation and decrease operational costs in a safe environment.  The ideal candidate must value and develop smart and simple software solutions resolving complex problems in a highly collaborative and fast paced environment, with exceptional engineers and dedicated leadership team.


Create reusable architectural software design and review with technical team; provide update to effort estimates, risks and dependencies that feed into project plan.

Write automated unit tests, test reports and resolve the critical bugs and smaller agreed upon features, for ach version of the software
Create candidate release software for software quality assurance (SQA) and assist SQA until sign-off
Support Field engineering (FE) resolving critical beta issues for pre-production deployment

Software Engineer


Degree in Computer Science
NET Development experience / C#
WinForms and Windows Communication Foundation
Experience with multi-threaded programming
Direct Hire
Salary: $85K-125K

",NA,"Oil Refining - Petroleum - Drilling, Manufacturing","Cedar Park, TX","$85,000.00 - $125,000.00 /Year",AI_scientist
129,"Entry Level, Biotech, Science",Oak Ridge Institute for Science and Education,"
Job Classification: Full-Time RegularTwo ORISE opportunities are available with the U.S. Army Medical Research Institute of Chemical Defense. MRICD is seeking college bachelor level student or college graduates in biology, biochemistry, pyschology, neurobiology, neuroscience or similar field. Post-graduates must have completed their degree within the past five years.  U.S. Citizenship is Required.MRICD is seeking ORISE interns to participate in our neuroprotection program. Candidates with experience in animal handling, molecular biology techniques, immunohistochemistry and related-areas are encouraged to apply. Candidates will be involved with animal studies in mice, rats, and guinea pigs to determine the effectiveness of anticonvulsants to terminate nerve agent-induced seizures, evaluating centrally active oximes using similar anticonvulsant models, and continuously measuring brain AChE using in vivo microdialysis techniques. In addition, candidates will be involved in studies utilizing optogenetic manipulations to determine the temporal progression of seizures following nerve agent exposure. The studies will involve surgical preparation of the animals, evaluation of electroencephalographic records and assisting with tissue collection and preparation for histopathological analysis. We employ a multidisciplinary approach to these studies including ELISA, Luminex, immunohistochemistry, and all aspects of histology (i.e., neuroanatomy, staining, imaging analysis, etc.). Click here for more information 
",NA,"Biotechnology, Chemical, Other Great Industries","Aberdeen Proving Ground, MD 21005",NA,AI_scientist
130,"Design, Marketing, Other",J.D. Power,"

Be where the voice of the consumer meets the value of the brand. At J.D. Power, you’ll be at the heart of commerce, working for a worldwide leader whose intelligence and insights are shaping the way people sell, and the way people buy.

Title: Marketing Scientist

Location: Westlake Village, CA

Reports to: Senior Director, Analytic Center of Excellence

The Role:  As a Marketing Scientist in the Analytical Center of Excellence, you will design survey research studies, analyze and interpret the results on syndicated research studies that measure customer satisfaction.  Your job is to work closely with other researchers and scientists in the development of survey questions, methodologies, sampling plans and analysis plans.  In addition, you will perform statistical analysis on survey data, interpret results for business users, and provide advisory services to clients.

The Impact: You will support syndicated studies which address industry level consumer needs and serve as customer satisfaction benchmarks in a variety of industries such as Automotive, Financial Services, Insurance, Energy and Telecom. The outcome of your work will be used by clients to help them understand what is important to consumers, how their brand performs relative to their competition, what their brand needs to do to improve and the financial benefit of making these improvements.

Responsibilities:
• Research Design and Review: Support JD Power Best Practices in study design including survey and sample planning.  Advise on study design.  Create analysis plans and survey question content.  • Analysis and Statistical Modeling: Perform multivariate statistical analysis on survey data using SAS.  • Data Interpretation:  Interpret results for industry analysts and business users.  Present results in accessible formats (e.g., presentations or white papers). • Consultation:  Provide survey methods and statistical consultation to internal JD Power teams as well as external clients.  Provide interpretation of study results. Provide research/analytical support for new business opportunities. Advise clients on best practices and ways to improve their customer satisfaction performance. • Thought leadership: Working in collaboration with other team members develop, test, interpret and present research on new and innovative approaches, methods or technicians that can we applied to the advancement of our business

The Career Opportunity:  You will have the opportunity to work with industry experts to learn how different industries are structured and how they leverage consumer information to guide product development and service improvements efforts.  You will also have the opportunity to strengthen your research design and statistical skills by daily exposure to senior research staff at JD Power.

The Team / The Business:  The Analytical Center of Excellence has global responsibility for the research design, analyses planning and execution of all advanced analytics at JD Power.  Additionally the team is responsible for establishing and monitoring the adherence of research best practices that serve as the basis for quality of all research products at JD Power.  Our role is critical to the success of not only individual studies, but to the strength and credibility of the JD Power brand.  You will report directly to the Marketing Sciences Sr. Director and join a team of highly educated and enthusiastic researchers and statisticians that collaborate regularly with each other and with other teams across the firm.
Our Hiring Manager says: I’m looking for someone who can work as part of a broader engagement team and can use our data to help companies understand what drives customer satisfaction for their industry.  This person needs to be able to explain complex statistical and research concepts to non-technical business users.  This individual also has to work independently to create survey content and analyze data using statistical packages (SAS, SPSS).  If you’re right for this role, you are a self-starter who is able to develop creative solutions to problems, not be afraid to ask questions as you learn our company’s culture and do it all with enthusiasm.



• PhD in Psychology, Statistics or related social science fields• 3 years research experience (survey design/analysis)• Travel, some overtime and weekend work is required as needed. • An advanced understanding of Multivariate Statistics, Research Design, Measurement Theory, Attitudinal Research• Statistical packages—SAS (preferred), SPSS• Must be able to work effectively and collaboratively in a team oriented, global, and multi-cultural environment.
",3 years,"Consumer Products, Other Great Industries, Automotive - Motor Vehicles - Parts","30870 Russell Ranch RoadWestlake Village, California, CA 91362",NA,AI_scientist
131,Information Technology,NA,"
Java DevOps Engineer 
 
Our well known and industry leading client is looking for a Java DevOps Engineer to lead the delivery of their application deployment artifacts.  
 
This Java DevOps Engineer must come from a Java background and should be very experienced in Build / Release Management, and creating integrations with Java REST APIs. 
 
This Contract-to-Hire opportunity will offer a competitive salary from $115,000-$125,000 based on experience along with Medical, Dental, and Vision benefits and a 401k matching program.

Requirement skill set:

5+ years of Build / Release Experience 
Java Development background
Java REST API development 

 
For those interested in joining a fortune 500 company and expanding their DevOps experience, please forward an updated copy of your resume to [Click Here to Email Your Resumé] 
 
Key Terms: DevOps, Java, Java REST API, Build / Release 
",NA,Banking - Financial Services,"201 South Tryon StreetCharlotte, NC 28202",$50.00 - $60.00 /Hour,AI_scientist
132,Science,CBCInnovis,"
Overview
The CBCInnovis Analytics department leverages data & analytics to help our company understand and improve our products to help drive our business forward. As our Data Scientist you will work with fellow team members to improve our business processes to gain operational efficiency and better equip our teams and employees with the tools and insights necessary to better serve our both internal and external customers.

Responsibilities


Perform exploratory as well as target analyses using statistical modeling and ML techniques including decision tree modeling as well as neural networking using standard modeling languages specifically R. This will be done through our standard stats software package (Alteryx)
Explore ways to increase efficiencies in our business processes using statistical modeling to identify areas that can be improved
Identify patterns to predict ordering behavior of our customers to simplify the process
Analyze data to predict future order volume to operations
Communicate the results of predictive models to diverse working teams, with various levels of technical expertise
Work with technical and operational teams to apply predictive models to provide a lasting and immediate impact to our staff and customers



A background in various predictive modeling techniques including decision trees and/or neural networksThe ability to communicate and work with various levels of management within both the operation and development spaces
",NA,Other Great Industries,"Pittsburgh, PA",NA,AI_scientist
133,"Research, Biotech, Pharmaceutical",AMRI,"
Senior Research Scientist I, Immuno-Oncology in Buffalo, NY

Albany Molecular Research Inc. provides global contract research and manufacturing services to the pharmaceutical and biotechnology industries. 

 The Senior Research Scientist I, Immuno-oncology is a specialist researcher in oncology and/or immunology with a thorough understanding of the field and experience producing screening assays and reagents for the effective evaluation of compounds or biologics in vitro and ex vivo as anti-tumor therapeutic agents. They are expected to demonstrate a track record of publications in the field, provide a source of quality ideas and demonstrate a consistent ability to solve problems relating to the discovery and development of drugs for the treatment of immune response related disorders. 

A detailed understanding of immune checkpoint pathways and their roles in tumor development and neurodegenerative disorders is of particular interest. Specific duties include: supervision and development of a team of research biologists; design and development of value-added tools (assays) for the identification and prioritization of active compounds; development of technologies and platforms for the unambiguous identification of the mechanism(s) of action of actives; problem solving (experiments, equipment, data analysis templates); analysis and interpretation of experimental results and literature publications; management of client projects; collation of data and recommendations; and preparation of high quality reports for circulation to customers or AMRI management. Major components of the scientist's performance rating will be based on innovation; supervisory and technical leadership; productivity of self and team; analytical competence; intellectual contributions to products and projects; and strategic decision making.


The scientist is expected to be self motivated, demonstrate initiative in handling responsibilities, work effectively as a team member and as a project team leader and strive to do their job better. The Senior Research Scientist I is expected to supervise and develop junior scientists while performing technical duties and project management. 

RESPONSIBILITIES

Display a thorough understanding of current thinking regarding the role of the immune response and response-control mechanisms in oncology and various forms of immune response related disease.
Development of next generation in vitro models for evaluating the effectiveness of compounds for treatment of specific tumors and immune response-related diseases. Generation of case studies, publications and content to support marketing of these capabilities as services. 
Supervision and development of junior scientists and collaboration with peers to ensure project goals are met effectively and on schedule. This includes the responsibility to ensure direct reports and project team members receive the appropriate motivation and education required to meet project goals.
Act as a technical expert and resource for site management and the business development team in their efforts to market biology and in vitro pharmacology services.
Work closely with business development and scientific colleagues to convert communications with potential clients into attractive research plans, internal cost estimates and formal project proposals.
Collaborate with other biology and chemistry staff to coordinate project progress and the use of resources
Act as a technical consultant; volunteer suggestions on oncology-related assay technologies, screening strategies, mechanism of action determination strategies (and technologies) and reagent procurement. Perform literature searches to collect information from a spectrum of sources. 
Devise new or improved procedures for existing projects, as required. Originate novel ideas or approaches to other’s projects. Contribute suggestions to coworkers. Recommend and implement methods to increase the quality of products and services.
Publish scientific work, maintain useful external contacts and participate in professional societies in a manner which will bring forth useful information and enhance the scientific reputation of both the Senior Research Scientist I and the Company.
Use of sound judgment, acquired knowledge and experience to develop new reagents, assays, protocols and strategies for the identification and prioritization of active samples. These tasks will often require extensive literature searching, as well as contact with suppliers, colleagues and customers, etc.
Adapt to changing priorities such that productivity and efficiency are unaffected.
Conduct laboratory operations in a safe manner.  Maintain familiarity with the Chemical Hygiene Plan and the Biosafety, Blood Borne Pathogen and Radiation Safety Procedures provided by the company. Exhibit safety awareness and safe work practices. Maintain compliance with all regulations at the federal, state, and local levels.
Keep accurate, legible and complete records of all experiments and observations. Record all appropriate data electronically in AMRI databases. Comply with the AMRI laboratory notebook keeping practices assigned to the Buffalo, NY site and ensure all scientists within your team(s) comply with those policies.
Submit acceptable written periodic reports.  Prepare summaries of experimental findings reliably and independently. Document client meeting agendas and outcomes accurately and in a timely manner.
Discuss routinely with supervisor the status of assigned programs and potential problems.
Communicate orally and in writing unexpected occurrences which could adversely affect established timetables.
Manage workload and time to enable the incumbent to perform multiple projects effectively, and ensure all necessary paperwork is completed on a timely basis.



 Education and/or Experience


Doctorate Degree with a major in Pharmacology, Biology or Biochemistry, or equivalent industrial experience


An established record of achievements in immunology, immune-oncology, oncology or immuno-neurodegenerative disease research


Computer training including use of software associated with data analysis and screening


Other pertinent training/courses




Shift:  Standard 8
",NA,"Pharmaceutical, Biotechnology, Chemical","Buffalo, NY",NA,AI_scientist
134,Information Technology,FirstPRO,"



Stable and fast-growing company has an immediate need for a full stack Java Developer on a direct hire basis.  In this role, you will work on a small point-of-sale systems team within a larger dev team of 9, focusing on point-of-sale payments.  The company needs a sharp Java Developer who can learn POS.  Great opportunity to learn!
This is an excellent time to join the team, as the company is expanding their National outreach over the next year.  They offer competitive base salaries, yearly bonuses, 401K, work from home one day a week after ramp up, and a very fast growing company with opportunity for upward mobility.
Responsibilities: 
●  Building and maintaining key POS and Mobile systems for the company (they will teach you POS and Mobile). 
●  Integrate POS apps via various front end and back end technologies.
●  Full SDLC including designing, developing, unit/system testing, and change mgmt.
●  Bring new products and solutions into existing environment.
●  Handle the development of advanced SQL statements and procedural code on database systems which support several different user devices.  Various duties involve data queries, data manipulation, report generation, and source code development.
●  Interact with end-users to create business requirements for new and existing projects / processes.







Java Developer:
●  Bachelor's Degree required. 
●  4+ years' back-end Java development experience, full SDLC, strong systems development experience.
●  Desire to learn POS and mobile payments.
●  Strong database experience with either SQL Server, DB2, or Oracle - must have advanced SQL statement and procedural code experience.
●  Environment includes JEE frameworks, Spring, Hibernate, JMS, and Java application server.
●  Familiarity with HTML5, CSS, JS, Ajax.



",NA,"Computer Software, Computer Hardware, Internet - ECommerce","Smyrna, GA","$95,000.00 - $105,000.00 /Year",AI_scientist
135,Information Technology,"Think Anew, LLC","
The successful candidate will work on architecture, implementation, and structure. They must have experience leading Virtualization based projects, including designing and setting up highly resilient enterprise level infrastructure, experience deploying and working with automation and orchestration products, and leveraging Microsoft and VMware products.

Systems Administration Skills

In-depth knowledge and experience with enterprise scale Windows technologies such as Server platforms, Desktop platforms, Exchange Environments, Active Directory, IIS, Windows Clustering, Virtualization and Collaboration tools are required.
Subject matter expert of Windows Server (2003-2008-2012) administration.
Perform systems backups and recovery procedures.
Perform routine maintenance and upgrades for IT infrastructure
Design, install, monitor and maintain MS SQL, MYSQL, and MS Exchange.
Develop, document and maintain standard operating procedures and configuration
Citrix experience
VEEAM experience
Healthcare IT (a plus)
SAN Storage Management
Strong networking knowledge including DMVPN, VRF’s, and VPN’s.
Ability to travel to client sites as needed.
Must be able to work as a team leader to provide project guidance and meet timelines
Azure experience is Required
VOIP experience a plus.




About this company
At Think Anew we have bright ideas for technology solutions. These bright ideas come from the minds of extremely bright technology enthusiasts. If you have a love and passion for technology and are looking for somewhere to grow in a career, please visit our website and send in your resume. We are always looking for bright and passionate engineering talent.


Education


Accredited College Degree in related field
8 years+ related experience


Candidate should have one or more of the following Certifications:

MCSE
MCSA
CCNA
CCNP
VCP5 or VCP 6
Network+
10 years + related experience
Azure experience Required

",NA,Healthcare - Health Services,"1413 Tech BoulevardTampa, FL 33619",NA,AI_scientist
136,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 01070-0010357353Classification: Software EngineerCompensation: $31.66 to $36.66 per hour

Create MS SQL Server procedures and batch jobs to extract, transform and load data Maintain and support daily data refresh procedures Develop and test reports and data extracts using MS SQL Server 2008 Ensure high quality deliverables with thorough testing of reports, queries and procedures Adhere to development standards and software change management procedures Assist with proposing new reports to meet business needs SSRS - SQL Server Reporting Services MySQL, T-SQL - Transact-SQL Interested and qualified applicants please e-mail resume to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",65 years,"Computer Hardware, Computer Software","Fort Myers, FL 33908",$31.66 - $36.66 /Hour,AI_scientist
