,category,company,details,experience,industry,location,salary,title
164,"Information Technology, Management, Inventory",Integra KV,"
IT ASSET MANAGER
The IT ASSET MANAGER is responsible for developing and managing the asset management program, ensuring IT asset data is captured, accurately recorded and updated in a timely manner within the ServiceNow platform.  
 
The IT ASSET MANAGER will develop and implement processes and procedures for tracking Enterprise assets and for sustaining compliance throughout the asset lifecycle.  

IT ASSET MANAGER RESPONSIBILITIES:

· Develop best practice standards, processes for maintenance and disposal of IT assets and measurements that enable the organization to efficiently manage the IT asset portfolio.
· Define metrics, data collection, and reporting on the effectiveness of IT asset management processes
· Ensure the accuracy of the IT asset inventory and configuration items throughout the asset lifecycle
· Develop, implement and improve Asset Management procedures to meet operational requirements
· The IT Asset Manager is responsible for auditing hardware and software assets against the installed base
· Maintain hardware standards and validated product lists
· Input, maintain, update, track and report on all IT assets throughout the asset lifecycle
· Provide updates and training to other personnel on processes, tools, and reports
· The IT Asset Manager will perform routine maintenance tasks and related processes


IT ASSET MANAGER QUALIFICATIONS

· Bachelor’s degree and at least two (2) years of experience as an IT Asset Manager (Required)
· ITIL® V3 Foundations Certification (Strongly Preferred)
· ITAM certification (Preferred)
· Experience with ServiceNow (Preferred)

· Program and/or Project Management experience 
",NA,"Computer Software, Computer Hardware, Banking - Financial Services","Kansas City, MO","$80,000.00 - $90,000.00 /Year",Data Architect
165,"Engineering, Research, Science",Apple & Associates,"
Principal Engineer, R&D Technology Development _ (People Manager role)Our client, a Fortune 200 company located in Richmond, Virginia, is seeking a highly qualified Principal R&D Engineer to join their Innovative Product Development team.  This successful candidate for this role will support this effort by planning and leading innovative engineering assignments requiring the development and integration of new technologies, products, or processes, supporting electro-mechanical consumer new technology products. This Principal Engineer will lead Mechanical and Electro-Mechanical early stage, concept development, risk assessment and market analysis for new consumer products.  We are searching for strong design engineering, leadership and development of engineers and a desire to create new products.Manager - Principal R&D Engineer - (Electro-Mechanical Products) Responsibilities include:

Leading and contributing to significant assignments with broad product, technology investment, and business impact.
Guiding and providing technical direction on advanced research, involving significant interaction with internal customers, external suppliers, and senior technical community. 
Designing and developing electro-mechanical devices compliant to marketing/customer requirements; identifying and developing design enhancements to existing products that enhance capability and / or improve product performance and manufacturability.
Leading and guiding engineers i(including direct reports) n the design, analysis, and development of new technology platforms and products; ensuring lean, collaborative and effective teamwork.
Contributing to new product development processes, analysis, and standards that capture product best practices and lessons learned, enhance product capability and robustness, and ensure compliance to industry and regulatory standards.
Developing and mentoring junior engineers and product developers, growing competencies and global networks.  Assisting in identifying and acquiring talent to augment capabilities.
Developing and maintaining strategic relationships with external sources and internal partners, including commercialization and manufacturing. 
Establishing and managing an intellectual property strategy to protect strategic areas.



Manager - Principal Design Engineer Qualifications include:

A Bachelor's degree is required with a strong preference for a Masters in Engineering, or related field.  Mechanical Engineering, Electrical or Electro-Mechanical Engineering or knowledge of these technologies is desired.
A minimum of 15 years of relevant experience in fields such as, consumer electronics development, medical device or automotive design and development.
Significant work with CFD or fluid dynamics or thermal dynamics is preferred
Significant knowledge and work experience in consumer electronics or related industries designing and developing products, portable or battery powered products are preferred.
Knowledge of consumer/customer trends related to electronic experiences and product usage.
Experience with negotiating and managing project scopes.
Outstanding interpersonal and communication skills, both oral and written.

",15 years,"Pharmaceutical, Chemical, Electronics","Richmond, VA","$140,000.00 - $170,000.00 /Year",Data Architect
166,"Engineering, Management, Manufacturing",NA,"
Duties of Technical Manager:


Ensure compliance with regulations/standards
Provide leadership for health & safety performance of the technical teams
Create value for business through application of technology to Operations
Attract, retain, and develop talent to ensure a strong technical capability at the plant
Lead the site's technical group to accomplish business objectives
Support development and implementation of capital projects
Serve as a member of the site leadership team


Requirements of Technical Manager: 

B.S. in an Engineering or related discipline required

Minimum of 5 years' leadership experience in the technical organization of a manufacturing business or site required

Minimum of 10 years' technical experience in chemical, polymer, textile, or related industry required

Experience leading the implementation of a portfolio of innovation and improvement programs through a broad organization required

Experience in advanced problem solving techniques (i.e. Six Sigma, etc.) preferred

Experience with advanced data analysis or automation tools preferred

Experience leading supervisors or people managers preferred


",5 years,"Chemical, Other Great Industries","Columbia, SC","$120,000.00 - $160,000.00 /Year",Data Architect
167,Information Technology,"Bell & Associates, Inc.","
IT Manager - ERP
$95-125k plus bonus
Kansas City, MO
Interviewing over next two weeks
Summary:  Directs and coordinates information technology to aide in business objectives via aligning business goals with new/existing information technologies.  Achieves said goals by overseeing/participating in all operations of computers systems.  This includes telecommunications, web communications, LAN computer systems, and supporting other infrastructure components like switches and firewalls.  In addition to this, maximization of investment of the ROI for the ERP software modules purchased via support/enhancement of applications.  Likewise supports other corporate software either directly or through subordinate supervisors. Continually work on short-term and long-term planning for technology needs of the company
 
Essential Duties and Responsibilities:
·            Consults with department managers to develop system solutions consistent with organizational objectives. 
·            Designs, specifies, configures, installs, maintains, and analyzes local area network hardware, software, and telecommunications services such as personal computers, system software, software applications, printers, servers, routers, switches, wireless, cabling, telephone systems and Internet service providers.
·            Data Backups:  Verifies/Maintains data backups of data stored on the network servers.
·            Virus Prevention Responsibilities:  Continually look for updates to prevent attacks on network systems, apply fixes to servers and distributes updates to clients for individual pc updates.
·            Communicates with other departments to report and resolve software, hardware, and operations problems.
·            Installs and tests software upgrades.
·            Develops and implements policies and procedures related to network hardware and software acquisition, use, support, security, and backup.
·            Develops and communicates standards for use, operations, and security of network, personal computers, and data.
·            IT HelpDesk:  Develops and updates the HelpDesk, so end users can receive the fastest response time to their issues.
·            Responds to the needs and questions of network users concerning their access to resources on the network and the operation of various software programs.
·            Negotiate contracts with and coordinates activities of hardware, software, telecommunications, support, and training vendors.
·            Establishes and maintains network users, user environment, directories, and security.
·            Researches and evaluates new technologies.
·            Develops and implements disaster recovery procedures.
 
Supervisory Responsibilities:   
·         Supervises one employee and multiple IT vendors/consultants.

Education and/or Experience: 
·         Bachelor’s degree from accredited college or university, or some college/technical training and 10 years’ experience.
·         Field experience of 10 years in information systems.
 
Necessary/Desired Computer Skills:
·         Experience and a thorough understanding of all network topology/infrastructure. 
·         Experienced programming skills in Microsoft SQL 2012, Server OS and Visual Studio.Net.
·         Microsoft Active Directory, DNS, IIS, DHCP, Print Servers, Terminal Services, Microsoft Exchange Cloud administration, all standard desktop applications like Microsoft Office.
·         Citrix Presentation Server administration.
·         VMWare VSphere (Server) Administration
·         VMWare VDI Desktop Administration
·         VLans
·         Server and Desktop updates and maintenance.
·         Security Training (KnowBe4)
·         AntiVirus Administration (Sophos AntiVirus and InterceptX)
·         Spector360 Administration
·         Software Licensing Compliance (Microsoft, SolidWorks, MasterCam, ERP Software, AntiVirus, etc.)
·         Altigen Phone System, VoIP Phones and variety of headsets.
·         SIP Phone Lines
·         APC Systems
·         InSite Ship Software
·         Microsoft Access Programming
·         HyperV
·         CCure9000 (Door Security System)
·         ExacqVision (Security Camera System)
·         SharePoint administration.
·         Backup UniTrends software package experience.
·         Experience with NetApp and data replication.
·         HelpDesk (IssueTrak) Administration
·         Routers, Cisco Switches, Wireless, Printers, Scanners and Plotters.
·         In-depth working knowledge of Infor SyteLine 8.02 AND 9.00.00, including the knowledge of customization of the software.
·         Crystal reports 9.0 or higher.
 
 
 
Bell & Associates, Inc. was recently recognized by Forbes list of Best Professional Recruiting Firms in America - https://www.forbes.com/best-professional-recruiting-firms/list/6/#tab:overall
 
BETTER TALENT. BETTER OPPORTUNITY. FIND IT HERE.
 
Bell & Associates, Inc. is a recognized Executive Recruiting & Staffing leader based in Kansas City. We focus and specialize in the following practice areas - Accounting/Finance, Engineering, Executive Leadership, Financial Institutions, Healthcare, Human Resources, Information Technology, Manufacturing/Operations Management.  We provide top talent to our clients on a Direct Hire, Contract, and Contract-to-Hire basis.    
 
",NA,Packaging,"Kansas City, MO","$95,000.00 - $125,000.00 /Year",Data Architect
168,"Information Technology, Management, Telecommunications","Computer Enterprises, Inc. (CEI)","
Program Delivery Lead
Location: Philadelphia, PA 19103

Job Description:               
•           Provide Program/Project, Incident, Problem, and Change Management services to support Reliability Engineering - Enterprise Applications.

Position Responsibilities:

Oversee Reliability Engineering - Enterprise Application programs and deployment efforts across the business.
Evaluate and set scope, changes, schedule, and cost, and verify deliverable acceptance.
Develop business, product and operational requirements; assess the operational impact of those requirements.
Document processes, identify potential points of failure, and perform root cause analysis.
Develop key program deliverables including (but not limited to) business requirements, issues logs, training and communications, Publish project schedules, milestones.
Perform regular project updates, host weekly meetings, manage templates, documents, and contact lists.
Collaborate with Tech Ops, National Customer Operations, and various other stakeholder groups to create formal program communications related to release, enhancements and process changes.
Act as a point-of-contact and advisor to the field for deployment and day to day operational issues.
Provide technical expertise in extracting, integrating, and analyzing critical program data.
Coordinate and implement performance metrics and success criteria across initiatives with reporting and data teams.
Capture lessons learned and process changes for continuous improvement.
Partner with divisions, markets and national teams to assure alignment with strategic deployment initiatives.
Function as the Program Delivery Lead for Reliability Engineering - Enterprise Applications as assigned to include development & test phases as well as facilitation of trials and deployment planning.
Provide leadership to other resources as assigned and support all existing communication forums as needed as well as proactively suggest & implement new forums as appropriate.
Provide program management leadership and expertise.
Manage the program and team through the releases associated with the program by establishing milestones and monitoring adherence to plans and schedules by holding leads accountable as appropriate.
Identify project risks and mitigation plans as appropriate and drive mitigation solutions to completion.
Communicate with key stakeholders including development teams, operations, product, divisional stakeholders, etc. as required.
Provide regular program status updates to senior leadership team.


Position Requirements:

Should have experience in tech industry and/or work experience in Customer Service, Incident and Problem Management functions and strong understanding of I.T.I.L. and Incident Management practices.
Experience with monitoring technologies.
Experience working in a large (1000+ server) and complex operations environments.

",NA,"Computer Software, Telecommunications, Consulting","Philadelphia, PA","$80,000.00 - $110,000.00 /Year",Data Architect
169,Information Technology,NA,"
Experience Level – 7 to 10 years hands on as a SQL Server DBA, 3 years as a Senior DBA

Needs to know the following:
• Previous experience migrating Very Large databases from SQLServer version 2008R2 to 2016
• Database administration in a virtual environment (vSphere)
• Experience in a high transaction environment
• Experience with Transparent Data Encryption
• Transact SQL, Creating and maintaining Stored Procedures, Triggers & Functions.
• Skilled in the MS BI Technology Stack:  SSIS, SSRS, SSAS and multi-dimensional cubing
• Experience with data warehousing, data access and availability/accountability
• Performance Tuning and Investigation at the database, virtual and storage levels
• Transactional replication support
• SQL auditing
• Monitor, optimize and report on system performance
• Deployment of data change and database change requests
• PowerShell / Windows scripting
• Backup/Restore procedures and monitoring
• Experience monitoring databases to ensure uptime and identify issues proactively
• Excellent communication skills – Interfaces with Development Team, QA Team, BI Team and other DBAs
• Prior experience with SolarWinds

Nice to Have
• .Net, C# experience working with .Net applications accessing SQL Server.
",3 years,Healthcare - Health Services,"Libertyville, IL",$90.00 - $100.00 /Hour,Data Architect
170,"Engineering, Construction, Manufacturing",Career Transitions LLC,"
Engineering Manager If you offer Engineering Management experience over design of products, you may have interest in this job position. The Engineering Manager is accountable for the design, development, and implementation of the products. This position is accountable for the systems, documentation, and quality and processes of the product team. You will have direct responsibility for Product Engineering for both Mechanical and Controls, Application Engineering, R&D, and Detailing. You will report to the President. Location is Saginaw, Michigan. Top Reasons to Work with Us  Company is a leader in its niche offering the latest in technical advancements in their products Small company that offers the necessary training and support to ensure you’re successful in your job  What is in it for you?  Opportunity to lead others and set goals and strategies for the company Full benefits that include Medical plan options, Dental, Vision, insurances, 401K and more  What will you be doing?  As a member of the executive management team, you are accountable for setting goals for your team that support and sustain the company’s strategic platform You will oversee and lead the design and development of products both in R&D as well as engineering changes/modifications within our product line Manage mechanical drawings, by overseeing the automation, efficiency, productivity and quality of all drawing inputs and outputs through the detailing manager Accountable to manage and maintain all process, quality, document controls, systems, data, applications rules, drawings and all product related materials that hold the integrity of our products throughout its lifecycle and across the functions of the organization Assure discipline of the documentation for engineering changes, site/project changes, as built, as installed, as serviced level drawings, revision logs and other quality control measures Assure document control and protocols are maintained by everyone on your team Provide project management and allocations of resources assuring results are met timely and accordingly Assure that each engineer has the training and tools needed to achieve goals Develop and manage timelines to assure the projects are completed on time and within budget Implement and drive processes and protocols to assure consistency and quality Analysis of work load, staffing, processes, reporting as required Conduct performance evaluations, coaching and mentoring, scheduling and approving time cards for the payroll system  What do you need for this position?  Bachelor Degree in mechanical engineering or related engineering curriculum 3+ years of engineering management experience Ability to set goals and develop forecasting reports that project 2 years in the future Proven experience successfully implementing projects and processes in a company Knowledge of mechanical design (Solidworks and SolidEdge are the applications used) and move a mechanical concept into design and finally into production; prior experience in 3D modeling development and checking is preferred Change management; ability to document processes Proven experience with document control, Proficiency in MS Office applications including Excel, Word, PowerPoint ERP experience preferred for tracking and reporting Excellent communication skills; able to do presentations in front of groups of varying sizes Ability to develop and train employees to be successful 
",3+ years,"Industrial, Environmental, Government - Civil Service","Saginaw, MI","$90,000.00 - $110,000.00 /Year",Data Architect
171,"Engineering, Design, Manufacturing",Intertractor America Corporation,"
General Summary:
The Engineering Manager plans and directs all aspects of the engineering activities within the company.  Ensures engineering projects, initiatives, and processes are in conformance with the companies established policies and objectives.  Oversees the design of complete undercarriage solutions and products.  Relies on experience and judgment to plan and accomplish goals.  This position is based in our Elkhorn, WI facility.
 
Duties & Responsibilities:
1.          Confer with management, and department managers about project specifications, and requirements.
2.          Coordinates and directs engineering resources
3.          Consults with all segments of management responsible for policy development.  Ensures compliance within area of      responsibility.  Makes recommendations for improving effectiveness of policies and procedures.
4.          Develop and implement policies, standards, and procedures for the engineering and technical work performed in the    department.
5.          Assist management in development of strategic plans for company growth.
6.          Set goals within broad outlines provided by top management.
7.          Interacts and communicates with customers and vendors as the primary company representative for all engineering     functions.
8.          Assign, direct, and evaluate employee work and oversee the development and maintenance of staff competence.
9.          Maintains appropriate communications within area of responsibility.  Keeps employees informed as to companies           plans and progress.
10.       Committed to providing the customer the best engineered solution for their application with consideration of cost.


Qualifications and Experience:
1.          B.S. in Mechanical Engineering or equivalent experience
2.          Five (5)+ years industry experience with engineering design projects.  
3.          Must be proficient in solid part/assembly modeling.
4.          Experience with creation of 2-D and 3-D design drawings.
5.          Experience with welding, machining, and tolerancing practices
6.          Computer skills: MS office, Pro-E, AutoCAD, AS400/BPCS is a plus          capable of overseeing various project phases including design, debug (including solutions for vendors and in-house       assembly), and required documentation and control.
 
",NA,"Manufacturing, Construction, Transportation","960 Proctor DriveElkhorn, WI 53121",NA,Data Architect
172,Information Technology,NA,"




An experienced, accomplished, self-motivated technical developer who has experience across Insurance & Financial Services sectors. Most importantly, exposure to Finance systems, processes and data analysis.

 

-Experienced with the full project life cycle 

-Create database objects to represent business events 

-Agile/Scrum delivery methodology experience a plus 

-Write Business Processes / Business Rules 

-Set up target definitions to match GL and data source requirements 

-Enforce best technical practices 

-Set-up development, test and production environments 

-Manage the process of migrating product related objects from one environment to another 

-Documentation 

-Perform performance analysis and tuning of the processes and database objects 

-Develop queries and reports as required 

-Liaise with client DBA’s and infrastructure teams on database / UNIX settings 

-Perform handover, transfer of knowledge to technical development and/or production support staff 

 

 

 

Experience Required The ideal candidate will have the following experience: 

• Proven experience within a fast paced environment 

• Strong influencing and leadership skills 

• Demonstrable experience of working in an application development role within a project team environment 

• Experience in Trade Data Warehouses / Reporting Data Marts an advantage 

• Design and implementation experience on ETL / Data Integration tools (Informatica, SSIS, IBM Data Stage) 

• Development experience on databases, custom SQL Scripts/stored procedures 

• Development experience on a financial planning system such as Hyperion Financial Management system, Anaplan, Aptitude, IBM Cognos TM1, Oracle Financial Accounting Hub etc. 

• Accounting is a distinct advantage 

• Experience of designing Financial Systems / General Ledger Projects within insurance an advantage 

• Experience in General Ledger package configuration an advantage 

• Technical bias with business awareness




Skills Required The candidate will have the following skills: 
Technical skills: 
• DBA/Database skills: Oracle, (Teradata), SQL Server 
• ETL, BI 
• SQL, Java, .net, XML, C# 
• Data Schema Design 

Soft Skills: 
• Technically minded 
• Analytical skills 
• Presentation skills 
• Exceptional communication skills (written and oral)
",NA,Healthcare - Health Services,"Chicago, IL",$60.00 - $65.00 /Hour,Data Architect
173,Information Technology,Emerald Resource Group,"
Technical Manager of Business Intelligence

Cleveland, Ohio

Six figures + bonus

Direct hire/ Salaried

Must be local to NE Ohio or moving here on own accord.

US Citizens are encouraged to apply

Requirements:

Minimum of Bachelor's degree (Master's preferred)
Prior leadership experience within I.T. with direct reports
Experience with data modelling, data warehouse design, business intelligence design,
Experience with Cognos, SQL Server, Oracle, and ETL tools (ex. Informatica, SSIS, BO)

One of the local Cleveland, Ohio clients that I do business with is looking for a technical manager to help scope, model, lead, and implement a new DW/BI team and process. You will have at least 5 people reporting to you and following you in your expertise designing a new EDW. Do you have this experience already? Are you looking for ownership and visibility? Do you have hands on experience with Cognos, or similar BI tools?  Are you local to NE Ohio?

Please send me your resume and the best time to speak by phone

Tom Gaebelein

440.627.6925

Tom @ EmeraldResourceGroup.com

Requirements:

Minimum of Bachelor's degree (Master's preferred)
Local NE Ohio candidates will be given priority
4+ years experience Enterprise level BI (Business Intelligence) and DW (Data Warehouse) 
Prior management/leadership experience within I.T. having direct reports
4+Experience with data modelling, data warehouse design, business intelligence design,
4+ Experience with Cognos, SQL Server, Oracle, and ETL tools (ex. Informatica, SSIS, BO,etc.)

Please send me your resume and the best time to speak by phone

Tom Gaebelein

440.627.6925

Tom @ EmeraldResourceGroup.com
",4+ years,Computer Software,"Cleveland, OH","$115,000.00 - $125,000.00 /Year",Data Architect
174,Information Technology,Confidential,"
Scope of Work CANDIDATES MUST BE ELIGIBLE TO WORK IN THE UNITED STATES WITHOUT SPONOSROSHIP AND BE DIRECT W-2 EMPLOYEES TO OUR VENDORS 

Position: Production Support DBA: Core Skills - Oracle / DB2 • 4+ years of related experience, including hands-on production support • Provide production support for medium and highly complex database and applications • Trouble-shooting production incidents requiring detailed analysis of issues on Autosys batch jobs and databases. • Create, investigate, and track solutions to database errors reported • Escalate unresolved issues to L2 team and Primary DBA's • Support application releases requiring execution of Autosys jobs, Unix and database script execution as well as interfacing with business team/s • Update user documentation and conducting training • May mentor or guide work of less experienced support personnel • Experience in a fast-paced production environment and the ability to handle multiple, simultaneous problems with changing priorities • Work in a team environment supporting a 24x7x365 •

Need to work at FreddiMac Location / Carry a cell phone during Shift hours (Evening, Night and Weekend) Core Key Skills: • Very strong *Hands ON* experience in DB Platforms - Oracle, DB2/UDB • Knowledge of UNIX, ETL, Oracle, DB2/UDB Platforms • 4+ years of understanding RDBMS and UNIX/Linux • In depth understanding of object-oriented methodology, data structures and design patterns • Pre-Implementation Production Support Analysis • High Level (4+ years) Unix expertise - navigation, scripting, command level • Will also support other Key Platforms using SOP Documents - Actian/Paraccel-Matrix, Hadoop Hortonworks 2.5.3, MongoDB 3.4.2 & ETL (Datastage, Informatica & CDC) • Excellent problem solving and analytical skills • Ability to troubleshoot complex issues • Service Now or other ticketing system (ticket life cycle) • Autosys or other job scheduling system (Debugging failed job) • Support Infrastructure, Database and Application releases • Excellent written and oral communication skills
",4+ years,Computer Software,"Reston, VA",$50.00 - $85.00 /Hour,Data Architect
175,Nonprofit - Social Services,Mason Frank,"
Mason Frank has partnered with a growing non-profit in NYC to find a candidate who can help ensure efficient database administration of the Salesforce CRM.The successful candidate will support the entire team to standardize data entry, administer the programmatic and development backbone for the organization, and enable success across teams.This is a critical, hands on position that offers opportunities for broad access to fund-raising, programs, and communications functions. We are seeking someone who is eager to contribute meaningfully to a hardworking team and organization, appreciates the scheduling flexibility and has deep interest in the non-profit community and a strong commitment to their own professional growth and development!Responsibilities
Develop an understanding of business programs and systems to appropriately input data and allow staff to pull clean, accurate reports
Create/update/track various types of Opportunity records (used for tracking resources, recommendation letters, donations, and communications)
Manage Salesforce integration's with various platforms
Create new fields, dashboards, reports, workflows and objects. Manage all hands on configuration and build
Create process docs and trainings to help staff understand Salesforce
Qualifications
Experience as a hands on Salesforce Administrator which a focus on data management
Extremely organized with meticulous attention to detail and follow through.
Excellent written and oral communications skills.
Ability to work with a small and entrepreneurial professional staff; flexibility in supporting other staff and volunteer team members and other functions as needed.
High level of professionalism with good interpersonal skills to work closely with staff and volunteers, as well as external partners.
Interest in cleaning up the database (e.g., eliminating or streamlining stray fields on page layouts of several volunteering types).
Comfort in Microsoft Office , especially Excel, with high level of general computer competency.
Demonstrated commitment to meeting high quality work standards.
Self-starter - ability to work well alone and with others.
Team-player attitude. We are a small group with a 'roll up your sleeves' culture, so we are looking for someone who is excited about lending a hand.
Passionate about young people making an impact, and commitment to social change and social entrepreneurship.
Friendly and outgoing personality, a sense of optimism and enthusiasm, and dedication to teamwork.
Mason Frank International is the global leader for Salesforce.com recruitment, supporting more Salesforce.com jobs than any other agency. We deal with both Salesforce.com Partners & End Users throughout North America. By specializing solely in placing candidates in the Salesforce.com market I have built relationships with most of the key employers in NYC and have an unrivalled understanding of where the best opportunities and Salesforce.com jobs are.I understand the need for discretion and welcome the opportunity to speak to any candidates that are considering a new career or job either now or in the future. Confidentiality is of course guaranteed. To apply for this role of for information on the the Salesforce.com market and some of the opportunities that are available I can be contacted on 212-594-1495 or [Click Here to Email Your Resumé].
",NA,Not for Profit - Charitable,"New York, NY","$50,000.00 - $65,000.00 /Year",Data Architect
176,Health Care,Confidential,"



IT Director Job Summary:

We are seeking an experienced, highly-skilled Director of Information and Technology to lead our innovative technology program. In this role, you will be responsible for overseeing, provisioning, planning, installation, operation and managing all aspects of IT within the company. You will be responsible for researching and planning for implementation of the most recent technologies in the industry. Tasks will also include managing the system hardware, operating systems, software, and procedures that adhere to the company’s values and goals. The overall role is to enable participants’ and staff to work effectively and minimize IT challenges. Ensuring that we are meeting the needs of our client participants while efficiently maintaining the goals and objectives of the company. You will work closely with senior leadership, users, and other support staff to help determine the best solutions for the technology needs and goals of the client programs we offer.

IT Director Duties and Responsibilities:

●Oversee and manage all aspects of IT, including infrastructure and applications within the company.
●Liaise between all parties to understand requirements and how best to meet them
●Present detailed proposals (to include cost, time frame and expected results) for current technology changes and upgrades to senior management based on the needs of current and projected programs.
●Manage and oversee all stages of the development lifecycle for new projects. Including weekly reports/status updates to CEO.
●Work to deliver products on time and on budget, keeping CEO appraised of status and timeline. 
● Develop best practices and written documentation for all IT related maintenance
●Oversee the provisioning of the new user on-boarding and end-user process
●Help to prioritize short and long term objectives.
●Plan and implement required/needed upgrades while maintaining existing programs and seeing that necessary updates are made to maximize lifecycle of current systems.
●Work with support staff to enhance current technologies to improve client services 
●Manage IT support staff, which can include hiring, training, guidance, and discipline.
●Perform system monitoring and stay up to date on security risks and ensure corporate and client security.
●Report overall program progress and challenges to senior management as directed i.e. Monthly Progress Report 
●Develop and maintain system standards, install new servers and configure hardware/software as needed.
●Optimize profitability and customer satisfaction through technology
●See that all reported issues are resolved quickly and efficiently








Requirements/Qualifications:

Bachelor’s Degree in a health or business field or Five (5) or more years of field related marketing experience required. 
• Experience in the behavioral health or chemical dependency field is preferred. 
• Knowledge of Inpatient and Outpatient mental health and substance use program operations, processes, environment of care issues and the hospital industry is preferred. 
• Working knowledge of healthcare reimbursement and licensure requirements is preferred.      • Strong interpersonal, presentation, organizational and writing skills required. 
• Proven ability to build relationships and drive results in a behavioral health environment is required. 
• Advanced computer skills including Microsoft Office; especially Word, Excel, and PowerPoint. 
• Knowledge of office administration procedures. • Proficient ability to interact effectively and professionally with individuals at all levels; both internal and external. 
• Exercise sound judgment in responding to inquiries; understands when to route inquiries to next level. 
• Will promote a positive image of the facility. 
• Self-motivated and directed with strong organizational skills and superior attention to detail. • Must be able to manage multiple tasks/projects simultaneously within assigned time frames. Ability to adapt to frequent priority changes. 
• Capable of working within established policies, procedures and practices within the organization. 
• Must work well under pressure with accuracy while meeting deadlines. 
• Ability to travel, including flying and driving rental cars. 
• Must be able to pass a federal background check and drug test.                                                                                                                        





",NA,Healthcare - Health Services,"Richmond, VA","$70,000.00 - $125,000.00 /Year",Data Architect
177,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 00420-9501186122Classification: Project Leader/ManagerCompensation: $100,000.00 to $120,000.00 per yearOur client in San Ramon is seeking a Manager Data Warehousing. This position will lead the data warehousing team on ETL processes, and will also involve recruiting, training, and managing analysts on the team. This is direct hire position offering great benefits. for consideration please send resumes to [Click Here to Email Your Resumé]. Local candidates only. Must be eligible to work in the U.S.

5+ years experience SQL , ETL Processes, AWS Redshift Tag Management - any but using Tealium JavaScript, HTML, CSS - Node.JS, Angular a ++ Strong understanding of AdTech Someone who wants to code and implement ""How do we get applications to speak to each other"" Must have strong API creation skillsTechnology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",5+ years,"Computer Hardware, Computer Software","San Ramon, CA 94582","$100,000.00 - $120,000.00 /Year",Data Architect
