,category,company,details,experience,industry,location,salary,title
158,Business Development,Eliassen Group,"
Our client is in need of a BA candidate who can wear multiple hats and support them on system upgrades/enhancement projects, new implementations and product roll outs and as well as analyzing EDI transactions. Must be comfortable working with data and querying on SQL data. Will need to run the range of a Business and Technical BA and be comfortable operating in both spaces. This position has a great benefit package that includes Medical, Dental and Vision benefits, 401k with company matching, and life insurance. Requirements of the Business Analyst/EDI Analyst:  At least 5 years of experience as an IT Business Analyst, gathering business requirements and translating into technical specifications At least 5 years of experience as a BA working on healthcare systems in a payer or provider environment Must have strong EDI experience Excellent organizational and communication skills (verbal and written) Motivated self-starter, strong problem solver Experience in implementation of payer or provider applications  SQL querying skills Strong understanding of business rules Project management experience a plus  Job ID: 304649 About Eliassen Group: Eliassen Group provides strategic talent solutions to drive our clients’ innovation and business results. Leveraging nearly 30 years of success, our expertise in IT staffing, Agile consulting, creative services, managed services, and life sciences enables us to partner with our clients to execute their business strategy and scale effectively. Headquartered in Reading, MA and with offices from coast to coast, Eliassen Group offers local community presence, deep networks, as well as national reach. For more information, visit http://www.eliassen.com. Eliassen Group is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. Don’t miss out on our referral program! If we hire a candidate that you refer us to then you can be eligible for a $1,000 referral check!
",5 years,Employment - Recruiting - Staffing,"Hartford, CT",NA,Business Analyst
159,Hospitality - Hotel,Kelly IT Resources,"
Kelly Services is looking for a Business Analyst Intern to join our client for the summer.  This position is ideal for College Students home for the summer.  Starting May21st and ending in August.  If this is something that interests you please apply or email resumes to [Click Here to Email Your Resumé]RESPONSIBILITIES AND GENERAL DUTIESIntern – Business Analyst
 Collect, record, analyze, or verify data and information from various sources
 Analyze SQL code currently used in corporate-wide models and business specific reporting dashboards.
 Create an outline/mapping of the databases, tables and attributes used from the SQL code.
 Use analytical tools and software to compile and generate reports, statistics, timelines, tables, graphs, correspondence, or presentations
 Organize/create spreadsheets for various purposes
 Write handbooks or manuals on specified processes
 Develop presentations on relevant project or process findings
 Conduct research into specific technologies
 Observe professionals in their industry
 Attend and/or participate in professional meetings and presentations

REQUIREMENTS
 Applicants should be Information Systems, Computer Science, Business Analytics or equivalent majors—with at least two completed years of college.
 Strong problem-solving abilities with the ability to use sound judgment
 Proficient with basic computer and hardware terminology and troubleshooting skills
 Ability to work well in a team-setting
 Strong oral and written communication skills, with the ability to effectively communicate to a variety of audiences
 Ability to effectively manage individual time and work towards a specified goal under guidance
 Maintain high levels of confidentiality

PREFERRED SKILLS
 Strong generic understanding of and interest in Information Technology
 Analytical ability and planning skills
 Written and verbal communication skills with demonstrated presentation skills
 Basic understanding of how organizations work
 Basic understanding of SQL (select/from/where)
 Basic understanding of programming languages (e.g. Python, C#, other)
 Experience being part of a team environment and team dynamics
 Prior work experience desired


Why Kelly®?
With Kelly, you’ll have direct connections to leading IT organizations in the best companies around
the globe—offering you the chance to work on some of today’s most intriguing, innovative and high-
visibility projects. In a field where change is the only constant, our connections and opportunities
will help you take your career exactly where you want to go. We work with 95 of the Fortune 100™
companies, and more than 3,000 IT hiring managers turn to us each year to access the best talent:
people like you. 
Last year we found 8,000 opportunities for IT professionals. Let us help advance your career
today.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in connecting thousands more with work through our global network of talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter. 
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",NA,Other Great Industries,"Richmond, VA",$18.00 - $20.00 /Hour,Business Analyst
160,Information Technology,Procom,"
Workday Business Analyst II - On behalf on our client in Higher Education, Procom Services is looking for a Business Analyst II.  Workday Business Analyst II Job Details
The Business Analyst contractor position will report to Stakeholder Engagement Lead, as a member of the Readiness team and will be engaged in multiple types of SURGE support activities, including:
Rapid deployment – analyst resources to address immediate, short-term needs, incoming questions, and troubleshooting (also referred to as “traffic cops” or “runners”);
Processing support - locally or regionally stationed resources to provide direct, hands-on assistance with Workday HCM process initiation, inputs, validations, approvals, and troubleshooting;
Unit documentation and proactive business process mapping to address inefficiencies, bottlenecks, processing inconsistencies, or staffing issues.
Specifically, the Business Analyst contractor will:
Become familiar with the specific Workday configurations and processing by engaging in near-term documentation and testing activities;
Interact directly with management-level stakeholders in Dean and VP offices to understand concerns and respond to questions about specific business processing tasks and impacts;
Assist with process documentation, mapping, knowledge transfer, and communication tasks;
Provide feedback to the Workday program readiness team;
Process Workday HCM transactions on behalf of (or in addition to) departmental personnel, as appropriate.
Workday Business Analyst II Mandatory Skills
2 or more years of experience as an analyst or project manager on a Workday HCM implementation project;
2 or more years of experience in a higher education business environment;
Familiarity with standard Workday HCM/Payroll concepts, practices, and processes;
Knowledge of commonly-used concepts, practices, and procedures within higher education;
Experience working as part of a large systems implementation team, utilizing a variety of coordination and communication strategies, and tracking activities to project plan milestones;
Proven ability to review, analyze, and evaluate system functionality in the context of user processing needs;
Proven ability to troubleshooting business processing issues, identify and mitigate risks, and determine steps required to efficiently resolve problems;
Exceptional verbal and written communication skills;
Experience with business process analysis, mapping, and documentation;
Ability to multi-task and use independent judgement in prioritizing simultaneous tasks.
Workday Business Analyst II  Nice to Have Skills
3 or more years of experience implementing Workday systems in a university environment;
3 or more years of experience working in a business position in a large public research institution;
Experience facilitating operational readiness and triage activities in a large systems implementation project;
Experience with executive-level stakeholder engagement or readiness activities as part of a higher education systems implementation project.
Workday Business Analyst II Start Date/Location
May 2018
Austin, Texas
Workday Business Analyst II Assignment Length10 Months (2/29/19)
",NA,Other Great Industries,"Austin, TX",NA,Business Analyst
161,Information Technology,"Stonehenge Resources, LLC","

Our direct client has a immediate contract opening for a Salesforce Administartor.
 Reporting to a Director of Business Application Services in IT, this Salesforce Administrator/Business Analyst will work with the product owner/SMEs and IT resources to ensure accurate representation of Business Requirements and timely and effective delivery of the Salesforce solution to fill those requirements.   Responsibilities:  • Administration and support of Salesforce.com including configuration updates to security, sharing rules, profiles, roles, custom objects, fields, record types, updating page layouts and validation rules, reports, dashboards, etc• Stay current on new Salesforce features and functionality and provide recommendations for process improvements • Support the governance model by working closely with all system partners to ensure minimal impact to organizations within the shared Salesforce instance 
 Qualifications: • 3+ years’ experience as a Salesforce Administrator • 3+ years’ experience as a Business Analyst • 2+ years’ experience with Marketing, Sales, and Sales operations and process monitoring  • 3+ years’ experience implementing enterprise class systems and 2+ years of experience working with the Salesforce.com product  • Experience with Zuora billing system and integration with SFDC is highly desired • Experience in designing and configuring software components and having a very strong service oriented architecture and integration background • Functional knowledge of Salesforce.com data structure and understanding of how to leverage the tool to meet complex process and reporting requirements • One or more Salesforce.com (SFDC) Certifications, Advanced Certifications a PLUS– including (Advanced) Administrator, (Advanced) Developer, Sales Cloud, Service Cloud  Education:  • BS, BA and/or Masters in Business Operations, Computer Science, Information Services or related discipline and 3 – 5+ years of relevant experience.

See above
",3+ years,Telecommunications,"Atlanta, GA",NA,Business Analyst
162,"Information Technology, Professional Services, Business Development",Integra KV,"
SENIOR (PEOPLESOFT FINANCIALS) BUSINESS ANALYST
Seeking a Sr. Business Analyst who will work with users to define and document system requirements for new Financials Cloud implementation.  The Business Analyst (BA) will also contribute to other IT business or sponsored technology projects by translating basic to complex business needs into understandable requirements. Business Analysts participate in the development and management of project plans related to application development initiatives, from project planning (business & strategic) and design, testing, implementation and maintenance. 
 
General responsibilities include: Facilitate requirements gathering and design sessions, review design documentation with users and developers, prepare process and data models, prioritize system functionality based on requirements, coordinate pilot and test activities, and design screens and reports.  
BUSINESS ANALYST (PeopleSoft Financials) RESPONSIBILITIES
·   The Business Analysts educate project team members and the business community on the impact of the proposed technology, as well as developing contingency plans.  
·  Responsible for production support for assigned systems, ensuring an efficient and smooth production environment by working with the developer and applying patches and fixes to the system upon failure of the system.
·  Responsible for ensuring the least amount of downtime or inefficient production for assigned systems.  Work with the developer and/or DBA to “tune” the system to ensure the most efficient system within available resources.
·         Use an in-depth understanding of the system to write reports for users and/or clients from systems which aid in business decision making.
·         The Business Analysts develop and conduct user training on system(s) functionality.
·         Work with internal users to understand system needs and develop plans for meeting those needs.
·         Assist in large scope projects or lead activities in small to medium scope projects during analysis, design, construction and testing phases of projects.
·         Facilitate in requirements and design sessions for smaller to medium scope projects and participate in the requirements and design sessions for large scope projects.
·         Define and document functional and system specifications.
·         Develop process flows, system flows, and data models using modeling and process tools.
·         Prioritize system and data functionality requirements based on user needs and project constraints.
·         Review design documentation with users and developers.
·         The Business Analysts work with vendors/vendor packages to ensure that system requirements are understood.
·         Write test plans and test cases in compliance with relevant organizational and industry standards.
·         Creates clearly documented defect reports that enable a developer or technician to recreate the defect. May clear defect reports.
·         Maintain and update test documentation, user guides, release notes, and help notes to ensure the accuracy of applications and related documentation.
·         Executes end-to-end functional tests and utilizes automated tests developed by others to exercise system. Collaborates to achieve end-to-end product and process quality.
·         The Business Analysts also provide information, analysis and recommendations to support the product.
·         Understands the business needs the product is trying to meet and applies this understanding to guide testing. Applies a comprehensive understanding of the product functions and the marketplace in which it is sold effectively test assigned products

BUSINESS ANALYST (PeopleSoft Financials) REQUIREMENTS


Experience with PeopleSoft Financials (GL/AP/FA/nVision)

A considerable understanding of current and emerging IT products, services, processes, and methodologies, along with a continuing understanding of the business function and process. 
Ability to understand business requirements, goals, and risks, to formulate and define the technical scope and objectives of projects.
Has a team orientation and is focused on improving business operations at all times.

“POTENTIAL NICE-TO-HAVE”: Oracle HCM Cloud and/or ALM experience/knowledge


",NA,"Computer Software, Accounting - Finance, Consulting","Kansas City, MO","$0.00 - $90,000.00 /Year",Business Analyst
163,Information Technology,NA,"


The Role:
As part of our team, you will plan, design, develop, and launch efficient business, financial, and operations systems in support of core organizational functions and business processes. This role involves 60% technical business analyst work and 40% quality assurance testing of the product based on the requirements you draft.  Position will elicit, specify, and validate the business needs of a project sponsor or end user, and will apply proven communication, analytical, and problem-solving skills to help maximize the benefit of IT system investments.  Our testing environment is currently 100% manual but will rely on VB or Python scripting for automated testing.
 
Responsibilities:
●  Collaborative define and design projects by working with both business and technical staff
●  Elicit requirements from your clients, customers, and stakeholders.
●  Using those requirements, author use cases with detailed, clearly articulated business objectives and acceptance criteria.
●  Solicit feedback before, during, and after the development of projects in order to better iterate upon and refine the design and user experience.
●  Prepares detail work plan and schedule, completes analysis and research, identifies options, and recommends actions or changes for assigned projects.
●  Facilitate meetings when appropriate
●  Identify and document issues and assist in issue resolution.
●  Proactively and objectively evaluate and identify areas in our processes or product that can be streamlined, reorganized, or better positioned and create projects that execute on your ideas.
●  Serve as Subject Matter Expert and Trainer for platforms
●  Define and perform functional system setup and setup documentation preparation.
●  Assist in definition and execution of user training and documentation preparation.
●  Test projects as they are developed ensuring that the acceptance criteria were met to your and your stakeholder’s satisfaction.
●  Understand the personas of your users and know their motivations and goals.
●  Coordinate and perform in-depth tests, including end-user reviews, for modified and new systems, and other post-implementation support.
●  Perform regression testing.
               




Required Qualifications:
●  HS Diploma or GED equivalent
●  5+ years’ experience as an IT Business Analyst
●  5+ years’ experience in Quality Assurance Testing; At least three (3) years testing in an SDLC environment including three (3) years creating test plans and test cases.
●  Proven experience with business and technical requirements analysis, elicitation, modeling, verification, and methodology development.
●  Extensive practical knowledge in importing data for use in report software, spreadsheets, graphs, and flow charts.
●  Fast learner of new tools, processes and methodologies.
●  Strong knowledge of system testing metrics, best practices and methodologies.
●  Experience generating use cases, UML, or other similar formal software documentation frameworks.
●  Experience preparing and maintaining data for execution of test cases.
●  Hands-on experience with ad-hoc query programs, especially SQL.
●  Industry background in payroll, HR, health insurance, employee benefits solutions is a plus.
",5+ years,Banking - Financial Services,"Nashville, TN",NA,Business Analyst
164,Information Technology,SkillStorm Commercial Services LLC,"
SkillStorm is seeking a Senior Business Analyst for one of our clients in Charlotte, North Carolina.  Job Description: Looking for senior Business Analysts (8+ years of experience) that have the following capabilities:  Working with AML/Tax Regulation Teams Regulatory reporting functions Work with Data Analyst Data Extractions Business partner facing roles Requirements gathering to translate business needs into technical requirements and ensure all system functions conform to the business needs and specifications Understand and document the current business processes Complete System Design and provide development support Drive user interface design principles Workflow and business process optimization Rule authoring and validation Data analysis and data mining capabilities Development testing and system validation through automated testing strategies Agile and waterfall methodology Proactively identifying gaps and risks and developing mitigation plans to resolve issues The positions will be supporting Client’s GBAM Client and Regulatory Data environments 
",8+ years,Computer Software,"Charlotte, NC 28255",NA,Business Analyst
165,Information Technology,DISYS,"
We have a client that is Detroit, Michigan-based utility incorporated in 1995 involved in the development and management of energy-related businesses and services nationwide. They are looking for a Business Analyst Business Analyst Responsibilities  Will utilize business analysis techniques (accepted IT processes and methodologies) to understand, translate and document business features into technical requirements using industry standard artifacts such as technical architectures, systems design specifications, use cases, test cases, et   Responsible for development and documentation of user stories, use cases, features, and requirements in support of IT infrastructure, security and architecture related projects. Responsible for facilitating working sessions using targeted facilitation and advanced modeling techniques. Will work in a highly collaborative, cross functional development team on various project activities  Business Analyst Required Experience  Proven ability to navigate between different project methodologies (i.e. Agile, waterfall) Proven ability to apply industry standard modeling techniques as appropriate to further deepen a common understanding across project team members and stakeholders Proven ability to perform analysis and support teams during an analysis effort. Ability to develop / coordinate cross-functional work groups and projects, yielding optimal outcomes Minimum 1 year of hands on experience working in a development environment that utilizes agile development methodologies Ability to conduct research, product evaluations, and vendor contract reviews Proven expertise in identifying user stories, use cases, features and requirements in accordance with organizational standards and processes Ability to guide decision making amongst stakeholders to resolve competing priorities regarding requirements, features and other backlog requests Industry standard practices, processes and artifacts (e.g. requirements analysis and documentation, solution assessment and validation techniques) Creative problem solving skills and ability to effectively communicate and translate feedback, needs and solutions. Must have strong teamwork orientation and the ability to foster collaboration within and across teams Bachelor degree in an information technology-related discipline & knowledge and capabilities typically acquired through at least 4 years of Information Technology related experience or (in lieu of a degree) a total of 8 years experience performing of Information Technology related functions in an IT organization including 2 years of experience as a Business Analyst.  Business Analyst Skills:  Bachelor Degree in IT or related discipline IT Project knowledge: 36 Months Experience with Agile methodology: 12 Months BA Certification (IIBA or equivalent) (This credential will result in inclusion on the shortlist.) 

Digital Intelligence Systems, LLC. is an Equal Opportunity Employer, M/F/D/V. We do not discriminate against any employee or applicant because they inquired about, discussed, or disclosed compensation. Email recruitinghelp @ disys.com to contact us if you are an individual with a disability and require accommodation in the application process.
",1 year,Energy - Utilities - Gas - Electric,"Detroit, MI",NA,Business Analyst
166,Information Technology,Halo Group,"
The Technical Business Analyst will participate in technology discovery activities business process evolution for technology initiatives focused on delivering strategic capabilities in areas including: security, 3rd party performance management, data and risk management.  Additionally, will play an important collaboration role in the implementation of other technology capabilities.  This position will formulate, implement, and drive strategies that optimize agility, speed, creativity and flexibility and leverage deep understanding of business process, technology, and industry best practices to deliver solutions that support the overall business intent, while acting as a role model for the principles, philosophies, and values of the company.
Responsibilities:

Draft business requirements, including Use Cases, functional and non-functional requirements and exceptions
Define and document end to end processes and supporting data flows
Translate Use Cases and functional requirements into component technical specifications
Define technology requirements and strategies to support business requirements
Participate in test planning, execution and defect management
Utilize worksheet and database skills to manipulate and analyze quantitative data
Work independently to analyze business / technology issues and develop alternatives and recommendations
Work with project management, design, delivery and support teams to develop workplans and milestone plans
Lead solution delivery; serve as full time or interim technology or project management lead on smaller technology initiatives or project components
Identify, plan and manage technology interdependencies
Proactively identify and mitigate or troubleshoot system issues
Source and assess external resources to support IT and company stakeholders
Safeguard the company’s assets
Adhere to the company’s compliance program
Maintain knowledge of industry standards, methodologies, processes, and best practices
Maintain a service-oriented, customer-focused mindset that supports ongoing operations and drives efficiency, quality, customer service and growth
Ability and willingness to travel as necessary with the United States and internationally


Required Qualifications:

BA/BS in Information Technology or related field
Minimum of 5 years of IT experience in Digital Retail / web development
Experience in the automotive marketing and sales (a plus)
Excellent verbal and written communication skills including development of business and technical requirements and delivering presentations to peer groups, and associates
Demonstrated analytical and problem solving skills
Demonstrated project management and planning skills
Strong understanding of project management life cycle and system development life cycle methodologies and procedures, including Agile
Must be an energetic, forward-thinking and creative individual with high ethical standards and an appropriate professional image
Must be a well-organized and self-directed individual who is ""politically savvy"" and a team player
Must be an intelligent and articulate individual who can relate to people at all levels of an organization and possesses excellent communication skills
Proven success in a fast-paced environment and relevant experience with e-commerce and digital business models
Prior success in scoping, planning and driving business development initiatives within matrixed organizations
Knowledge of organization policies and procedures
Must be able and willing to participate as individual contributor where situation requires
Must have ability to work the time necessary to complete projects and/or meet deadlines

*Candidates must be local and have authorization to work in the U.S. for any employer. No third parties.
",5 years,"Computer Software, Consulting, Other Great Industries","Dearborn, MI",NA,Business Analyst
167,Information Technology,NTT DATA,"
NTT DATA, Inc., a top 10 global IT services company, has an immediate need for a Sr. Business Analyst for Market Research to support our client in New York, NY To apply for this position, please follow the link below or send your resume directly to [Click Here to Email Your Resumé] For more information please call Melissa Torrisi at732-362-2604.   Contract Opening 6+ months NY, NY  Sr. Business Analyst supporting a Market Research/Reporting project: The organization supports a syndicated research function providing valuable real-world data across the US and robust reporting and analytics capabilities to clients. The function is currently seeking opportunities to improve the platform and services it offers. This role will be expected to drive this effort, identify opportunities to improve platform, and recommendations on path forward.
 Market Research/Reporting Experience and market research and reporting platforms as a service is a plus
Core Responsibilities: Synthesize information from various departments enabling the project team to make key strategic decisions in a timely manner.  Stellar documentation skills with the ability to articulate complex topics in a concise and articulate manner. Understand data needs and compose data queries, analysis and reports and garner a thorough understanding of data output and potential business implications. Create process flows that map current procedures and workflows. Manage and drive decision making process amongst key stakeholders.  Develop customized analytical reports to meet requests of external and internal customers. Drive effective follow up, including data and information delivery and next steps.  Experience writing use cases containing clearly articulated needs, features and acceptance tests.  Sr. Business Analyst will be required to analyze business process flows and impact on technology flows.  Sr. Business Analyst be required to translate regulatory requirements into functional technical requirements  Sr. Business Analyst writes user’s stories in an iterative fashion, liaising with the developers, product owners and other business analysts within the scrum team.  Ability to collaborate with business and technology teams to understand requirements and share with the technical team.  Provide training and on-going support for system processes and policy-based procedures Attend meetings and daily communication sessions to keep abreast of project objectives, process workflows and progress of business concepts Effectively communicate and message with experience in communicating to senior leadership. Proven experience with project management (e.g., data inventory, rationalization, and migration preferred) including the capacity to manage multiple projects and priorities at an extremely fast-paced schedule. 
Prior Experience/Requirements: 4-7 years of management experience as a business analyst or similar role (e.g., consultant, product management, program delivery, etc.). Prior consulting, business intelligence, data analytics, and business development experience is a plus. Designing, implementing, and/or assessing t of controls, including an intimate understanding of the systems implementation lifecycle, as well as configuring and optimizing business process controls and application security Excellent interpersonal and communication skills - oral, written, and listening with the ability to communicate with a broad range of stakeholders at all levels.  Detail oriented with excellent analytical skills and critical thinking capabilities; must be able to identify, troubleshoot, and present findings in spreadsheet and/or graphical format with a clear and objective accompanying narrative. Strong Microsoft PowerPoint experience and ability to effectively develop and convey communication Ability to work well under pressure in an environment with frequently shifting priorities and to consistently meet project deadlines, and can work independently and be a team player. Must be proactive and demonstrate initiative and follow-up to bring outstanding issues to completion. Strong business acumen and the ability to quickly learn and absorb new information. Previous leadership experience. Experience using project management methodologies and standards. Demonstrated effective collaboration across an organization for new processes and internal operations. Ability to prioritize multiple projects simultaneously and manage deadlines as required.
   NTT DATA is a leading IT services provider and global innovation partner with 130,000 professionals based in over 50 countries. NTT DATA recently acquired Dell Services.  NTT DATA emphasizes long-term commitment and combines global reach and local intimacy to provide premier professional services, including consulting, application services, business process, IT outsourcing, and cloud-based solutions. We're part of NTT Group, one of the world's largest technology services companies, generating more than $100 billion in annual revenues and partner to 80% of the Fortune 100. Visit www.nttdata.com/americas to learn how our consultants, projects, managed services, and outsourcing engagements deliver value for a wide range of businesses and government agencies. The Company is an equal opportunity employer and makes employment decisions on the basis of merit and business needs. The Company will consider all qualified applicants for employment without regard to race, color, religious creed, citizenship, national origin, ancestry, age, sex, sexual orientation, genetic information, physical or mental disability, veteran or marital status, or any other class protected by law. To comply with applicable laws ensuring equal employment opportunities to qualified individuals with a disability, the Company will make reasonable accommodations for the known physical or mental limitations of an otherwise qualified individual with a disability who is an applicant or an employee unless undue hardship to the Company would result. U.S. Citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.
",4-7 years,Pharmaceutical,"New York, NY",NA,Business Analyst
168,Information Technology,NA,"


Our client, a major bank in Jersey City, NJ is looking for a talented  Business Analyst Consultant, initial term is 12 months with possible extensions. (Hourly rate will be identified DOE)   ** Must be authorized to work for ANY employer in US         NO H1 candidates can be considered for this role   Please read the description below and to be considered immediately email your resume to [Click Here to Email Your Resumé] with your rate/salary history/requirements.  Business Analyst must be fluent in Japanese and English
Role:


        Creating Business/Project reports

Managing Facility (Floor Plan)
IT resource monitoring through time tracking system
Supporting to implement management requirements
Process Enhancement
Communicate with counterpart in English/Japanse for Planning Department's duties (Speaking Japanese is a must) 

Skills:

MS Office (Excel, Word, Power Point are mandatory, Visio Accesss Optional)
General IT background (Varoious IT process and cycle)
IT reporting knowldege (KPI/KRI) is plus
Good communication skill with various level in both English and Japanase

Education:


         IT related or Business Analysis degree is a plus but not require


Use this link to apply directly: https://brainsworkgroup.catsone.com/careers/index.php?m=portal&a=details&jobOrderID=10837153 Or email: [Click Here to Email Your Resumé] Check ALL our Jobs: http://brainsworkgroup.catsone.com/careers  Keywords: business, analyst, kpi, kri, risk, key, result, indicator, java, C#, C++, .net, access, 
",NA,Banking - Financial Services,"Jersey City, NJ",NA,Business Analyst
169,Information Technology,Confidential,"


****No Corp to Corp consultants only W2***

Hi,
 
My name is Paul Joseph and I am a Senior Technical Recruiter with ACT Consulting. We have an urgent contract opening for an IT Business Analyst with our direct client located in Jersey City, NJ
 
 ACT Consulting is a U.S. owned and operated staffing company providing our clients with candidates on a national basis for contract, contract to hire, and direct hire engagements. Our clients are comprised mostly of Fortune 1000 companies, primarily in the areas of Information Technology, Engineering, Professional, Accounting and Finance
 
 
Job Title- IT Business Analyst
Location - Jersey City, NJ (zip code 07310)
Duration - 12 + Months contract
 

****No Corp to Corp consultants only W2***
 
Description 


IT Business analyst facilitates the collaboration between the project teams articulating Trade and/or Cash management business / operational needs and defining the appropriate technology solution. Projects in scope involve optimization of the workflow, increase in efficiency and productivity for Corporate Banking Operations.

RESPONSABILITIES
• Gathering and analyzing requirements at client locations
• Converting business requirement specs into Functional specifications
• Preparation of Functional Specifications and System Requirement
• Negotiating with client regarding requirement, timelines, effort
• Giving Walkthrough to product management for functional specification and following up on sign off
• Explain the functional specification to the development team and provide support to functional doubts
• Planning, following-up and validating the developments
• Process and workflow design
• Writing Test cases
• Prepare User guides, Business Cases, Training Material
• Providing functional support during user acceptance testing

QUALIFICATIONS
• Gathering and analyzing requirements at client locations
• Converting business requirement specs into Functional specifications
• Preparation of Functional Specifications and System Requirement
• Giving Walkthrough to product management for functional specification and following up on sign off
• Explain the functional specification to the development team and provide support to functional doubts
• Planning, following-up and validating the developments
• Writing Test cases
• Prepare User guides, Business Cases, Training Material
• Providing functional support during user acceptance testing
• Excellent organization, analytical and time management skills
• Manage concurrent tasks and facilitate resolution in the most efficient way
• Ability to work independently and become an effective team member
• Proficient in MS Office applications, MS Project, Clarity, Business Objects & SQL is a plus



****No Corp to Corp consultants only W2***

Thanks & Regards
Paul Joseph

ACT Consulting
Talent Acquisition Lead
Phone: 860-924-1755
Fax: 860-371-2177
[Click Here to Email Your Resumé]
Visit ACT Consulting at 
http://www.act-info.com/careerportal/#/jobs or
www.act-info.com to view our open positions.



Business analyst,SQL
",NA,Banking - Financial Services,"Jersey City, NJ",NA,Business Analyst
170,General Business,Sheridan Healthcare,"
Overview
Envision Physician Services is a multispecialty physician group and practice management company. Established in 1953, our organization provides anesthesia, emergency medicine, hospital medicine, radiology, primary/urgent care, surgical services, and women’s and children’s health services to hospitals and health systems nationwide. Sheridan Healthcare, EmCare, Reimbursement Technologies and Emergency Medical Associates have recently joined forces to form Envision Physician Services.  As one organization, we now provide a greater scope of service than any other national physician group. Our collective experience from hundreds of local, customized engagements, culture of continuous lean process improvement, and team of experts in the business of healthcare enable us to better solve complex problems and consistently give healthcare organizations confidence in our execution. Our combined organization serves more than 780 healthcare facilities in 48 states and the District of Columbia.  If you are looking for a stable, fast-paced, growing company in the healthcare industry that is committed to innovation, excellence and integrity, then this may be a great next step in the advancement of your career.We currently have an exciting opportunity available for an experienced Business Analyst II. 

Responsibilities
The Business Analyst II role is to identify, document, and provide work estimates for radiology platform integration and deployment projects. May work on more strategic and larger scale initiatives as needed. 
Partner with internal subject matter experts to elicit requirements that best meet business needs and properly document business, user, functional, and non-functional requirements for platform deployments. 
Leverage tools and templates to estimate level of effort and cost associated with work to deploy/integrate platforms, and populate financial models with project information.
Publish meeting notes to summarize and communicate estimates and projected impacts.
Partner with IT and business teams to discuss functional design concepts, validate assumptions, and follow through with problem resolution.
Translate requirements to with project team to ensure clear understanding.
Produce professional quality work products such as project summaries, diagrams, and estimates.
Demonstrate the ability to learn new techniques and adapt to using the tools aligned with the organization, i.e. Kaizen Tools. 
Establish processes to intake and manage new requests
Assist in weekly/monthly status update presentations
Participate and promote a knowledge-sharing environment.
Provide timely, comprehensive verbal and written status reports.
Provide application demonstrations and training as required.
Other duties as needed




Bachelor's degree (B. A.) from four-year college or university and 3 or more years of related experience and/or training; or equivalent combination of education and experience. Knowledge of the Healthcare a plus.
Experience working on project teams associated with deployment of new technology in business to business environment.
Familiarity with IT implementations, healthcare specific domain expertise is a plus.
Experience developing documents to propose new projects, outline project requirements/designs, and estimate cost for new projects
History of developing content to support project estimates and project business cases/justifications
Ability to work on multiple projects in a fast paced environment
Challenge traditional thinking and suggest innovative and new solutions
Demonstrate leadership ability and act as a role model through actions and demeanor.
Quickly understand business processes and the underlying business need filled by the process.
Excellent oral and written communication skills to communicate with all levels of management and team members.
Demonstrate a solid understanding of work initiatives and require little guidance.
3-5 years of relevant work experience.
Microsoft Office Suite, including Excel and Powerpoint
Business Intelligence Tools, including Tableau a plus
If you are ready to join an exciting, progressive company and have a strong work ethic, join our team of experts! We offer a highly competitive salary and a comprehensive benefits package.  Envision Physician Services uses E-Verify to confirm the employment eligibility of all newly hired employees. To learn more about E-Verify, including your rights and responsibilities, please visit www.dhs.gov/E-Verify.   Envision Physician Services is an Equal Opportunity Employer.#CB#LI-JF1
",3-5 years,"Managed Care, Healthcare - Health Services","Beachwood, OH 44122",NA,Business Analyst
