,category,company,details,experience,industry,location,salary,title
116,"Engineering, Skilled Labor - Trades, Information Technology",Apex Systems,"


Our Computer Vision team is looking to add a Deep Learning / Computer Vision Engineer to a highly talented lean agile group of computer vision engineers and provide expertise related to real-time object detection to support a variety of cutting-edge Augmented Reality applications. The ideal candidate will also be required to develop and contribute to the implementation of various computer vision related applications as needed.
Required Skills:

5+ years work experience in Data Science, Machine Learning, Deep Learning, and/or Artificial Intelligence techniques.
Significant, demonstrable experience with state-of-the-art, real-time Object Detection techniques, classification performance metrics, and training set design, augmentation, and validation.
Strong written and verbal communication skills.
Strong experience with python, C++, and OpenCV required.
Experience with the specification of various types neural net architectures in TensorFlow and/or Caffe required.
Experience with Keras, NumPy, and SciPy highly desirable.


Required Education:

M.S. in Computer Science, Physics, Electrical Engineering, or Math.  Ph.D. preferred.






EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.








EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.



",5+ years,Other Great Industries,"Dallas, TX",NA,ML Engineer
117,Information Technology,RemX IT Staffing,"
Our client has an immediate need for a Business Intelligence/ETL SQL Developer to join their growing technology team. This is a permanent, full-time position. They have a number of different processes and databases that serve a variety of business units, and they have recognized the need to begin providing a standardized set of tools, including self-service solutions. Their current toolset includes: 
SSIS, SQL Server, Visual Studio
Microsoft Azure (Azure SQL, Azure Tables, etc.)
Tableau, Power BI 

Description: Work to load a variety of data into databases, while working with business users and software developers to make that information available for queries, reports and custom software applications. The right candidate will have deep technical skills, be comfortable working in and contributing to a nascent data infrastructure, and be excited about building a strong data foundation for the company. Responsibilities: 
Extract and import datasets from various data sources for use in custom software applications and future self-service analytic platforms.
Monitor, troubleshoot and support a wide range of extraction processes and datasets used across the company.
Assist with database performance optimization and interoperability issues.
Work with business users in creating extracts, queries and reports in response to requests for specific data. 

Requirements: The ideal candidate would be an engineer with a background in data and business analysis. Should have strong technical and programming skills. In order to be successful in this role, must have extensive experience with: 
Creating SSIS packages to load into relational and dimensional models
ETL and Data Integration monitoring, troubleshooting and maintenance
SQL Server, both on-prem and cloud-based offerings
Creating and troubleshooting T-SQL queries & stored procedures
Data warehouse design principles (Kimball Methodology); OLAP and relational database architecture 
Additionally, experience with the following is preferred but not required:
The rest of the Microsoft BI tool suite (SSAS Tabular Model, SSRS, MDS)
Data visualization and interaction tools (Tableau, Power BI)
Version control (Git)
Automated release and deployment tools (Visual Studio database projects, VSTS Release Management)
Working in an Agile environment (Scrum, Kanban, etc.)
We are an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics. 

*SSIS, SQL Server, Visual Studio•Microsoft Azure (Azure SQL, Azure Tables, etc.)•Tableau, Power BI
",NA,Banking - Financial Services,"Dresher, PA","$90,000.00 - $110,000.00 /Year",ML Engineer
118,Information Technology,NA,"
Job Title: Computer Systems Software Engineer Sr II (10356)
Location: Arlington Downs Road Arlington, TX 76011
Duration: 6 Months 
 
Major purpose: 
This is a hands on technical software engineering position. The successful candidate will support integration and configuration of computational system architecture and system software for real-time simulation applications.

Major functions:              
·         Create new simulation models using established and new modelling techniques
·         Design, develop, code, integrate and test simulation software to meet requirements
·         Design computer architecture, simulator networks, software interfaces, and software infrastructure
·         Responsible for operating systems installation and configuration
·         Will troubleshoot issues with computational equipment configuration and interfaces
·         Will configure and troubleshoot networks of deliverable equipment
·         Responsible for requirements, design, development, integration, testing, and verification of I/O, 1553, ARINC 429, and various other simulation interfaces
·         Support software additions and testing of DIS/HLA interfaces for instructor operator stations

Education/Experience/Licenses etc.:      
·         Master's Degree or equivalent experience in an engineering discipline
·         Linux Kernel Device Drivers, Level D Flight Simulation, Simulate/Stimulate Aircraft LRUs
·         Knowledgeable in Linux operating systems installation and configuration, including kernel recompilation, device driver maintenance, IP address management, and general system-level configuration
·         Management of a software baseline, including branching, merging, building, maintaining, and installing software
·         Creation and maintenance of coldstart procedures that are used to install and configure the OS on various Linux and Windows machines
·         Previous simulation system experience required, training system simulation experience preferred
·         Bachelor's Degree in Computer Science, computer Engineering or related discipline, or equivalent
·         9 plus years of direct software development experience
·         9 plus years C++, C, Ada, FORTRAN
·         3 plus years Linux development environment
·         Experience with Diskless Cloud infrastructure, with SAN and NAS systems
·         Virtual environment experience with VMware, software, and appliances
·         Candidate should be a fast learner with very strong analysis and problem-solving skills Ability to carry tasks through to completion with only general technical direction
·         Experience working in a team environment
·         Good communications skills
·         Microsoft Visual Studio, Eclipse, gcc, gdb, ClearCase, ClearQuest experience a plus
·         HLA experience a plus           

DOD ACTIVE SECRET CLERANCE REQUIRED 
",NA,Telecommunications,"Arlington Downs RoadArlington, TX 76011",$50.00 - $70.00 /Hour,ML Engineer
119,Engineering,Glocomms,"
Job Overview/Company Summary:An emerging Advertising-Technology startup backed by Fox is seeking a Senior Data Scientist to drive the organization to new heights.Are you passionate about working with a next-generation digital ad-tech frim that powers engagement advertising for some of the world's top brands? Do you want to work with a company that is creating the commercial for the on-demand and interactive age, and a market that properly values true consumer attention? Then this may be the opportunity for you!What you'll be doing - Build machine learning and statistical models to address business needs such a campaign optimization, inventory forecasting, and risk analysis - Perform data mining and feature engineering - Participates as part of the data science team in ad hoc data science, research, and modeling The Senior Data Scientist should have the qualifications below to be successful... - Computer Science, Electrical Engineering, or Optimization major. - Masters degree, Ph.D. preferred - Proficient with Python or Scala. - Algorithms wise, GBN is a huge plus. Preferred experience includes Recommendation System Algorithms, such as Netflix type recommendation algorithm, Reinforcement Learning, Recursive Neural Networks for time series modeling (but not NN for image/video processing or NLP).  - Experience with a variety of Machine Learning techniques (Boosting trees, neural networks, or support vector machines, scikit-learn, spark MLlib, tensorflow) - Must have experience with Scikit-learnApply now if you like: - A Thriving start-up environment with over $20,000,000 worth of funding - Unlimited PTO - Exceptional Health/Vision/Dental Coverage - Free Lunch & Snacks - Gym Membership Interviews are ongoing and this is an urgent hire. Submit your application today to have the best chances of being considered for this exciting new opportunity!

Computer Science, Electrical Engineering, or Optimization major.Masters degree, Ph.D. preferredProficient with Python or Scala.Algorithms wise, GBN is a huge plus. Preferred experience includes Recommendation System Algorithms, such as Netflix type recommendation algorithm, Reinforcement Learning, Recursive Neural Networks for time series modeling (but not NN for image/video processing or NLP). Experience with a variety of Machine Learning techniques (Boosting trees, neural networks, or support vector machines, scikit-learn, spark MLlib, tensorflow)Must have experience with Scikit-learn
",NA,Telecommunications,"Los Angeles, CA","$180,000.00 - $200,000.00 /Year",ML Engineer
120,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 01070-0010357353Classification: Software EngineerCompensation: $31.66 to $36.66 per hour

Create MS SQL Server procedures and batch jobs to extract, transform and load data Maintain and support daily data refresh procedures Develop and test reports and data extracts using MS SQL Server 2008 Ensure high quality deliverables with thorough testing of reports, queries and procedures Adhere to development standards and software change management procedures Assist with proposing new reports to meet business needs SSRS - SQL Server Reporting Services MySQL, T-SQL - Transact-SQL Interested and qualified applicants please e-mail resume to [Click Here to Email Your Resumé]Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",65 years,"Computer Hardware, Computer Software","Fort Myers, FL 33908",$31.66 - $36.66 /Hour,ML Engineer
121,Information Technology,Top Pharmaceutical Company,"
Tableau Developer - Research & Analytics
Description

Lead and manage market research projects that will facilitate evidence based decision making on marketing strategies for in-line and new products within the company.
Collaborate extensively with each US species business unit and their regional marketing personnel to effectively plan, budget and prioritize initiatives to support organizational strategy and direction
Independently design and conduct high quality primary marketing research, ensuring timely and effective completion with strong project management skills
Conduct market research studies to optimize and improve product concept, pricing, positioning and all marketing elements. Assess and evaluate new opportunities through primary and secondary market research analyses
Continuously advance knowledge of marketing research techniques and services through periodic meetings with research vendors and participation in marketing research training seminars
Expand understanding of the relevant markets, customers, end-users/consumers, competitors, and the changing environment
Proactive communication of strategic insights, market and competitive intelligence and market events

POSITION RESPONSIBILITIES

Organizing qualitative and quantitative market research for current and new products
Co-ordinate, collaborate and work closely with species leadership and subsequent teams
In-line brand support for Companion Animal and/or Livestock (e.g., Cattle & Swine)
Supervise/Conduct internal surveys using survey tools
Develop insights to understand the unmet need and clarify the value proposition of the product to key customer segments
Organize meetings with opinion leaders, practitioners and other related groups to lay groundwork for better positioning for the new product as needed
Provide insights and secondary data analysis for valuations to support the strategic plans and product P&L, such as modeling different forecast scenarios to optimize launch execution



EDUCATION AND EXPERIENCE

Demonstrated leadership experience in Market Research, strategic analytics, and synthesis of insights into actionable strategies to include:
Experience in strategic analytics including Secondary and Industry data analysis with expertise in Market Research and Competitive Intelligence.
Ability to analyze complex data, extract business relevant information and communicate findings effectively throughout all levels of the organization.
Required: 5+ years of experience to include a combination of Market Research, Business Development, New Product Marketing, Lifecycle Management or Strategy Consultant experience
Required: Animal Health care industry experience across multiple species - Companion Animal, Swine, Cattle or Poultry
BS required. Advanced degree in relevant business area or MBA preferred
Business travel of 10-20% is expected

TECHNICAL SKILLS REQUIREMENTS
Demonstrated competency in MS Excel, PowerPoint, Word and Outlook programs
Job Type: Contract
",5+ years,Pharmaceutical,"Florham Park, NJ","$60,000.00 - $65,000.00 /Year",ML Engineer
122,Engineering,Career Transitions LLC,"
Solutions/ Application Engineer Our client located in Michigan City, IN has been rapidly growing and has almost doubled in size over the past 5 years. To support this record growth they are looking to expand their Applications Engineering team by adding a dynamic Solutions Engineer with the product knowledge and interpersonal skills to interface with key internal and external stake holders. Top reasons to work for us?  Emerging industry leader in their space with almost 100% growth in revenue over the past 5 years Innovative organization with real opportunity for advancement where your impact will be noticed from the C-level down. Excellent compensation and benefits.  This position is responsible for delivering the following:   Responds to internal and approved external customer inquiries related to product pricing and delivery. Assists in selection of the best product to meet the customer’s needs. Provides first line technical support and documentation to internal and approved external customers for products and applications. Provides project management on orders requiring special handling. Works with appropriate internal departments and suppliers to create price quote for non-standard products where list price is not readily available. Assures profitability and process ability of all assigned projects and orders. Documents all pertinent customer information through the CRM system. Leads and participates in departmental and inter-departmental continuous improvement efforts. Monitors product competitiveness on an ongoing basis and reports any trends or issues.  What you need to be successful in this role:  Degree in Mechanical or Industrial Engineering or other technical degree required; equivalent experience may sufficient. 3-5 years’ experience in a Solutions Support, Engineering or Sales Engineering function preferably in the compressor/pump industry.
 Strong mechanical ability, knowledge of pumps, pumping systems, system calculations, and life cycle costs Requires high level of interaction among peers and others. Capable of communicating to a technical or non-technical audience Knowledge of Machine Design relative to shafts couplings, bearings, and lubrication Knowledge of various industry standards (HI, ANSI, ISO, etc.) for pumps Strong electromechanical skills with understanding of motors, starters and VFDs Proficiency in ERP systems, Microsoft Office programs 
",5 years,Manufacturing,"Michigan City, IN","$90,000.00 - $100,000.00 /Year",ML Engineer
123,Information Technology,AIC (part of ACS Group),"
VBA/VB Scripting Developer 
 
Experienced Microsoft Excel / Microsoft Access custom software VBA developer with the skills necessary to build advanced custom business applications in VBA using the power of Excel and MS Access. Looking for EXCEL gurus who can do Pivot Tables – Then on the VBA side, someone who can create functions buttons in Visual Basic and code those buttons over an EXCEL spreadsheet.  
 
Solid Visual Basic skills – VBA, EXCEL, and/or VB 6.0. Advanced VBA Developer qualifications include:   
·         Advanced functions in Excel including pivot tables, indirect, index, Vlookups, and macros.
·         Strong VB scripting experience within Excel.
·         Create function buttons in VB and code in spreadsheet.

Ability to import/export txt, Excel and/or Word files into an application 
Macro programs using Visual Basic for Applications (VBA) 
Strong, demonstrable VBA/VBScript skills
3+ Year(s) experience in MS Office Applications using VBA
2+ Year(s) experience using Pivot Tables, and Pivot Charts
1+ Year(s) building charts in Excel with a strong VBA bias
1+ Year(s) experience using PowerPivot


VBA/VB Scripting Developer 
 
Experienced Microsoft Excel / Microsoft Access custom software VBA developer with the skills necessary to build advanced custom business applications in VBA using the power of Excel and MS Access. Looking for EXCEL gurus who can do Pivot Tables – Then on the VBA side, someone who can create functions buttons in Visual Basic and code those buttons over an EXCEL spreadsheet.  
 
Solid Visual Basic skills – VBA, EXCEL, and/or VB 6.0. Advanced VBA Developer qualifications include:   
·         Advanced functions in Excel including pivot tables, indirect, index, Vlookups, and macros.
·         Strong VB scripting experience within Excel.
·         Create function buttons in VB and code in spreadsheet.

Ability to import/export txt, Excel and/or Word files into an application 
Macro programs using Visual Basic for Applications (VBA) 
Strong, demonstrable VBA/VBScript skills
3+ Year(s) experience in MS Office Applications using VBA
2+ Year(s) experience using Pivot Tables, and Pivot Charts
1+ Year(s) building charts in Excel with a strong VBA bias
1+ Year(s) experience using PowerPivot

",3+ Year,Computer Software,"Saint Charles, MO","$60,000.00 - $95,000.00 /Year",ML Engineer
124,"Engineering, Telecommunications",Experis,"
DEEP LEARNING / COMPUTER VISION ENGINEERRequired Skills:  5+ years work experience in Data Science, Machine Learning, Deep Learning, and/or Artificial Intelligence techniques.  Significant, demonstrable experience with state-of-the-art, real-time Object Detection techniques, classification performance metrics, and training set design, augmentation, and validation.  Strong written and verbal communication skills.  Strong experience with python, C++, and OpenCV required.  Experience with the specification of various types neural net architectures in TensorFlow and/or Caffe required.  Experience with Keras, NumPy, and SciPy highly desirable.   Required Education:  M.S. in Computer Science, Physics, Electrical Engineering, or Math. Ph.D. preferred.Experis is an Equal Opportunity Employer (EOE/AA)
",5+ years,Telecommunications,"1231 Greenway DriveIrving, TX 75038",NA,ML Engineer
125,Information Technology,Tech Providers Inc,"
Job Title: Full Stack .Net Developer
Location: Sandy UT
Job Type: Long term Contract basis
Experience: 12-15+ years
 
Mandatory Skills: .net, C#, front end- HTML, CSS, Angular/React JS.

Job Description:
Our Engineering Team:
Our Software Engineers are passionate influencers who have built a this company software platform for auto dealers and are thinkers with the tenacity to take on the biggest challenges in our industry.
We weave collaboration and support into the fabric of everything we do. Hackathons 2-3 times per year offer the opportunity to network and spark innovation.
You'll be immersed in an environment that nurtures individual talents, cultivates team work and dynamics and provides multiple opportunities for creative problem-solving.

Job Overview:
Using your expertise in Microsoft.Net and Cloud technologies, you will help craft enterprise applications for our Dealer Management Solutions group.
In your role within an Agile Team, you will analyze and resolve complex challenges associated with application systems.
Our team members collaborate, and learn from each other to continually improve our practice of software engineering. We forge an environment of mentorship to shape our culture.

Technologies We Use:
.NET Core/Framework, Angular/ React JS, REST, Microservices, AWS (Elastic Beanstalk, Aurora, DynamoDB, etc.), Git, DB2

Responsibilities:
Produces high-quality technical design and code for the most complex projects.
Work with architecture to define best practices and standards, investigating new technology options and can articulate differences to others.
Leads project implementations
Embraces quality using test driven development
Builds toward an intermediate level knowledge of the business domain
Demonstrates new technology and ideas to other team members
Consistently exhibits a positive attitude and desire to help the team to succeed

What We Look For:
Bachelor's Degree; preferably Computer Science major
Minimum 3 year of experience writing SQL backed applications
Minimum 5 years of experience writing C#
Minimum 3 years of web development experience using JavaScript, HTML, CSS and React JS
Solid understanding of web technology and experience using or creating web services
Experience working in an environment that requires coordination of efforts between the Engineering, Quality Assurance, Infrastructure, and Product Management
Result-oriented ability to respond to a changing business environment
Proficient understanding of version control systems

Requirements: 
Ability to write SQL scripts and understand entity relationships
Skilled in C# and ASP.NET
Deep understanding of web technology and experience using or inventing web services
Demonstrated competency in HTML, CSS, and JavaScript
Experience working in collaboration with Engineering, Quality Assurance, Infrastructure, and Product Management
Result-oriented ability to respond to a changing business environment
Proficient understanding of version control systems
",15+ years,Automotive - Motor Vehicles - Parts,"Sandy, UT",$70.00 - $80.00 /Hour,ML Engineer
126,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 03720-0010364146Classification: WebmasterCompensation: $25.00 to $35.00 per hourOur client in Bethlehem, PA is looking for a candidate to design, develop, and maintain software from concept to completion. The ideal person will have experience with Java, RESTful and socket-based web services, Postgre SQL, and various other technologies. Qualifications: - Bachelor's degree in Computer Science or closely related field - Experience designing and implementing software in Java and client-side browser technologies - Familiarity with common programming paradigms and design patterns, such as Object-Oriented Programming, Model-View-Controller and Asynchronous programming - Customer-focused, with ability to work in a small team environment or independently Beneficial Qualifications: - Familiarity with web services - Experience using a version control systems and build management tools - Familiarity with standard Linux OS and administrative tools For immediate consideration, please send resumes to [Click Here to Email Your Resumé].

Java, Microsoft SQL Server, HTML - HyperText Markup Language, SQL - Structured Query Language, Oracle, CSS - Cascade Styling Sheets For immediate consideration, please send resumes to [Click Here to Email Your Resumé].Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",65 years,"Computer Hardware, Computer Software","Bethlehem, PA 18015",$25.00 - $35.00 /Hour,ML Engineer
127,Information Technology,Career Evolutions,"
Career Evolutions is searching for a Data Engineer to join a fast-growing, profitable, high-tech company based in Scottsdale, AZ. Full-time, direct hire opportunity with compensation up to $95K.

If you’re looking to join a profitable, entrepreneurial organization where you’ll work with passionate and energetic owners and employees working together towards a common goal of building world class solutions for their customers, then this is the perfect opportunity for you!

SUMMARY
You have great problem solving and communication skills and is comfortable with fast paced design, development and deployment in an agile environment. You will work extensively on data integration and reporting projects and will recommend solutions for and also develop clients’ data analysis solutions from the ground up. You are self-directed and comfortable supporting the data needs of multiple teams, systems and products. You are excited by the prospects of optimizing or even re-designing the company’s data architecture to support the next generation of products and data initiatives.

RESPONSIBILITIES•    Study system flow, data usage and user workflows to develop solutions for both internal and external customers•    Gather and process raw data at scale, including writing scripts, calling APIs, writing SQL queries, etc.•    Work with software engineers to integrate innovations and solutions into production systems•    Process unstructured data into a form suitable for analysis – and also perform the analysis•    Use existing and available customer data to develop predictive/decision assistive customer reports•    Working on fast iteration cycles and tight deadlines using an agile/scrum methodology•    Support business decisions with ad hoc analysis

REQUIREMENTS•    BS CS, MIS, CIS, or equivalent combination of education and related experience•    Solid foundation in statistics, mathematics, and quantitative analysis•    3+ years T-SQL, Data Engineering, Data Science•    Experience with data warehousing, data analysis, and business intelligence applications•    Familiarity with R, Hadoop, Spark, Splunk, and other big-data related languages/technologies•    Exceptional problem solving & debugging skills•    Self-starting/directing – able to take a project idea and run with it from concept to completion•    Experience in cross platform application development and integration•    Experience working with datasets that exceed 500 million rows•    Strong analytical and documentation skills

Founded in 2008, Career Evolutions is a leading Executive Search Firm based in Scottsdale, Arizona. Career Evolutions provides products and services to identify top talent, develop employees, and maximize human capital to enhance the bottom line. For more info, please visit www.careerevolutions.net, check out our Current Opportunities, and contact us via phone 480.626.5253

• 3+ years T-SQL, Data Engineering, Data Science
• Experience with data warehousing, data analysis, and business intelligence applications
• Familiarity with R, Hadoop, Spark, Splunk, and other big-data related languages/technologies
",3+ years,Computer Software,"Phoenix, AZ","$75,000.00 - $95,000.00 /Year",ML Engineer
128,Information Technology,NA,"
Angular Developer
 
One of Charlottes leading clients is actively in need for a UI focused Angular 4/5 Developer to provide in-depth C# and Angular 4/5 coding and development on internal applications. This Angular Developer position will be 80% UI Development in Angular 4/5 and 20% backend development with C#.
 
Additionally, this Angular Developer must have recent project experience with Angular 4, preferably Angular 5. Also, the custom application has C# based RESTful and Windows Services integrating with the backend. 
 
We are not able to work with 3rd party companies, we are not able to offer Visa sponsorship for this role.
 


Requirements

Experience using Angular 4/5
Experienced with C# RESTful Services and C# Windows Services
ASP.NET
Strong UI

 
To be considered for this position send your updated Word resume to [Click Here to Email Your Resumé]

",NA,Energy - Utilities - Gas - Electric,"201 South Tryon StreetCharlotte, NC 28202","$110,000.00 - $120,000.00 /Year",ML Engineer
129,Telecommunications,Fahrenheit IT,"
Are you ready to join us at the beginning of something big!  Teku is a startup looking to disrupt the industry with top talent to help drive complex ITOA solutions for our customers.  We’re looking for entrepners with ambition, hungry to learn and excited about technology… We can teach you the tools and tech (and we will) but you need to want it, the ultimate rewards (career, knowledge and compensation) will all follow. As technical consultant, your focus technologies will be Splunk and various ITOA platforms, cloud platforms (mostly AWS), but we encourage exploration into new and disruptive tech, so you’re probably never going to stop learning. You’ll need to travel a bit, our customers are located across America (if you want to international, I’m sure we can accommodate too as we’re expanding into Australia), so please be prepared for the adventure that involves (don’t worry, we’ll make sure you have time to enjoy the places you visit too!). Role:    Build and maintain anything from basic deployments (standalone nodes) to highly complex deployments of Splunk and other ITOA platforms, working closely with customers to identify requirements, build to their needs and resolve their problems if they arise. Understand how to use technology to solve business problems – the platforms we’re building are all about enabling the business to become more successful! Grow through mentorship – our goal is to enable you to advance your career in whatever direction you want, which is why we need to the best talent with the most ambition. Balance – we work hard when we need to, but we also have fun.  Life is all about balance and moderation, when you have the ability, you set your own hours,   Preferred:  Several years systems administration experience at the enterprise level – must be comfortable on the command line Understanding of common enterprise applications NOC or infrastructure help desk type monitoring background Linux servers including support and troubleshooting Familiarity with cloud environments Installation, configuration, troubleshooting, and supporting software applications Enterprise systems solutions for monitoring, log management, and configuration management Experience in Linux server environments Application, web, database, virtualization, storage, load balancers, and firewall experience Working knowledge or recent experience with scripting languages (bash), application development (java, python, .NET), databases and analytical tools.  
",NA,Security,"Irvine, CA 92602","$90,000.00 /Year",ML Engineer
130,Information Technology,The Select Group,"
SENIOR CLOUD DEVOPS ENGINEER/SITE RELIABILITY ENGINEER - REMOTE Our client is seeking a Sr. Cloud DevOps Engineer to join their team. This senior technical leader role requires a person with a background in software development with a mix of operations. This candidate must have experience building, shipping and operating at least one software-as-a-service (SaaS) product using at least one major cloud technology. The ideal candidate would have done several such products using several cloud technologies (VM's/containers/cloud services) on several different clouds (AWS/Rackspace/Azure). SENIOR CLOUD DEVOPS ENGINEER/SITE RELIABILITY ENGINEER REQUIREMENTS:


Extensive expereince with Kubernetes


7+ years' experience building complex API-driven systems - most of that in a cloud environmens

Strong experience with Docker and Ansible, exposure to automation tooling (chef/puppet/salt/etc)



Very strong understanding of cloud technologies - has deployed more than one solution on the cloud



Strong understanding of networking and complex networked software systems Significant experience with cloud technologies and DevOps approaches to modern software delivery



Experienced with modern cloud-based software tools and approaches (Git, CI/CD, automated testing)


SENIOR CLOUD DEVOPS ENGINEER/SITE RELIABILITY ENGINEER RESPONSIBILITIES:


This role will guide the development, deployment and operation of core cloud technology used by major Service Provider (SP) and Enterprise customers all over the world 



The product being delivered is both a platform and a service 



The emphasis of this role is to both do hands-on implementation and to influence and guide the platform development to be highly operable and efficient - for both development of new features and core operations 



This can only be accomplished by a candidate with substantial real-world experience actually building, deploying and operating distributed systems using cloud technologies


About The Select Group:We are TSG - a fast-growing technical services firm serving the U.S. and Canada. We open doors to diversified prospective employers who respect and value your ambitions, your pursuit of a meaningful career, and your particular skill-set. We offer interview guidance, an impressive referral program, and partner with you to find work that drives you. Learn more about us in our company overview video, or visit us at http://www.selectgroup.com. Sign up to receive weekly job alerts in your inbox by joining the TSG Talent Network.We have the privilege of impacting lives, so let us impact yours.The Select Group provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability, genetic information, marital status, amnesty or status as a covered veteran in accordance with applicable federal, state, and local laws.
",7+ years,Other Great Industries,"Raleigh, NC","$27,615.00 - $28,615.00 /Year",ML Engineer
131,"Information Technology, Engineering, Professional Services",CyberCoders,"
This position is open as of 4/22/2018.DevOps Engineer-ContractIf you are a DevOps Engineer with experience, please read on!Driven by a passion to help patients, our company partners with clinicians to develop innovative technologies in the areas of structural heart disease and critical care monitoring that enable them to save and enhance lives. The project you'd be working on is an innovative Health IT application.What You Will Be DoingThis person will be responsible for several key activities that are critical to our programs success including:•Developing scripts and REGEX patterns required for extraction of required data from hospital feeds•Administration of all Azure based cloud infrastructure•Development of scripts for deployment of new hospital customers to our cloud infrastructure•Monitoring of system performance•Management of technical aspects of IT security•Support of development infrastructure•Development of custom SQL queries to troubleshoot customer issues and monitor field performance•Development of custom dashboards in PowerBi to monitor system performance•Hands on support of technical aspects of implementation of Single Sign On with hospital customer•Hands on support of the technical aspect of establishing a data connection with our customer hospitalsWhat You Need for this PositionRequired Qualifications:•Reliable self-starter capable of working with a high degree of autonomy•Ability to communicate in a highly collaborative team environment consisting of technical (engineers/developers) and non-technical personnel (project managers/business leaders)•5+ years experience in SQL•5+ years experience in Azure•5+ years experience in PowerShell•5+ years experience with Azure SQL database•5+ years experience with Active Directory and other single sign on technologies•1+ years experience with REGEX•1+ years experience with XML, XPATH, XLST•1+ years experience with Visual Studio and it's use in automated build environments•Experience with Git in a team development environment•Must have a B.S. degree or higherOther Qualifications:•Demonstrated critical thinking and problem-solving abilities•Experience working in an Agile development environment•Experience working in a continuous integration environment•Experience developing HIPAA compliant healthcare applications•Thrives in a fast-paced and dynamic work environment•Possesses strong organizational skills and attention to detail•Manages multiple tasks through effective prioritization•Intellectually curious and creative thinkerSo, if you are a Senior DevOps Engineer with experience, please apply today!Required SkillsDevOps Engineering, SQL, Azure, PowerShell, Active Directory, Agile, Visual StudioIf you are a good fit for the DevOps Engineer-Contract position, and have a background that includes:DevOps Engineering, SQL, Azure, PowerShell, Active Directory, Agile, Visual Studio and you are interested in working the following job types:Information Technology, Engineering, Professional ServicesWithin the following industries:Healthcare - Health ServicesOur privacy policy: Your resume and information will be kept completely confidential.Looking forward to receiving your resume through our website and going over the job in more detail with you! CyberCoders, Inc is proud to be an Equal Opportunity Employer  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.  Your Right to Work – In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire.

DevOps Engineering, SQL, Azure, PowerShell, Active Directory, Agile, Visual Studio
",5+ years,Healthcare - Health Services,"Irvine, CA 92602",$50.00 - $60.00 /Hour,ML Engineer
