,category,company,details,experience,industry,location,salary,title
126,Information Technology,Computer Resource Solutions,"
Data Analyst – Banking, Financial or Insurance
 I am seeking an data analytics professional with work experience in Banking, Financial or Insurance area in developing and evaluating business rules and strategies using advanced statistical techniques. The Fraud Strategy group analyzes vast amounts of account behavior and transactional data to develop and improve processes, models, and rules to manage fraud losses while balancing customer experience. These efforts are constantly monitored and adjusted, and combined with advanced analytics in order to address continuously changing fraud behaviors domestically and internationally.
Skills:
Candidate is expected to have a strong analytical background and a proven track record of utilizing advanced analytics (such as logistic regression and decision tree analysis) and machine learning techniques in solving business problems. Experience in fraud prevention/detection strategy is a plus.
·         Minimum 3 years of work experience in analytics/strategy roles preferably in credit card space or overall payments / financial services industry
·         Extensive SAS and SQL programming skills, preferably in multiple environments.
·         R Studio / programming
·         Agile methodologies - Scrum
·         Basic understanding of card transaction processing infrastructure and fraud prevention strategies
·         Results oriented with energy, drive, commitment, and resilience to excel in a collaborative and open business environment.
·         Excellent communication (oral and written), presentation, interpersonal, and organizational skills
·         Evidence of successfully leading, inspiring and empowering a team of analysts.
B.S. degree in Statistics, Mathematics, Operation Research, Economics, Engineering or a related quantitative field.


Responsibilities:
·         Assess trends, propose hypotheses and analyze data to detect constantly evolving fraud patterns.
·         Develop, implement, monitor and refine best-in-class fraud detection strategies that leverage historical data, customer usage profile and real time transactional data. Use standard analytic methods such as decision trees to analyze and improve fraud performance. Take ownership of fraud prevention strategies and manage fraud losses in assigned area of responsibility
·         Develop/run effective performance tracking mechanisms to ensure that strategies are performing as expected; and incorporate the learnings to improve strategies in a timely manner.
·         Provide support on ad-hoc analytical & strategic projects that aim to enhance the capabilities of the larger group
·         Prepare and present analytic results and new strategic processes in professional and informative way to management.
·         Define test cases, perform UAT on fraud too
",3 years,Banking - Financial Services,"Deerfield, IL",NA,Data Analyst
127,"Research, Information Technology",Apex Systems,"


Work Location: Chicago Illinois USA 60666

Description: Data Collection Analyst

The primary responsibilities of this position will be to conduct detailed time and motion studies of certain operational processes at United Airports over the course of several months. This will entail identifying, monitoring, and recording task times across a variety of locations, aircraft types, operational situations, and shifts/days of week. A successful candidate should be knowledgeable and experienced in the discipline of recording task observations. They should be a good communicator, detail-oriented, and good at time management. An ideal candidate would be someone with enterprise level data collection and/or data analysis experience, or a recent college grad with internship experience.

Requirements:• 2-5 years in a data analyst or similar role• Experience with data collection/analysis and information gathering• Proficient with Excel• Ability to understand and distinguish between different elements of a business process• Ability to remain focused and cognizant of which stage of an observed process is active• Familiarity with process maps, flow charts, and SOPs• Flexibility to travel

Preferred skills:• Familiarity with SAS JMP, Tableau, Matlab, Visio, or other statistical software or process mapping software• Experience constructing process maps and flow charts• Technical writing experience• Ability to read/write SQL• Airline Industry experience• Ability to distinguish between value add vs non-value add business process elements
•*ADDITIONAL NOTES FROM THE HIRING MANAGER**• Goal is to refresh the understanding of data surrounding the time it takes gate agents at airports to complete tasks regarding handling flights from inside the gate house (meeting arrivals, starting the boarding process, clearing standbys, etc.) - anything having to do with getting passengers on planes - and analytical team will use information to build a new staffing standard that will determine how long a gate agent will be needed and how many are needed per flight• Position entails a lot of standing, sitting, observation, and documentation• Candidate is not expected to draw conclusions or analyze data, although any insight they provide is welcome if they notice any trends• Must be attentive and detail-oriented with a solid understanding of processes and process improvement• Six Sigma Certification is a plus - Green Belt or Black Belt
•*Please note the potential irregularity of the work schedule based on operational needs. A large range of data will need to be captured, so please ensure your candidate is flexible to work AM, PM, weekends, etc. and days off will change.**


Pre-Identified Candidate/Extension: No


If yes, Enter Name of Applicant: (No Value)


Tasks to be Performed: 


Skillset Details: 


Skill Level: Junior Level (less than 5 yrs exp.)









EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at [Click Here to Email Your Resumé] or 844-463-6178.



",2-5 years,Other Great Industries,"Chicago, IL",NA,Data Analyst
128,"Engineering, Information Technology, Design",Robert Half Technology,"
Ref ID: 04160-9501191235Classification: Database AnalystCompensation: DOERobert Half's healthcare client located in North Austin is urgently looking for a Data Analyst III to join their team. As their new Data Analyst III you will be responsible for supporting business initiatives through data analysis and coordinating various departments. The ideal candidate will have a broad background in not only Data Analyst but also in Business Analyst. Please submit resumes to [Click Here to Email Your Resumé] or call 512.477.3389 and ask for Derek for immediate consideration!

- 3+ years of statistical analysis or data analysis experience or 2-4 years of HEDIS data analysis experience including measurement and rates impacted. - 2+ years of statistical analysis or 2+ years of related IT experience, including data warehouse, coding or ETL experience. - Basic knowledge of Business Intelligence Tools, SQL, Teradata, and Microsoft Applications, including Excel and Access. - Healthcare experience preferred but not required. - Knowledge of Enterprise Reporting and Analysis tools, SQL (SSIS and SSRS), and Microsoft Office applications, including Excel and Access. - Experience managing projects or heavy involvement in project implementation. - Encounters experience preferred. - Assist with training and mentoring other Data Analysts.Technology doesn't change the world. People do.As a technology staffing firm, we can't think of a more fitting mantra. We're extreme believers in technology and the incredible things it can do. But we know that behind every smart piece of software, every powerful processor, and every brilliant line of code is an even more brilliant person. Leader among IT staffing agenciesThe intersection of technology and people  it's where we live. Backed by more than 65 years of experience, Robert Half Technology is a leader among IT staffing agencies. Whether you're looking to hire experienced technology talent or find the best technology jobs, we are your IT expert to call. We understand not only the art of matching people, but also the science of technology. We use a proprietary matching tool that helps our staffing professionals connect just the right person to just the right job. And our network of industry connections and strategic partners remains unmatched.Apply for this job now or contact our branch office at 888.674.2094 to learn more about this position.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Technology. An Equal Opportunity Employer M/F/Disability/Veterans.By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",3+ years,"Computer Hardware, Computer Software","Austin, TX 78751",NA,Data Analyst
129,"Research, Information Technology",The Judge Group,"
Our client is currently seeking a Tableau Data Analyst for a contract to hire role in Lewisville, TX.  YOu must be on the judge group W2 to be considered, no sponsorship available.    Business Intelligence / Data Visualization AnalystAs a Business Intelligence / Data Visualization Analyst, this is an opportunity to support the business in the creation of metrics and reporting to deliver on KPIs while driving process improvement and innovation to ensure we deliver meaningful insights to the leadership. This Analyst will serve as liaison between Data Provisioning and various business units to coordinate the onboarding of data and the creation of Analytical solutions. Must have strong database query/analysis skills. Will work with the business source teams to analyze business requirements and review/produce specifications for any new/change to Dashboards. Responsibilities: •Develop complex interactive/dynamic dashboards with tools like Tableau. •Solicit business requirements from internal and external customer stakeholders. •Understand business requirements very clearly then translate and use complex data sources that need to be blended and joined to delivery efficient and quality dashboards. •Be involved in all aspects of the dashboard development life cycle, from the initial kickoff through the requirements analysis, design and implementation. •Able to build and reuse template/components/web services across multiple dashboards. •Develop connected dashboards using web services. •Mentor internal development team and promote self-service analytics opportunities. •Conduct demos to internal and external stakeholders. •Responsible for maintaining consistency across multiple dashboards. •Responsible for optimizing user experience.  Requirements: •2+ years data visualization tool experience-REQUIRED Tableau Desktop Certification a plus •Ability to work on complex SQL queries and SQL Management Studio along Knowledge of Business Intelligence tools including but not limited to Excel, Tableau, Alteryx, Cognos, SSRS, etc. •Current experience with major industries in building line of business Dashboards. •College degree, or specialized training or equivalent work experience •Ability to work well independently and within a team •Attention to detail and ability to assimilate fragmented facts into a detailed problem statement •Ability to learn new tools and systems quickly •Excellent communication skills - both written and verbal •Excellent analytical, problem solving and time management skills •Proactive in learning the business processes, data flows, and systems functionality in order to support the technical team and provide guidance/advice to business partners

",2+ years,Other Great Industries,"Lewisville, TX",NA,Data Analyst
130,Finance,Kforce Finance and Accounting,"
RESPONSIBILITIES:Kforce has a client in search of a Junior Data Analyst in Philadelphia, Pennsylvania (PA).Summary:This large company is looking for a Data Analyst to with advanced Excel abilities to move around large volumes of data. The client is open to entry level candidates with internship experience or someone with a few years of experience.

REQUIREMENTS:
 Experience with advanced Excel - Pivot Tables, V-Lookups
 Ability to ensure data integrity and handle data analysis

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",NA,Food,"Philadelphia, PA 19102",NA,Data Analyst
131,Health Care,Collabera,"
Job Title: Data Analyst
Location: Long Beach, CA
Duration: 6 months + Extn
 
Job description:
 
Job Summary
·         The Business Ops/Data Analyst provides expertise in the process of screening, framing and modeling business requirements and ideas for process enhancements, process improvements, and/ or cost savings.
·         Determines best practices and makes recommendations on improving current practices and processes. Responsible for organizing and documenting requirements into Business Requirements Documents (BRDs) and Report Requirements Designs (RRDs).
·         Develops recommendations to solve problems and issues related to business operations.
·         Business Ops team is seeking an experienced Data analyst to join our team of qualified, diverse individuals.
·         This is an excellent opportunity for an experienced professional to work with cross functional teams of business domain experts, software developers, data architects, solution analysts, testers, and trainers.
 
Required Experience:
·         Minimum 3 yrs of current and hands-on experience with ETL design, development & performance tuning.
·         Minimum 3 yrs of Operational analysis, Reporting, SQL.
·         6+ years’ experience with increasing responsibilities as a business analyst with experience leading teams a plus
·         4+ years’ experience with health care payer organizations and particularly business operations
 
Preferred Experience:
·         4+ years of managed care experience
·         2+ years Medicaid/Medicare/Exchanges experience
·         2+ years exposure to health plan operations including member enrollment, billing, reconciliation, and issues resolution a plus
·         2+ years compliance reporting – gathering requirements and building specifications for compliance reporting (e.g., State Departments of Health, MMP and/or CMS).
 

Submit your resume on this position by clicking Apply button on this page or call Namrata (Namy) Rani @ 925-249-7510. You can also email:[Click Here to Email Your Resumé] or [Click Here to Email Your Resumé] or[Click Here to Email Your Resumé] or [Click Here to Email Your Resumé]  to discuss details about this position
",6+ years,Healthcare - Health Services,"Long Beach, CA",NA,Data Analyst
132,"Research, Information Technology","Group O, Inc.","
Overview
Group O has an immediate need for a Data Analyst to join its growing team. This position is primarily responsible for processing and analyzing large volumes of data.

Responsibilities


Writing SQL queries in a Teradata environment.
Utilization of Advanced Techniques in Excel (including pivot tables, graphing and mechanization).
Utilization of MS Access including data import/export, query building, information extraction, and mechanization.
Collecting, analyzing and reporting on various internal and external metrics and processes.
Performing data mining.
Developing and implementing solutions to gather, process and present required reports


Qualifications


Expert knowledge of complex databases: i.e., Teradata database with thousands of data tables and views accessing customers, products, orders, etc.
Expert knowledge of Excel Graphs, Charts, Pivot Tables, Macros etc.
Expert knowledge of Power Point, insert charts, tables etc.
Must be able to multitask efficiently and progressively. 
Excellent verbal and written communication skills; ability to communicate information to a variety of groups at different levels. 
Education:Bachelor’s Degree
",NA,"Consulting, Packaging, Sales - Marketing","San Antonio, TX",NA,Data Analyst
133,"Accounting, Finance",Robert Half Finance & Accounting,"
Ref ID: 02310-0010402372Classification: Research AnalystCompensation: $70,000.00 to $95,000.00 per yearOur client, an established financial services firm, is looking for a Sr Data Analyst to join their firm. This role will design, develop and execute data migration plans and activities including extracting, validating and loading large data tables into a Microsoft SQL server database. You will develop complex queries, conduct data analysis on new and existing data sources and provide recommendations to improve data quality and related efficiencies. This role requires a Bachelors Degree and 3-5 year's experience as a Data Analyst role specifically using SQL. If you are interested in the position, please send your resume to John Mantz at [Click Here to Email Your Resumé]

MS SQL ServerRobert Half Finance & Accounting, the world's leader in specialized financial staffing, provides exciting full-time opportunities in the areas of accounting, bookkeeping, finance, audit, taxation and more. We pioneered the professional staffing industry, and we've been successfully matching professionals with employers since 1948. Our proven proprietary processes, along with our relationships in 325 locations worldwide, allow us to provide you unparalleled access to exciting career opportunities. But don't take our word for it. Our company has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998, and 9 out of 10 of our customers would recommend our service to a colleague.Apply for this job now or contact our nearest office at 844.539.2523 for additional information.All applicants applying for U.S. job openings must be authorized to work in the United States. All applicants applying for Canadian job openings must be authorized to work in Canada.© 2018 Robert Half Finance & Accounting. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",3-5 year,"Accounting - Finance, Banking - Financial Services","Minneapolis, MN 55402","$70,000.00 - $95,000.00 /Year",Data Analyst
134,Skilled Labor - Trades,Pharmavite® LLC,"
We currently are seeking a dynamic, strategic, and innovative Corporate Information Technology Data Analyst This key position will be based in our corporate offices located in Northridge, CA (So. CA).
For more than 45 years, Pharmavite has been a trusted leader in the wellness industry, recognized for providing quality vitamins, minerals and supplements under our Nature Made® brand name.
Who We Are: Our mission is People creating new products for better health worldwide.
What We Do: Our vision is inspiring the healthiest you through more complete nutrition... Wherever you are in life.
As a member of the Pharmavite team, employees enjoy competitive salaries and an exceptional benefits package which includes medical, dental, vision, 401K, life insurance, and long term disability coverage. In addition, employees enjoy our employee incentive plan (EIP), educational assistance, credit union membership, substantial discounts on our products, 11 paid holidays per year, and an opportunity to be part of a health/wellness organization.
Position Summary:
The role of the Information Data Analyst is to analyze business information in order to maximize usage and value to the organization. The analyst works with business partners, IT Business Analysts and other IT functions to gather, manipulate and structure information in systematic way. Define and create data reporting, dashboards and metrics by managing the company's data with an understanding of the information relationships that exist across IT systems.
Essential Responsibilities and Duties:
• Communicate and collaborate with business teams to analyze information needs. • Collaborate with developers and subject matter experts to establish technical direction and analyze opportunities that balance usability and performance needs. • Collaborate with users to set priorities and identify areas requiring improvement. • Evaluate information gathered from multiple sources, decompose high-level information structures and interpret detail data to provide solutions to the business at all levels of the organization. • Gather and document requirements using interviews, document analysis, requirements workshops and other methods to deliver the artifacts needed to provide information reporting. • Understand data science to collect and clean data that is explored and analyzed. • Assist in developing records management processes and policies. • Communicate findings to other stakeholders, to allow for data-informed decisions. • Identify areas to increase efficiency and automation of processes. • Successfully engage in multiple initiatives simultaneously. • Develop requirements and specifications according to standard templates.
Minimum Qualifications:
Education:
A four-year college or university degree or equivalent work experience is preferred
Certification:
Project management certification or equivalent education is preferred
Experience:
Required
• 5+ years of experience as an Information Data Analyst role • Working knowledge of Oracle databases. • Experience in developing ETL process with various systems • Experience working with ERP application(s)
Desired
• JD Edwards Enterprise One experience. • 5+ years of experience in a manufacturing/ Nutraceuticals/ Consumer Packaged Goods (CPG) company(s) • Global application implementation/ support experience
Knowledge/Skills/Abilities:
The position requires:
• Knowledge of software development process (SDLC) from design, requirements gathering, analysis, deployment, testing methodologies, training, change management and production support. Knowledge of Agile methodology is a plus. • Knowledge of data modelling, cleansing, and enrichment techniques • Business process modeling from enterprise to department level. Ability to interpret Entity Relationship Diagrams. • Excellent numerical and analytical skills with a knowledge of data analysis tools • Solid understanding of data protection strategies and challenges • Must possess project management skillset to facilitate and manage meetings, project plans, status reports, risk analysis, budgets, testing, resource management and task assignments. • An understanding of business and operational processes with the ability to translate business needs into concise requirements. • Strong customer service skills, organizational management and exceptional communication skills. • Ability to maintain a business perspective in the establishment of project priorities • Ability to communicate (Oral/Written) effectively and coordinate action with all levels of the organization • Highly organized with strong attention to detail
Physical Requirements: General office environment. Ability to move about an office
Environment: Exposure to disagreeable elements is negligible
Safety: The incumbent must be able to perform this job safely without endangering the health or safety of self or others.
Supervisory Responsibility:
None
Pharmavite is proud to be an equal opportunity and affirmative action employer. F/M/Disability/Vet
Visit our Product Web Site:
www.naturemade.com/
Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled
",45 years,"Manufacturing, Pharmaceutical","Los Angeles, CA 91325",NA,Data Analyst
135,Information Technology,Austin Fraser,"
We are currently looking for a Senior Analyst who has the capability to combine the best of Data Science, Analytics and User Experience. This person will generate insights by conducting extensive analyses and developing a deep understanding of the business.The ideal candidate loves data, has a knack for optimization, and enjoys continuous A/B testing. This is a position requiring partnership with our product and design teams to experiment, analyze, and optimize our products and platforms. The right candidate will look forward to the challenge!Requirements
3+ years of marketing experience
You can effortlessly write SQL
Knowledge of various third-party data visualization platforms, such as Tableau
Strong analytical ability
The ability to work on and manage multiple concurrent projects for multiple stakeholders is essential
Able to define requirements autonomously for any project
Able to understand identify and recommend reporting needs and improvements
Open, transparent, and collaborative communication style
BS Degree in Quantitative Analysis, Statistics, Computer Science, Economics, or Mathematics
General business acumen
Bonus Points!
Excellent understanding of acquisition, retention and monetization
You are familiar with machine learning techniques for predicating user behaviors
Strong programming experience
Experience in significance (A/B) testing
Experience and proficiency with Python

",3+ years,Computer Software,"Austin, TX","$70,000.00 - $100,000.00 /Year",Data Analyst
136,"Executive, Accounting, Finance",Robert Half Management Resources,"
Ref ID: 00412-9501184034Classification: Account Executive/Staffing ManagerCompensation: $45.00 to $50.00 per hourRHMR is looking for a Data Analyst for a Bank in downtown San Francisco! You will utilize SQL, Access and Excel to Analyze large data sets Please e-mail updated resume to [Click Here to Email Your Resumé]

-Undergraduate degree in Finance and Accounting -Excel and Access and Basic SQL Please e-mail updated resume to [Click Here to Email Your Resumé]Our industry-leading alliances and broad client network provide you greater access to a variety of unique interim and long-term project opportunities that can keep you continuously engaged. We also provide competitive benefits and compensation packages, as well as online training and continuing professional education (CPE). Our parent company, Robert Half, has appeared on Fortune® magazine's list of ""World's Most Admired Companies"" since 1998. At Robert Half Management Resources, your experience matters - and we put it to good use. To apply for this position or for more information on other engagements, visit us online at roberthalfmr.com or call your branch office at 1.888.400.7474.All applicants applying for U.S. job openings must be authorized to work in the United States. Robert Half will consider qualified applicants with criminal histories in a manner consistent with the requirements of the San Francisco Fair Chance Ordinance.© 2018 Robert Half Management Resources. An Equal Opportunity Employer M/F/Disability/Veterans By clicking 'Apply Now' you are agreeing to Robert Half Terms of Use.
",NA,"Accounting - Finance, Banking - Financial Services, Consulting","San Francisco, CA 94111",$45.00 - $50.00 /Hour,Data Analyst
137,General Business,AccruePartners,"
AccruePartners values our contract and consulting employees. We strive to provide comprehensive, quality and an affordable suite benefits. Our employees are eligible for Medical, Vision, Dental, Short Term Disability and 401K and other benefits. WHO OUR CLIENT IS: Fortune 500 manufacturing and technology organization with significant investment in R&D and Innovation. Rich history with over 150 years of significant growth and innovation Expanding global footprint in North America, South America, Europe and Asia Industry leader within all 8 divisions and leader in each Known for growing talent internally and promoting internally
WHY YOU SHOULD CONSIDER THIS OPPORTUNITY: Culture: Highly collaborative, teamwork-oriented environment Growth: Make an immediate impact in this high visibility role Opportunity: Ability to drive change within organization with a focus on process improvement Stability: Strong executive leadership team investing in its talent and elevating the global footprint
WHERE THIS POSITION IS LOCATED: Corning, NY
WHAT YOU WILL DO: Support for analyzing capability of processes and activities (tracking, performance standards, conformity and compliance) Work closely with project managers to gather and analyze attribute and process statistical data Work closely with project administrator confirming conformance and compliance with respect to predefined internal format Document and track deviations from standard setups, root cause, corrective action plan, closure Capture and publish action items and meeting minutes from run to standard governance meeting; support document audits and updates and writing of new documents as necessary
HOW YOU ARE QUALIFIED: Minimum 2 years of finance experience Advanced MS Excel Skills (will be working with large data sets and perform analysis) Data analyst experience Ability to work independently Willingness to increase job responsibilities in time

",2 years,Other Great Industries,"Corning, NY 14830",NA,Data Analyst
138,Finance,Kforce Finance and Accounting,"
RESPONSIBILITIES:Kforce has been retained by a company with headquarters in Villanova, PA to assist them in hiring a Data Analyst to join their team. This is a full-time, salaried position with a competitive base salary, annual bonus, and a comprehensive benefits package.The Data Analyst supports the development of technology-driven processes to analyze data and create administrative tools used to present information to business managers and other end users to help them make more informed business decisions regarding product pricing. This position also provides the business units with ongoing business intelligence, analytics, and reports.

REQUIREMENTS:
 Bachelor's degree in statistical analysis, finance, information technology or business information systems required
 Minimum 2 years of experience with statistical modeling and large datasets and must have the ability to develop strategy based on quantitative data analysis and qualitative business dynamics; additional experience in pricing strategies/analytics and finance preferred
 Robust analytical skills with ability to quickly identify relevant detail while working with voluminous data
 Familiarity with SQL and basic understanding of stored procedures and experience writing SQL queries is required
 Advanced Microsoft Excel skills with proven experience using MS Excel with large datasets and complex models required; MS Access skills preferred
 Strong communication skills, decision-making abilities, and business acumen
 Self-starting, proactive individual that is comfortable working both independently and in collaborative teams
 Ability to manage multiple projects under time constraints
 Creative and analytical thinker with ability to understand financial models and draw conclusions regarding revenue and profitability from transactional data

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.
",2 years,Chemical,"Villanova, PA 19085",NA,Data Analyst
139,"Research, Information Technology",Washington Metropolitan Area Transit Authority,"
  Job Description    MINIMUM QUALIFICATIONS Education   Bachelor’s degree in Safety, Safety Management, Transportation, Engineering, Mathematics, Computer Science, Statistics or a related field. In lieu of a Bachelor’s degree, a high school diploma or GED and four (4) years of progressively responsible experience/training that includes safety management, transportation, engineering, mathematics, computer science, statistics, data analysis, database management or a related field to satisfy the minimum education requirement.  Experience A minimum of six (6) years of progressively responsible experience that includes data analysis, database management, delivering oral and written reports, and regulatory compliance.  Certification/Licensure  Must successfully complete Roadway Worker Protection course within thirty days of hire. Possession of a valid motor vehicle operator’s license issued from the jurisdiction of residence.  Preferred   Master’s degree in Safety, Safety Management, Transportation, Engineering, Mathematics, Computer Science, Statistics or a related science field A Transit Safety and Security Program (Rail or Bus) certification Previous multi-modal transit safety experience.Medical Group:
  Satisfactorily complete the medical examination for this position, if required.  The incumbent must be able to perform the essential functions of this position either with or without reasonable accommodations. SUMMARY  The Safety Data Analyst supports the Occupational Safety and Health division of Department of Safety and Environmental Management (SAFE) by identifying and analyzing leading and lagging indicators of organizational performance and safety culture, including, but limited to: accident and incident reports, supervisory safety observations, work orders, and key performance indicators. The incumbent maintains compliance with Occupational Safety and Health Administration (OSHA) Recordkeeping and National Transit Database (NTD) reporting requirements, and must be able to perform duties 24/7, including nights, weekends, and holidays. The Safety Data Analyst may be required to participate in emergency response or on-call rotations, to promote the Authority’s transit-support goals. ESSENTIAL FUNCTIONS   Conducts complex trend analyses geared toward reducing accidents and injuries and recommends management and intervention strategies to enhance safety awareness and accident reduction.  This includes filtering and “cleaning” raw data by reviewing primary and secondary sources to locate and correct errors in data entry and identifying incident trends and hazards within the WMATA Rail, Bus and Paratransit systems. Prepares complex analytical reports related to leading and lagging indicators of safety performance that support internal and external customers, by  informing internal and external stakeholders of incident trends and hazards within the WMATA Rail, Bus and Paratransit systems. Identifies and implements data collection systems, data analytics and other strategies for optimum statistical efficiency and quality; improving existing data collection systems by identifying efficiencies associated with decreasing time required for data entry. Manages the National Transportation Database (NTD) on a daily basis by completing reports submitted to the NTD.  Receives and reviews approximately 100 accident/incident reports daily from all disciplines of the Authority and categorizes the accidents/incidents for data entry and maintains Safety and Security (S&S) Reporting within the NTD reporting site. Coordinates annual S&S-20 certification, to ensure compliance with NTD S&S reporting requirements from DOT/FTA and prevent restriction of FTA funding. Supports administration of WMATA’s Safety Measurement System and associated modules. Facilitates training and troubleshooting with internal customers, to ensure compliance with SMS reporting requirements and in accordance with Policy 10.4. Supports accident investigations by preparing analytic reports of similar accidents, and identifying key factors.  Analyzes incident data and evidence to write, rewrite and edit major incident investigation reports in order to ensure accurate Key Factors and Root Cause determination of major incidents is performed, system-wide hazards are identified, and corrective actions are taken. Develops policies and procedures in support of system safety programs.  Develops requirements for special emphasis programs and makes appropriate recommendations for their incorporation into respective Authority programs. Ensure data-driven improvements are recommended accordingly to existing programs. Performs OSHA Recordkeeping and maintains OSHA 300,301, 300A logs. Acts as Liaison with Federal, state and local Departments of Labor for incident-based and annual reporting purpose to facilitate compliance with annual, and serious injury/fatal reporting requirements to the associated Federal, state and local reporting authorities, including web Single Sign On (SSO). Performs fieldwork, including Job Hazard Analyses, data collection and work process evaluation at bus divisions, rail yards, rail stations and the railroad right-of-way, in support of SAFE mission, to reduce hazards.  OTHER FUNCTIONS  The essential duties listed are not intended to limit specific duties and responsibilities of any particular position. Nor is it intended to limit in any way the right of managers and supervisors to assign, direct and control the work of employees under their supervision. Evaluation Criteria: Consideration will be given to applicants whose resumes demonstrate the required education and experience. Applicants should include all relevant education and work experience.Evaluation criteria may include one or more of the following:  Personal Interview  Skills Assessments  Verification of education and experience  Criminal Background Check  Successful completion of a medical examination including a drug and alcohol screening  Review of a current Motor Vehicle Report  Closing:Washington Metropolitan Area Transit Authority, a Federal contractor, is an Equal Opportunity / Affirmative Action employer.  All qualified applicants receive consideration for employment without regard to race, color, creed, religion, national origin, sex, gender, gender identity, age, sexual orientation, genetic information, physical or mental disability, or status as a protected veteran, or any other status protected by applicable federal law, except where a bona fide occupational qualification exists.  Our hiring process is designed to be accessible and free from discrimination. This posting is an announcement of a vacant position under recruitment.  It is not intended to replace the official job description.  Job descriptions are available upon confirmation of an interview.    Help
",NA,"Government - Civil Service, Transportation","600 5th Street NorthwestWashington, DC 20001",NA,Data Analyst
140,"Information Technology, Health Care",Envolve Health,"
Envolve Health A Centene company 

Data Analyst – Healthcare

Envolve Health a Centene company, is currently hiring Data Analyst in Chicago, IL.

Envolve®, through its family of companies, provides flexible and affordable healthcare solutions including access to the most comprehensive suite of supplemental health benefits, wellness and back-office support solutions for partners nationwide.

Position Summary

The Data Analyst is responsible for analytic data needs of the business unit. Handle complex data projects and acts as a lead for other Data Analysts.
·        Provide advanced analytical support for business operations in all or some of the following areas: claims, provider data, member data, clinical data, HEDIS, pharmacy, external reporting
·        Extract, load, model, and reconcile large amounts of data across multiple system platforms and sources
·        Review data to determine operational impacts and needed actions; elevate issues, trends, areas for improvement and opportunities to management
·        Develop reports and deliverables for management
·        Model data using MS Excel, Access, SQL, and/or other data ware house analytical tools
·        Ensure compliance with federal and state deliverable reporting requirements by performing data quality audits and analysis
·        Assist with training and mentoring other Data Analysts

·        Education/Experience: Bachelor’s degree in related field or equivalent experience
·        4+ years of statistical analysis or data analysis experience
·        Healthcare experience a must
·        Advanced knowledge of Enterprise Reporting and Analysis tools, SQL, and Microsoft Office applications, including Excel and Access
·        Experience managing projects or heavy involvement in project implementation

Why Centene  Because the work we do matters.
When you join Centene, you’re joining a team of focused, driven individuals all working together to serve the underserved. We assist more than 12 million members through government-sponsored healthcare programs, focusing on the under-insured and uninsured. In our fast-paced and ever-changing environment, we share an unwavering commitment to helping those who need it the most by working tirelessly to improve health outcomes.
",4+ years,Healthcare - Health Services,"77 West Wacker DriveChicago, IL 60601",NA,Data Analyst
141,"Marketing, General Business",Elite Human Capital Group,"
Position Description:
This position in responsible for providing data analysis in support of our Idea to Cash (I2C) product portfolio management process. Projects will include the analysis of markets, competitors, and customer needs on a global basis. Additionally, you will support the Global Product Portfolio team in the continuous improvement of the I2C process.

Position Responsibilities: 

Provide project management and data analysis support to Global Portfolio Managers in support of developing business cases and managing our product development funnel.
Develop, track, and analyze KPI dashboards used for monitoring the effectiveness of our I2C process.
Monitor market trends effecting client’s business.
Perform Market and Competitor analysis projects.
Support the implementation of Voice of the Customers (VOC) studies.
Manage the Idea Qualification process.
Provide data and presentation support for monthly project reviews and quarterly strategic portfolio updates.
Support the continual improvement of our I2C processes and tools.



Bachelor’s degree in Business, Engineering, Statistics, or related discipline.
Experience in data mining and performing data analytics in an industrial setting.
Experience in performing market and competitor analysis.
Proficiency with statistical modeling.
Knowledge and experience using business intelligence reporting tools and CRM systems.
Proficient in MS software applications.

",NA,Manufacturing,"Menomonee Falls, WI 53051",NA,Data Analyst
